,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
22,-6143.682053699999,-27260.714162,-345.71266446835995,-4808.83746176836,-10441.622191318622,-7605.741812768359,-3741.379519156612,-796.2053511566114,-1261.58269376836,-10045.11373115661,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15419.302091727444,-7922.202296199327,-6439.661179375755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,-7021.62667,-26642.97004,-345.71266446835995,-4808.83746176836,-10441.622191318622,-7605.741812768359,-2207.2385321566117,-332.9612444566114,-679.6420137683599,-6656.283237156611,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15635.749589727444,-14377.034061602059,-10199.126909022267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,-7021.62667,-26907.983113,-513.9800687683598,-6929.839783768361,-10441.622191318622,-7605.741812768359,-2936.0055161566115,-562.7235421566113,-1239.97515176836,-9083.35011515661,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15419.302091727444,-12174.145825846157,-12604.09187939555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
25,-7021.62667,-26907.983113,-511.16002076835997,-7047.08369076836,-8222.677745318622,-10932.555041768359,-2899.6019821566115,-554.5671821566114,-1255.68811576836,-9217.94719615661,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15744.327256248891,-13739.603912846156,-6439.661179375755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7021.62667,-27431.000662,-511.16002076835997,-7047.08369076836,-8394.303399318622,-11442.498431768361,-3053.3802021566116,-602.2491741566114,-1255.68811576836,-10088.189671156611,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14690.324626620551,-10735.579162630134,-9680.47385168101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
27,-6083.9322842,-27742.277007,-69.9968410801786,-8595.58066976836,-7938.079781864809,-10932.555041768359,-3525.9700901566116,-747.7792381566114,-1680.3419617683599,-11575.395151156612,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13556.021908538154,-7545.767668144751,-8937.990604,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-6083.9322842,-26695.121922999995,-715.9164177683599,-8595.58066976836,-7351.8540199189165,-10932.555041768359,-4878.870042156611,-1156.3658641566115,-2298.69286876836,-14810.970901156612,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14103.754044426163,-7111.223969255547,-7706.044076482095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
29,-6083.9322842,-29936.512931000005,-49.26187346598916,-13419.72149176836,-2215.8393215984343,-10932.555041768359,-8903.58182015661,-2366.4299931566115,-4193.62189376836,-10745.829256128418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14158.50259355438,-5696.670592153843,-7046.663992897628,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7021.62667,-32188.469698,-13.238241790283807,-10101.420133708134,-4485.42598499577,-11442.498431768361,-3053.3802021566116,-602.2491741566114,-4193.62189376836,-15493.542955374247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15249.994262534972,-691.1947963046428,-9781.391154985175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
31,-6083.9322842,-32342.249614,-0.0,-12337.186270294638,-3008.6175179861175,-10932.555041768359,-4878.870042156611,-1156.3658641566115,-6869.79828676836,-11857.02273305321,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16186.601850124367,-6184.467567189694,-9527.164926272788,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,-6083.9322842,-26552.943733,-513.9800687683598,-6929.839783768361,-8429.662230975533,-7605.741812768359,-12174.49703115661,-3358.7860581566115,-5239.94045676836,-3170.7267282333464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17342.768332650157,-2321.8304846056208,-12508.154549624243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,-7021.62667,-26695.121922999995,-513.9800687683598,-6929.83978376836,-10441.622191318622,-7605.741812768359,-3525.9700901566116,-747.7792381566114,-3859.4860917683604,-10757.148807366193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17246.937014589697,-5885.8193421538435,-12508.154549624243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-6083.9322842,-28938.459686,-345.71266446835995,-4808.83746176836,-10441.622191318622,-7605.741812768359,-7214.953094156611,-1858.4543501566116,-3100.23197076836,-7599.033152405469,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18475.007196125844,-11276.77606,-12508.154549624243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,-7021.62667,-28718.888778,-345.71266446835995,-4808.837461768359,-11800.598287681376,-11130.015821768358,-6894.430712156611,-1758.3112741566113,-2926.9618957683606,-17929.610591156612,-0.0,-0.0,-0.0,-0.0,-728.4481661587054,-0.0,-0.0,-0.0,-20295.68405982529,-11195.886438485526,-13123.85222883009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-7021.62667,-28695.639775999996,-1070.63421376836,-7958.64549576836,-11800.598287681376,-11130.015821768358,-6943.368706156612,-1771.5703431566114,-2931.07623276836,-17923.198901156615,-0.0,-0.0,-0.0,-1462.2289846186284,-4370.7992377683595,-4490.224762768359,-0.0,-0.0,-23122.126815727446,-12088.196041846157,-9681.968262284783,-0.0,-0.0,-0.0,-0.0,-2932.449023243069,-0.0,-0.0,-0.0
37,-6143.682053699999,-28661.300621000002,-1070.63421376836,-7958.64549576836,-11800.598287681376,-11130.015821768358,-6894.430712156611,-1758.3112741566113,-2908.45378976836,-17790.70048115661,-0.0,-0.0,-0.0,-7487.949759768359,-1883.5211117683598,-2388.98918576836,-0.0,-0.0,-26399.30191869523,-12596.058798846154,-12515.614201644194,-0.0,-0.0,-0.0,-0.0,-3331.0161050602464,-0.0,-0.0,-0.0
38,-6143.682053699999,-28606.360152,-1070.63421376836,-7958.64549576836,-11800.598287681376,-11130.015821768358,-7828.793135156611,-2035.9883291566111,-1239.97515176836,-10045.11373115661,-0.0,-0.0,-0.0,-4557.022184279851,-4418.217560768359,-4490.224762768359,-0.0,-0.0,-19218.633590727444,-15351.276426392626,-14739.54429987888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
39,-7021.62667,-28769.989471,-1070.63421376836,-7958.64549576836,-5256.342360952238,-7605.741812768359,-2899.6019821566115,-554.5671821566114,-4521.607021768359,-26084.238741156612,-0.0,-0.0,-0.0,-0.0,-5417.13215576836,-0.0,-0.0,-0.0,-15236.410071727445,-15297.116,-11377.522680240043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-6083.9322842,-28695.639775999996,-1070.63421376836,-7958.64549576836,-11800.598287681376,-11130.015821768358,-7214.953094156611,-1858.4543501566116,-6223.35147776836,-6734.959599636757,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17209.650796502614,-15329.430092153842,-11136.72010014499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
41,-5842.925957099999,-26642.97004,-345.71266446835995,-4808.83746176836,-8578.002238249459,-7605.741812768359,-7214.953094156611,-1858.4543501566116,-6629.90250476836,-7028.97925612355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17523.283905168606,-16703.95285215384,-11245.288929624247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-6083.9322842,-31688.259944,-345.71266446835995,-4808.837461768359,-8524.658489152913,-7605.741812768359,-15593.23184115661,-4369.189159156611,-4193.62189376836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17777.7366333307,-17223.782473406107,-11245.288929624247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
43,-6083.9322842,-28718.888778,-345.71266446835995,-4808.83746176836,-10441.622191318622,-7605.741812768359,-15593.23184115661,-4369.189159156611,-3100.23197076836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16718.2488396644,-22248.668149999998,-11876.906926734946,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,-6083.9322842,-31688.259944,-345.71266446835995,-4808.837461768359,-10441.622191318622,-7605.741812768359,-12691.94748115661,-3499.8147841566115,-5292.60391576836,-2333.507716408201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16124.46356718007,-19717.52199,-5609.881839579422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
45,-7021.62667,-27742.277007,-345.71266446835995,-4808.83746176836,-10441.622191318622,-7605.741812768359,-9733.051731156611,-2610.8623751566115,-3100.23197076836,-5876.007703519561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18074.04687041518,-19717.52199,-8089.379085794173,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-6083.9322842,-29936.512931000005,-345.71266446835995,-4808.837461768359,-10441.622191318622,-7605.741812768359,-9733.051731156611,-2610.8623751566115,-3100.23197076836,-6254.171684543655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18790.096554727446,-12407.547195779796,-7907.231179999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
47,-6083.9322842,-28938.459686,-345.71266446835995,-4808.83746176836,-10441.622191318622,-7605.741812768359,-12691.94748115661,-3499.8147841566115,-4193.62189376836,-3355.1132923005307,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16666.342595727445,-14138.649678846157,-7907.231179999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-6083.9322842,-28209.182133,-345.71266446835995,-4808.837461768359,-10441.622191318622,-7605.741812768359,-15593.23184115661,-4369.189159156611,-3100.23197076836,-464.04475827226224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20478.89832221157,-15280.741964846158,-8170.7527911160305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
49,-6083.9322842,-26907.983113,-345.71266446835995,-4808.83746176836,-8222.677745318622,-10932.555041768359,-12691.94748115661,-3499.8147841566115,-5600.854571305238,-4986.290097015586,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17011.386296727444,-15280.741964846158,-10279.574916882777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
50,-6083.9322842,-28622.023357,-511.16002076835997,-7047.08369076836,-8222.677745318622,-10932.555041768359,-4532.351353156611,-1063.3218401566114,-5250.9564780466635,-9810.496041004446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17011.386296727444,-15754.407553846157,-10575.565191788697,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
51,-6083.9322842,-26695.121922999995,-513.9800687683598,-6929.83978376836,-8222.677745318622,-10932.555041768359,-5289.430017156612,-1296.6138381566113,-6223.35147776836,-11157.911507206883,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16666.342595727445,-16911.763103846155,-10203.421405772631,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-6083.9322842,-29946.368580000002,-513.9800687683598,-7361.771158624912,-8222.677745318622,-10973.553442067066,-7214.953094156611,-1858.4543501566116,-6869.79828676836,-10589.192996490054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18790.096554727446,-15280.741964846158,-11694.742920375755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
53,-5842.925957099999,-26508.484423000005,-762.1757432964968,-6929.83978376836,-5898.287749230773,-10932.555041768359,-9733.051731156611,-2610.8623751566115,-4789.029012723116,-4838.956345008826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16666.342595727445,-14500.119692180731,-14527.13340913729,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-5750.075436,-34863.903756,-566.2087878218756,-6929.839783768361,-3205.5732309130167,-11256.564678012313,-12674.65333,-3858.942357,-3073.710052066047,-3961.7705508343042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16688.687812133376,-26972.343432153844,-5427.477590105117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
55,-6733.2012,-34547.661936,-1013.797387,-7429.657101999999,-4823.535905790715,-11432.37236,-5243.977197391217,-1521.4730193912167,-4182.064223362184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6177.5330552725545,-25647.94829028383,-6257.233984118026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,-6604.26756,-33868.486045,-1013.797387,-7429.657101999999,-3895.452541345001,-11432.37236,-3553.5365009999996,-1102.405473,-3312.89857032127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14411.968503606959,-18443.980672153844,-9695.754978592066,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
57,-6604.26756,-29041.405350999725,-969.2861806476287,-7546.901009,-7515.653114681624,-11942.31575,-5032.507652,-1563.478139,-4436.306573000259,-2844.379224697285,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6177.5330552725545,-16483.018207547604,-7907.231179999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-6604.26756,-26418.697684676532,-1013.797387,-7429.657101999999,-8222.677745318622,-11432.37236,-0.0,-0.0,-1999.7030298664752,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-19717.52199,-5968.909304902529,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
59,-6604.26756,-30539.45630984433,-1013.797387,-7429.657101999999,-8394.303399318622,-11942.31575,-0.0,-0.0,-2688.045692654003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15877.7701363537,-9770.12771241254,-11806.622211226426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-6604.26756,-31329.525569999998,-388.288631307356,-13142.437191869843,-8125.507166238734,-11942.31575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14984.556306757835,-19405.55533067016,-8854.02639531769,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
61,-6604.26756,-25916.51437148644,-387.88125993374376,-9335.868863342763,-8394.303399318622,-11942.31575,-0.0,-0.0,-3904.588144553629,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18363.603021007755,-15566.22973,-9049.078958439228,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,-6604.26756,-28352.17973983403,-337.847381834187,-0.0,-17953.37072768138,-14043.943854774972,-0.0,-0.0,-0.0,-0.0,-1918.8995426201864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20317.700265991996,-15566.22973,-10258.64243883788,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
63,-6604.26756,-28528.28399100875,-232.58561358741534,-0.0,-17953.37072768138,-13138.60916586138,-0.0,-0.0,-0.0,-0.0,-1228.630202091529,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20527.099731890925,-22248.668149999998,-9259.383048208485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,-6346.40028,-30241.829141809874,-100.45026285674969,-0.0,-18701.43414,-11432.033047400826,-0.0,-0.0,-0.0,-0.0,-1046.0534002830411,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16323.351402355349,-27680.538588538904,-3752.3801733371065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
65,-6346.40028,-32713.45938,-0.0,-0.0,-17933.212046596876,-11584.43999771571,-0.0,-0.0,-0.0,-0.0,-566.6408586407886,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17776.124598482056,-10735.02649871225,-12057.264901474926,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-6346.40028,-32586.962651999995,-0.0,-0.0,-15620.984463936145,-9028.325914586097,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17418.640367190324,-12629.939285485954,-13208.690715858926,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
67,-6346.40028,-32333.969196,-0.0,-0.0,-13453.797366624416,-7686.946933435425,-0.0,-0.0,-0.0,-14632.840275450211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15110.319552869201,-29564.198599902375,-3834.6301955515073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
