,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
0,2400.866570354906,10459.058758334979,26.23760430339318,1375.713205541584,2704.362113065149,2470.751545128909,1056.4193862181155,457.713426286349,228.9651184132095,2593.62541682898,256.33805635229794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5764.646911911994,4535.908458478858,2337.445074183577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2400.866570354906,10421.09251687598,173.4409821194442,1750.8106301056807,2704.362113065149,2470.7515451288405,1138.791043354027,483.157827379586,249.0849785184595,2618.1418388337333,2295.413455471288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5746.33606325757,4522.342431592183,2337.445074183577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2400.866570354906,10403.399034684333,245.90133433831818,2133.603876100236,2704.362113065149,2470.7515451288405,1240.6701138387284,515.8636260393697,228.9651184132095,3244.270705333354,2916.133527085004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756.692959390496,4671.262302557447,2337.445074183577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2394.641785696721,10431.47242217484,101.27558575984027,1987.0085396618367,2803.4734661692332,3672.738277405299,1012.9285567172172,185.689845160746,360.852299861247,3669.708450261953,2847.0849690826562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5842.554402643221,4864.408917832169,2337.445074183577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2385.8959431844655,10435.703644045116,101.27558575984027,1987.0085396618367,2803.4734661692332,3672.738277405299,1387.127221452334,299.10378611875194,502.74861839647207,2618.1418388337333,4881.814651508779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114.848488536452,5453.485915544815,2337.445074183577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2775.346509881423,10868.90422024934,101.27558575984027,1987.0085396618367,2803.4734661692332,3672.738277405299,2427.081131357485,606.812854639928,927.2596031050407,2977.9944874420726,4720.666838413147,0.0,0.0,0.0,0.0,686.569007701843,0.0,0.0,7147.453115428339,5453.485915544815,4695.757322647881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2865.192,11368.130592120075,580.8982749172715,3906.4729077744146,5325.136039085801,5264.953114979441,3819.460575363161,0.0,1499.1229188742257,4238.144459245935,0.0,0.0,0.0,0.0,0.0,2216.7676336297,0.0,0.0,6718.0181574363705,7263.867909835766,2337.445074183577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2865.192,11229.554772465117,0.0,3713.040227397213,5325.136039085801,5264.953114979441,863.4072069231046,138.6007191237456,1451.515688119187,6819.745752993353,0.0,0.0,0.0,0.0,0.0,2088.49940660822,0.0,0.0,7336.353854688061,6550.6402512035265,3868.910277135872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2865.192,10729.55644686347,384.19196994757334,3906.4729077744146,5325.136039085801,5264.953114979441,2951.5623872266315,769.0754033586544,1036.6235778820599,5403.730272260719,0.0,0.0,0.0,0.0,0.0,1956.0679644096888,0.0,0.0,7534.578477065196,5909.838732620721,3753.647310521894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2473.301291785714,10270.389586722598,580.8982749172715,3906.4729077744146,2143.8861894635234,3468.5842720601286,2102.229845221262,513.3990018965103,737.3536306413126,5440.294322698539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.483747737357,6796.4090418272835,4115.224714840516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
