,heat pump Beauly,heat pump Peterhead,heat pump Neilston,heat pump Walpole
2046,-2.30613460615982e-11,0.0,0.0,0.0
2047,-2.668645268776852e-11,0.0,0.0,0.0
2048,0.0,0.0,0.0,0.0
2049,0.0,0.0,0.0,0.0
2050,0.0,0.0,0.0,0.0
2051,0.0,0.0,0.0,0.0
2052,0.0,0.0,0.0,0.0
2053,-1.000000000015976,0.0,0.0,0.0
2054,-1.0000000000177514,0.0,0.0,0.0
2055,-1.0000000000197236,0.0,0.0,0.0
2056,-1.0000000000219151,0.0,0.0,0.0
2057,-1.0000000000253164,0.0,0.0,0.0
2058,0.0,0.0,0.0,0.0
2059,0.0,0.0,0.0,0.0
2060,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,0.0
2062,-1.0000000000512739,0.0,0.0,0.0
2063,-1.00000000005588,0.0,0.0,0.0
2064,-1.000000000062089,0.0,0.0,0.0
2065,-1.000000000079112,0.0,0.0,0.0
2066,-1.000000000076653,0.0,0.0,0.0
2067,-1.0000000000818445,0.0,0.0,0.0
2068,-1.0000000000946332,0.0,0.0,0.0
2069,-1.0000000001051481,-4.648166409923788e-05,0.0,0.0
2070,-1.000000000133977,0.0,0.0,0.0
2071,-1.0000000001323468,0.0,0.0,0.0
2072,0.0,0.0,0.0,0.0
2073,0.0,0.0,0.0,0.0
2074,0.0,0.0,0.0,0.0
2075,0.0,0.0,0.0,0.0
2076,0.0,0.0,0.0,0.0
2077,-1.0000000002919522,0.0,0.0,0.0
2078,-1.0000000003243914,0.0,0.0,0.0
2079,-1.0000000002570797,0.0,0.0,0.0
2080,-1.0000000002856442,0.0,0.0,0.0
2081,-1.0000000004449814,0.0,0.0,0.0
2082,0.0,0.0,0.0,0.0
2083,0.0,0.0,0.0,0.0
2084,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0
2086,-1.0000000006304908,-0.4763833833974301,0.0,0.0
2087,-1.0000000008033552,-1.0003137175396615,0.0,0.0
2088,-1.0000000007935799,0.0,0.0,0.0
2089,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0
2091,0.0,-1.0004781550673092,0.0,0.0
2092,0.0,0.0,0.0,0.0
2093,-1.0000000013439343,0.0,0.0,0.0
2094,0.0,0.0,0.0,0.0
2095,0.0,0.0,0.0,0.0
2096,0.0,0.0,0.0,0.0
2097,0.0,0.0,0.0,0.0
2098,0.0,0.0,0.0,0.0
2099,0.0,0.0,0.0,0.0
2100,0.0,0.0,0.0,0.0
2101,0.0,0.0,0.0,0.0
2102,0.0,-1.0015041074294138,0.0,0.0
2103,0.0,0.0,0.0,0.0
2104,0.0,0.0,0.0,0.0
2105,0.0,0.0,0.0,0.0
2106,-1.0000000052871965,0.0,0.0,0.0
2107,-1.0000000058746628,-1.0024571313473627,0.0,0.0
2108,-1.000000006527403,-1.0027038044819583,0.0,0.0
2109,-1.00000000725267,-1.0029866662291387,0.0,0.0
2110,-1.0000000079042102,0.0,0.0,0.0
2111,-1.0000000087824557,0.0,0.0,0.0
2112,-1.000000009758284,-1.0041049655511904,0.0,0.0
2113,-1.000000012433756,-1.0045699947332676,0.0,0.0
2114,0.0,-1.0050480322638142,0.0,0.0
2115,-1.0000000128631914,-1.0055979100479273,0.0,0.0
2116,-1.0000000140020693,0.0,0.0,0.0
2117,-1.0000000155578548,0.0,0.0,0.0
2118,-1.0000000176449813,0.0,0.0,0.0
2119,-1.0000000196055348,-1.008464946333412,0.0,0.0
2120,-1.0000000217839273,-1.0094987632941648,0.0,0.0
2121,-1.0000000288843278,0.0,0.0,0.0
2122,-1.0000000279864854,-0.9145262449994204,0.0,0.0
2123,-1.000000031703177,-0.915964845465342,0.0,0.0
2124,-1.000000035225752,0.0,0.0,0.0
2125,0.0,0.0,0.0,0.0
2126,-1.000000043488583,0.0,0.0,0.0
2127,-1.0000000483206477,0.0,0.0,0.0
2128,0.0,0.0,0.0,0.0
2129,-1.0000000596551206,-1.025336482257858,0.0,0.0
2130,-1.0000000662834674,0.0,0.0,0.0
2131,-1.0000000722380105,0.0,0.0,0.0
2132,-1.0000000818314412,-1.0338304691290612,0.0,0.0
2133,-1.000000089182729,-1.0373692552466829,0.0,0.0
2134,-1.0000000990919211,-1.0415213947185364,0.0,0.0
2135,-1.0000001262603921,-1.0460442842976667,0.0,0.0
2136,-1.0000001402893246,-1.0509589853908978,0.0,0.0
2137,-1.0000001558770273,-1.0566210948787753,0.0,0.0
2138,-1.000000145134617,-1.0630366057266631,0.0,0.0
2139,-1.0000001612606857,-1.0701787597891583,0.0,0.0
2140,-1.0000001791785396,0.0,0.0,0.0
2141,-1.0000001950426038,-1.085958534260528,0.0,0.0
2142,-1.0000002167140043,-1.0962671602046068,0.0,0.0
2143,-1.0000002457867483,-1.1075949094158761,0.0,0.0
2144,-3.2590014116373693e-07,0.0,0.0,0.0
2145,-3.2193454210009906e-07,-1.135691402098475,0.0,0.0
2146,0.0,0.0,0.0,0.0
2147,0.0,0.0,0.0,0.0
2148,0.0,0.0,0.0,0.0
2149,0.0,0.0,0.0,0.0
2150,0.0,0.0,0.0,0.0
2151,0.0,0.0,0.0,0.0
2152,0.0,0.0,0.0,0.0
2153,0.0,0.0,0.0,0.0
2154,0.0,0.0,0.0,0.0
2155,0.0,0.0,0.0,0.0
2156,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,0.0
2158,-1.242275790418182e-06,0.0,0.0,0.0
2159,-1.3533590196891254e-06,0.0,0.0,0.0
2160,-1.0000014737906728,0.0,0.0,0.0
2161,-1.0000016375451921,0.0,0.0,0.0
2162,-1.0000018194946578,0.0,0.0,0.0
2163,-1.000002021660731,0.0,0.0,0.0
2164,-1.0000022006540186,-0.97371196839317,0.0,0.0
2165,-1.0000024451711318,-1.0840393951114087,0.0,0.0
2166,-1.0000026041761159,-1.2116122434834096,0.0,0.0
2167,-1.000002956129405,-2.3594284681166693,0.0,0.0
2168,-1.0000034237001998,-2.5309979632780646,0.0,0.0
2169,-1.0000039586801908,0.0,0.0,0.0
2170,-1.000004484405133,0.0,0.0,0.0
2171,0.0,0.0,0.0,0.0
2172,-1.0000055363026334,0.0,0.0,0.0
2173,0.0,0.0,0.0,0.0
2174,0.0,-3.9635903829237304,0.0,0.0
2175,0.0,0.0,0.0,0.0
2176,0.0,0.0,0.0,0.0
2177,0.0,0.0,0.0,0.0
2178,-1.0218045517058873e-05,0.0,0.0,0.0
2179,-1.1353383907843191e-05,0.0,0.0,0.0
2180,-1.2614871008714659e-05,0.0,0.0,0.0
2181,-1.4016523343016285e-05,0.0,0.0,0.0
2182,0.0,0.0,0.0,0.0
2183,-1.7304349806192946e-05,0.0,0.0,0.0
2184,-1.9227055340214383e-05,0.0,0.0,0.0
2185,-2.0529249254555238e-05,0.0,0.0,0.0
2186,-2.2810276949505826e-05,0.0,0.0,0.0
2187,-2.4829847494571173e-05,0.0,0.0,0.0
2188,-2.7588719438412413e-05,0.0,0.0,0.0
2189,-3.065413270934712e-05,0.0,0.0,0.0
2190,-3.4060147454830134e-05,0.0,0.0,0.0
2191,-3.78446082831446e-05,0.0,0.0,0.0
2192,-4.292156034161049e-05,0.0,0.0,0.0
2193,0.0,0.0,0.0,0.0
2194,0.0,0.0,0.0,0.0
2195,0.0,0.0,0.0,0.0
2196,0.0,0.0,0.0,0.0
2197,0.0,0.0,0.0,0.0
2198,0.0,0.0,0.0,0.0
2199,0.0,0.0,0.0,0.0
2200,0.0,0.0,0.0,0.0
2201,0.0,0.0,0.0,0.0
2202,0.0,0.0,0.0,0.0
2203,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0
2206,-1.0001876205347673,0.0,0.0,0.0
2207,-1.0002084672608527,0.0,0.0,0.0
2208,0.0,0.0,0.0,0.0
2209,-1.000262595663421,0.0,0.0,0.0
2210,-1.0002917729593568,0.0,0.0,0.0
2211,-1.000317737023095,0.0,0.0,0.0
2212,-1.0003458687434743,-0.0009587933231855777,0.0,0.0
2213,-1.0003842986038602,-0.0010673698142950367,0.0,0.0
2214,-1.0004269984487337,0.0,0.0,0.0
2215,-1.0004842813947492,0.0,0.0,0.0
2216,-1.0005708860183902,-1.0015062116721,0.0,0.0
2217,0.0,-1.0017016055567147,0.0,0.0
2218,0.0,0.0,0.0,0.0
2219,0.0,0.0,0.0,0.0
2220,0.0,0.0,0.0,0.0
2221,0.0,0.0,0.0,0.0
2222,0.0,0.0,0.0,0.0
2223,0.0,0.0,0.0,0.0
2224,0.0,0.0,0.0,0.0
2225,0.0,0.0,0.0,0.0
2226,0.0,0.0,0.0,0.0
2227,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,0.0
2229,0.0,0.0,0.0,0.0
2230,0.0,0.0,0.0,0.0
2231,0.0,0.0,0.0,0.0
2232,-1.0034348097326675,0.0,0.0,0.0
2233,-1.0038164552585194,0.0,0.0,0.0
2234,-0.004240505842799404,0.0,0.0,0.0
2235,-0.004711673158666004,0.0,0.0,0.0
2236,-0.005235192398517783,0.0,0.0,0.0
2237,-0.005816880442797536,0.0,0.0,0.0
2238,-0.006463200491997263,0.0,0.0,0.0
2239,-0.007181333879996958,0.0,0.0,0.0
2240,-0.007979259866663287,0.0,0.0,0.0
2241,-0.00886584429629254,0.0,0.0,0.0
2242,-0.009850938106991714,0.0,0.0,0.0
2243,-0.010945486785546348,0.0,0.0,0.0
2244,-0.012161651983940385,0.0,0.0,0.0
2245,0.0,0.0,0.0,0.0
2246,0.0,0.0,0.0,0.0
2247,0.0,0.0,0.0,0.0
2248,0.0,0.0,0.0,0.0
2249,0.0,0.0,0.0,0.0
2250,0.0,0.0,0.0,0.0
2251,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0
2254,-0.03128484791660684,0.0,0.0,0.0
2255,-1.0347609421295632,0.0,0.0,0.0
2256,-1.0386232690328479,0.0,0.0,0.0
2257,-1.0420929716882812,0.0,0.0,0.0
2258,-1.0467699685425345,0.0,0.0,0.0
2259,-1.0519666317139273,0.0,0.0,0.0
2260,-1.0566134430819356,0.0,0.0,0.0
2261,-1.0629038256465952,0.0,0.0,0.0
2262,-1.0685014620487752,0.0,0.0,0.0
2263,-1.0745664272113578,0.0,0.0,0.0
2264,-1.0828515857903975,0.0,0.0,0.0
2265,-1.0920573175448862,0.0,0.0,0.0
2266,-1.1044070447321674,0.0,0.0,0.0
2267,0.0,0.0,0.0,0.0
2268,-1.1315162729396642,0.0,0.0,0.0
2269,-0.14612919215518233,0.0,0.0,0.0
2270,-0.16236576906131372,0.0,0.0,0.0
2271,-0.18040641006812633,0.0,0.0,0.0
2272,-0.20444285900050702,0.0,0.0,0.0
2273,-0.22715873222278554,0.0,0.0,0.0
2274,-0.2523985913586506,0.0,0.0,0.0
2275,-0.2804428792873896,0.0,0.0,0.0
2276,-0.3116031992082106,0.0,0.0,0.0
2277,-0.3462257768980118,0.0,0.0,0.0
2278,-0.3771849871243705,0.0,0.0,0.0
2279,-0.41909443013818937,0.0,0.0,0.0
2280,-0.47493247859809573,0.0,0.0,0.0
2281,-0.5380049769609664,0.0,0.0,0.0
2282,0.0,0.0,0.0,0.0
2283,0.0,0.0,0.0,0.0
2284,0.0,0.0,0.0,0.0
2285,0.0,0.0,0.0,0.0
2286,0.0,0.0,0.0,0.0
2287,0.0,0.0,0.0,0.0
2288,0.0,0.0,0.0,0.0
2289,0.0,0.0,0.0,0.0
2290,0.0,0.0,0.0,0.0
2291,0.0,0.0,0.0,0.0
2292,0.0,0.0,0.0,0.0
2293,0.0,0.0,0.0,0.0
2294,-2.3597560030687204,0.0,0.0,0.0
2295,0.0,0.0,0.0,0.0
2296,-2.9132790161342226,0.0,0.0,0.0
2297,0.0,0.0,0.0,0.0
2298,0.0,0.0,0.0,0.0
2299,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0
2301,-4.425232613718417,0.0,0.0,0.0
2302,-4.916925126353796,0.0,0.0,0.0
2303,0.0,0.0,0.0,0.0
2304,0.0,0.0,0.0,0.0
2305,0.0,0.0,0.0,0.0
2306,0.0,0.0,0.0,0.0
2307,0.0,0.0,0.0,0.0
2308,0.0,0.0,0.0,0.0
2309,0.0,0.0,0.0,0.0
2310,0.0,0.0,0.0,0.0
2311,0.0,0.0,0.0,0.0
2312,0.0,0.0,0.0,0.0
2313,0.0,0.0,0.0,0.0
2314,0.0,0.0,0.0,0.0
2315,0.0,0.0,0.0,0.0
2316,0.0,0.0,0.0,0.0
2317,-0.0,0.0,0.0,0.0
2318,0.0,0.0,0.0,0.0
2319,0.0,0.0,0.0,0.0
2320,0.0,0.0,0.0,0.0
2321,0.0,0.0,0.0,0.0
2322,-0.0,0.0,0.0,0.0
2323,0.0,0.0,0.0,0.0
2324,0.0,0.0,0.0,0.0
2325,0.0,0.0,0.0,0.0
2326,0.0,0.0,0.0,0.0
2327,-0.0,0.0,0.0,0.0
2328,0.0,0.0,0.0,0.0
2329,0.0,0.0,0.0,0.0
2330,0.0,0.0,0.0,0.0
2331,0.0,0.0,0.0,0.0
2332,0.0,0.0,0.0,0.0
2333,0.0,0.0,0.0,0.0
2334,0.0,0.0,0.0,0.0
2335,-0.0,0.0,0.0,0.0
2336,-0.0,0.0,0.0,0.0
2337,-1.0,0.0,0.0,0.0
2338,-1.0,0.0,0.0,0.0
2339,-1.0,0.0,0.0,0.0
2340,0.0,0.0,0.0,0.0
2341,0.0,0.0,0.0,0.0
2342,0.0,0.0,0.0,0.0
2343,0.0,0.0,0.0,0.0
2344,0.0,0.0,0.0,0.0
2345,0.0,-0.009901799779672801,0.0,0.0
2346,0.0,-0.0609686439028182,0.0,0.0
2347,0.0,0.0,0.0,0.0
2348,-1.0,0.0,0.0,0.0
2349,-1.0,0.0,0.0,0.0
2350,-1.0,0.0,0.0,0.0
2351,-1.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,0.0
2353,-1.0,0.0,0.0,0.0
2354,-1.0,-0.1395126841931589,0.0,0.0
2355,0.0,0.0,0.0,0.0
2356,0.0,0.0,0.0,0.0
2357,-1.0,0.0,0.0,0.0
2358,0.0,0.0,0.0,0.0
2359,-0.0,0.0,0.0,0.0
2360,0.0,0.0,0.0,0.0
2361,0.0,0.0,0.0,0.0
2362,0.0,0.0,0.0,0.0
2363,0.0,0.0,0.0,0.0
2364,0.0,0.0,0.0,0.0
2365,0.0,0.0,0.0,0.0
2366,0.0,0.0,0.0,0.0
2367,0.0,0.0,0.0,0.0
2368,0.0,0.0,0.0,0.0
2369,0.0,0.0,0.0,0.0
2370,0.0,0.0,0.0,0.0
2371,0.0,0.0,0.0,0.0
2372,0.0,0.0,0.0,0.0
2373,0.0,0.0,0.0,0.0
2374,0.0,0.0,0.0,0.0
2375,0.0,0.0,0.0,0.0
2376,0.0,0.0,0.0,0.0
2377,0.0,0.0,0.0,0.0
2378,0.0,0.0,0.0,0.0
2379,0.0,0.0,0.0,0.0
2380,0.0,0.0,0.0,0.0
2381,-0.0,0.0,0.0,0.0
2382,0.0,0.0,0.0,0.0
2383,0.0,0.0,0.0,0.0
2384,-0.0,0.0,0.0,0.0
2385,0.0,0.0,0.0,0.0
2386,0.0,0.0,0.0,0.0
2387,0.0,0.0,0.0,0.0
2388,0.0,0.0,0.0,0.0
2389,0.0,0.0,0.0,0.0
2390,0.0,0.0,0.0,0.0
2391,0.0,0.0,0.0,0.0
2392,0.0,0.0,0.0,0.0
2393,0.0,0.0,0.0,0.0
2394,0.0,0.0,0.0,0.0
2395,0.0,0.0,0.0,0.0
2396,0.0,0.0,0.0,0.0
2397,0.0,0.0,0.0,0.0
2398,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0
2400,0.0,0.0,0.0,0.0
2401,0.0,0.0,0.0,0.0
2402,0.0,0.0,0.0,0.0
2403,0.0,0.0,0.0,0.0
2404,0.0,0.0,0.0,0.0
2405,0.0,0.0,0.0,0.0
2406,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,0.0
2408,0.0,0.0,0.0,0.0
2409,0.0,0.0,0.0,0.0
2410,0.0,0.0,0.0,0.0
2411,0.0,0.0,0.0,0.0
2412,-0.0,0.0,0.0,0.0
2413,-0.0,0.0,0.0,0.0
2414,-1.0,0.0,0.0,0.0
2415,0.0,0.0,0.0,0.0
2416,0.0,0.0,0.0,0.0
2417,-0.0,0.0,0.0,0.0
2418,0.0,0.0,0.0,0.0
2419,0.0,0.0,0.0,0.0
2420,0.0,0.0,0.0,0.0
2421,0.0,0.0,0.0,0.0
2422,0.0,0.0,0.0,0.0
2423,0.0,0.0,0.0,0.0
2424,0.0,0.0,0.0,0.0
2425,0.0,0.0,0.0,0.0
2426,0.0,0.0,0.0,0.0
2427,0.0,0.0,0.0,0.0
2428,0.0,0.0,0.0,0.0
2429,0.0,0.0,0.0,0.0
2430,-0.0,0.0,0.0,0.0
2431,0.0,0.0,0.0,0.0
2432,0.0,0.0,0.0,0.0
2433,0.0,0.0,0.0,0.0
2434,-1.0,0.0,0.0,0.0
2435,-1.0,0.0,0.0,0.0
2436,-1.0,0.0,0.0,0.0
2437,-1.0,0.0,0.0,0.0
2438,0.0,0.0,0.0,0.0
2439,-1.0,0.0,0.0,0.0
2440,-1.0,0.0,0.0,0.0
2441,-1.0,0.0,0.0,0.0
2442,-1.0,0.0,0.0,0.0
2443,0.0,0.0,0.0,0.0
2444,0.0,0.0,0.0,0.0
2445,0.0,0.0,0.0,0.0
2446,0.0,0.0,0.0,0.0
2447,0.0,0.0,0.0,0.0
2448,0.0,0.0,0.0,0.0
2449,0.0,0.0,0.0,0.0
2450,0.0,0.0,0.0,0.0
2451,0.0,0.0,0.0,0.0
2452,0.0,0.0,0.0,0.0
2453,0.0,0.0,0.0,0.0
2454,0.0,0.0,0.0,0.0
2455,0.0,0.0,0.0,0.0
2456,0.0,0.0,0.0,0.0
2457,0.0,0.0,0.0,0.0
2458,0.0,0.0,0.0,0.0
2459,0.0,0.0,0.0,0.0
2460,0.0,0.0,0.0,0.0
2461,0.0,0.0,0.0,0.0
2462,0.0,0.0,0.0,0.0
2463,0.0,0.0,0.0,0.0
2464,0.0,0.0,0.0,0.0
2465,-1.0,0.0,0.0,0.0
2466,0.0,0.0,0.0,0.0
2467,0.0,-1.000000017765923,0.0,0.0
2468,0.0,0.0,0.0,0.0
2469,0.0,0.0,0.0,0.0
2470,0.0,0.0,0.0,0.0
2471,0.0,0.0,0.0,0.0
2472,0.0,0.0,0.0,0.0
2473,0.0,0.0,0.0,0.0
2474,0.0,0.0,0.0,0.0
2475,0.0,0.0,0.0,0.0
2476,0.0,0.0,0.0,0.0
2477,0.0,-1.0000000431689458,0.0,0.0
2478,0.0,0.0,0.0,0.0
2479,0.0,0.0,0.0,0.0
2480,0.0,0.0,0.0,0.0
2481,0.0,0.0,0.0,0.0
2482,0.0,0.0,0.0,0.0
2483,0.0,0.0,0.0,0.0
2484,0.0,0.0,0.0,0.0
2485,-1.0,0.0,0.0,0.0
2486,-1.0,0.0,0.0,0.0
2487,0.0,0.0,0.0,0.0
2488,0.0,0.0,0.0,0.0
2489,0.0,0.0,0.0,0.0
2490,0.0,0.0,0.0,0.0
2491,0.0,0.0,0.0,0.0
2492,0.0,0.0,0.0,0.0
2493,0.0,0.0,0.0,0.0
2494,0.0,0.0,0.0,0.0
2495,0.0,0.0,0.0,0.0
2496,0.0,0.0,0.0,0.0
2497,0.0,0.0,0.0,0.0
2498,0.0,0.0,0.0,0.0
2499,0.0,0.0,0.0,0.0
2500,0.0,0.0,0.0,0.0
2501,0.0,0.0,0.0,0.0
2502,0.0,0.0,0.0,0.0
2503,0.0,0.0,0.0,0.0
2504,0.0,0.0,0.0,0.0
2505,-0.0,0.0,0.0,0.0
2506,-0.0,0.0,0.0,0.0
2507,-0.0,0.0,0.0,0.0
2508,-0.0,0.0,0.0,0.0
2509,0.0,0.0,0.0,0.0
2510,0.0,0.0,0.0,0.0
2511,0.0,0.0,0.0,0.0
2512,0.0,0.0,0.0,0.0
2513,0.0,0.0,0.0,0.0
2514,0.0,0.0,0.0,0.0
2515,0.0,0.0,0.0,0.0
2516,0.0,0.0,0.0,0.0
2517,0.0,0.0,0.0,0.0
2518,0.0,0.0,0.0,0.0
2519,0.0,0.0,0.0,0.0
2520,0.0,0.0,0.0,0.0
2521,0.0,0.0,0.0,0.0
2522,0.0,0.0,0.0,0.0
2523,0.0,0.0,0.0,0.0
2524,0.0,0.0,0.0,0.0
2525,0.0,0.0,0.0,0.0
2526,0.0,0.0,0.0,0.0
2527,0.0,0.0,0.0,0.0
2528,0.0,0.0,0.0,0.0
2529,0.0,0.0,0.0,0.0
2530,0.0,0.0,0.0,0.0
2531,0.0,0.0,0.0,0.0
2532,0.0,0.0,0.0,0.0
2533,0.0,0.0,0.0,0.0
2534,0.0,0.0,0.0,0.0
2535,0.0,0.0,0.0,0.0
2536,0.0,0.0,0.0,0.0
2537,-0.0,0.0,0.0,0.0
2538,0.0,0.0,0.0,0.0
2539,-1.0,0.0,0.0,0.0
2540,-1.0,0.0,0.0,0.0
2541,-1.0,0.0,0.0,0.0
2542,-1.0,0.0,0.0,0.0
2543,-1.0,0.0,0.0,0.0
2544,0.0,0.0,0.0,0.0
2545,0.0,0.0,0.0,0.0
2546,0.0,0.0,0.0,0.0
2547,0.0,0.0,0.0,0.0
2548,0.0,0.0,0.0,0.0
2549,0.0,0.0,0.0,0.0
2550,0.0,0.0,0.0,0.0
2551,-1.0,0.0,0.0,0.0
2552,0.0,0.0,0.0,0.0
2553,-1.0,0.0,0.0,0.0
2554,0.0,0.0,0.0,0.0
2555,-1.0,0.0,0.0,0.0
2556,-0.0,-0.00014053753952565827,0.0,0.0
2557,0.0,-0.00015374119510528898,0.0,0.0
2558,-0.0,-0.0001714934463919563,0.0,0.0
2559,-0.0,0.0,0.0,0.0
2560,0.0,0.0,0.0,0.0
2561,0.0,0.0,0.0,0.0
2562,0.0,0.0,0.0,0.0
2563,0.0,0.0,0.0,0.0
2564,0.0,0.0,0.0,0.0
2565,0.0,0.0,0.0,0.0
2566,0.0,0.0,0.0,0.0
2567,0.0,0.0,0.0,0.0
2568,0.0,0.0,0.0,0.0
2569,0.0,0.0,0.0,0.0
2570,0.0,0.0,0.0,0.0
2571,0.0,0.0,0.0,0.0
2572,0.0,0.0,0.0,0.0
2573,0.0,0.0,0.0,0.0
2574,0.0,0.0,0.0,0.0
2575,0.0,0.0,0.0,0.0
2576,-0.0,0.0,0.0,0.0
2577,-0.0,0.0,0.0,0.0
2578,0.0,0.0,0.0,0.0
2579,0.0,0.0,0.0,0.0
2580,-0.0,0.0,0.0,0.0
2581,-0.0,0.0,0.0,0.0
2582,0.0,0.0,0.0,0.0
2583,0.0,0.0,0.0,0.0
2584,0.0,0.0,0.0,0.0
2585,-0.0,0.0,0.0,0.0
2586,0.0,0.0,0.0,0.0
2587,0.0,0.0,0.0,0.0
2588,0.0,0.0,0.0,0.0
2589,0.0,0.0,0.0,0.0
2590,0.0,0.0,0.0,0.0
2591,0.0,0.0,0.0,0.0
2592,0.0,0.0,0.0,0.0
2593,0.0,0.0,0.0,0.0
2594,0.0,0.0,0.0,0.0
2595,0.0,0.0,0.0,0.0
2596,0.0,0.0,0.0,0.0
2597,0.0,0.0,0.0,0.0
2598,0.0,0.0,0.0,0.0
2599,0.0,0.0,0.0,0.0
2600,0.0,0.0,0.0,0.0
2601,0.0,0.0,0.0,0.0
2602,0.0,0.0,0.0,0.0
2603,-0.0,0.0,0.0,0.0
2604,-0.0,0.0,0.0,0.0
2605,0.0,0.0,0.0,0.0
2606,0.0,0.0,0.0,0.0
2607,0.0,0.0,0.0,0.0
2608,-0.0,0.0,0.0,0.0
2609,-1.0,0.0,0.0,0.0
2610,-1.0,0.0,0.0,0.0
2611,-1.0,0.0,0.0,0.0
2612,0.0,0.0,0.0,0.0
2613,0.0,0.0,0.0,0.0
2614,0.0,0.0,0.0,0.0
2615,-0.0,0.0,0.0,0.0
2616,0.0,0.0,0.0,0.0
2617,0.0,0.0,0.0,0.0
2618,-0.0,0.0,0.0,0.0
2619,0.0,0.0,0.0,0.0
2620,-0.0,0.0,0.0,0.0
2621,0.0,0.0,0.0,0.0
2622,0.0,0.0,0.0,0.0
2623,-0.0,0.0,0.0,0.0
2624,0.0,0.0,0.0,0.0
2625,0.0,0.0,0.0,0.0
2626,0.0,0.0,0.0,0.0
2627,0.0,0.0,0.0,0.0
2628,0.0,0.0,0.0,0.0
2629,0.0,-0.31480039353323747,0.0,0.0
2630,-0.0,0.0,0.0,0.0
2631,-0.0,0.0,0.0,0.0
2632,0.0,0.0,0.0,0.0
2633,-0.0,0.0,0.0,0.0
2634,-0.0,0.0,0.0,0.0
2635,0.0,0.0,0.0,0.0
2636,-1.0,0.0,0.0,0.0
2637,-1.0,0.0,0.0,0.0
2638,0.0,0.0,0.0,0.0
2639,0.0,0.0,0.0,0.0
2640,0.0,0.0,0.0,0.0
2641,0.0,0.0,0.0,0.0
2642,0.0,0.0,0.0,0.0
2643,-1.0,0.0,0.0,0.0
2644,0.0,0.0,0.0,0.0
2645,0.0,0.0,0.0,0.0
2646,0.0,0.0,0.0,0.0
2647,0.0,0.0,0.0,0.0
2648,0.0,0.0,0.0,0.0
2649,0.0,0.0,0.0,0.0
2650,-0.0,0.0,0.0,0.0
2651,-0.0,0.0,0.0,0.0
2652,0.0,0.0,0.0,0.0
2653,0.0,0.0,0.0,0.0
2654,0.0,0.0,0.0,0.0
2655,0.0,0.0,0.0,0.0
2656,-0.0,0.0,0.0,0.0
2657,0.0,0.0,0.0,0.0
2658,0.0,0.0,0.0,0.0
2659,0.0,0.0,0.0,0.0
2660,0.0,0.0,0.0,0.0
2661,0.0,0.0,0.0,0.0
2662,0.0,0.0,0.0,0.0
2663,0.0,0.0,0.0,0.0
2664,0.0,0.0,0.0,0.0
2665,0.0,0.0,0.0,0.0
2666,0.0,0.0,0.0,0.0
2667,0.0,0.0,0.0,0.0
2668,0.0,0.0,0.0,0.0
2669,0.0,0.0,0.0,0.0
2670,0.0,0.0,0.0,0.0
2671,0.0,0.0,0.0,0.0
2672,0.0,0.0,0.0,0.0
2673,0.0,0.0,0.0,0.0
2674,0.0,0.0,0.0,0.0
2675,0.0,0.0,0.0,0.0
2676,0.0,0.0,0.0,0.0
2677,0.0,0.0,0.0,0.0
2678,0.0,0.0,0.0,0.0
2679,0.0,0.0,0.0,0.0
2680,0.0,0.0,0.0,0.0
2681,0.0,0.0,0.0,0.0
2682,0.0,0.0,0.0,0.0
2683,0.0,0.0,0.0,0.0
2684,0.0,0.0,0.0,0.0
2685,0.0,0.0,0.0,0.0
2686,0.0,0.0,0.0,0.0
2687,0.0,0.0,0.0,0.0
2688,0.0,0.0,0.0,0.0
2689,0.0,0.0,0.0,0.0
2690,0.0,0.0,0.0,0.0
2691,0.0,0.0,0.0,0.0
2692,0.0,0.0,0.0,0.0
2693,0.0,0.0,0.0,0.0
2694,0.0,0.0,0.0,0.0
2695,0.0,0.0,0.0,0.0
2696,0.0,0.0,0.0,0.0
2697,0.0,0.0,0.0,0.0
2698,0.0,0.0,0.0,0.0
2699,0.0,0.0,0.0,0.0
2700,0.0,0.0,0.0,0.0
2701,0.0,0.0,0.0,0.0
2702,0.0,0.0,0.0,0.0
2703,0.0,0.0,0.0,0.0
2704,0.0,0.0,0.0,0.0
2705,0.0,0.0,0.0,0.0
2706,0.0,0.0,0.0,0.0
2707,0.0,0.0,0.0,0.0
2708,0.0,0.0,0.0,0.0
2709,0.0,0.0,0.0,0.0
2710,0.0,0.0,0.0,0.0
2711,0.0,0.0,0.0,0.0
2712,0.0,0.0,0.0,0.0
2713,0.0,0.0,0.0,0.0
