Timestamp,Beauly Heat Demand With Gas Boilers,Peterhead Heat Demand With Gas Boilers,Errochty Heat Demand With Gas Boilers,Denny_Bonny/bridge Heat Demand With Gas Boilers,Neilston Heat Demand With Gas Boilers,Strathavenorness Heat Demand With Gas Boilers,Torness Heat Demand With Gas Boilers,Eccles Heat Demand With Gas Boilers,Harker Heat Demand With Gas Boilers,Stella_West Heat Demand With Gas Boilers,Penwortham Heat Demand With Gas Boilers,Deeside Heat Demand With Gas Boilers,Daines Heat Demand With Gas Boilers,Marsh_Stoksbridge Heat Demand With Gas Boilers ,Thornton-Drax Heat Demand With Gas Boilers, Keadby Heat Demand With Gas Boilers,Ratcliffe Heat Demand With Gas Boilers,Feckenham Heat Demand With Gas Boilers,Walpole Heat Demand With Gas Boilers,Bramford Heat Demand With Gas Boilers,Pelham Heat Demand With Gas Boilers,Sundon_East Heat Demand With Gas Boilers,Melksham Heat Demand With Gas Boilers,Bramley Heat Demand With Gas Boilers,London Heat Demand With Gas Boilers,Kemsley Heat Demand With Gas Boilers,Sellindge Heat Demand With Gas Boilers,Lovedean Heat Demand With Gas Boilers,S_W_Pensiula Heat Demand With Gas Boilers
01/01/2035 15:00,893.2049788,1402.801094,113.4676898,344.5836176,17735.77325,0,4913.323598,1273.949586,1445.544096,9466.542361,14452.7915,2341.093776,10037.30545,13855.84228,1324.17953,3003.179944,2150.167794,3802.930934,4532.154635,8121.842321,4406.652217,7275.425784,9292.738242,8981.580059,37555.84778,6247.020199,1761.846686,9747.972474,3051.377482
01/01/2035 16:00,2241.844707,2317.584761,113.4676898,344.5836176,2168.318147,0,7806.962232,2024.225782,2296.878668,10979.25805,22964.57685,610.5086212,3404.357412,8828.235309,843.6995928,3003.179944,2150.167794,3619.274375,7487.627834,1757.926736,4406.652217,7275.425784,17433.545,1626.631142,59673.88048,10320.7781,2799.463593,7207.231357,816.0974476
01/01/2035 17:00,2241.844707,1171.298403,113.4676898,344.5836176,2082.106519,0,889.8395521,230.7217724,2480.173648,16242.09802,24797.1907,505.9152701,18997.24405,24718.18033,2362.274899,4168.339666,2150.167794,3619.274375,8085.153779,3139.180814,1439.77691,12979.02234,25790.20782,3471.478845,64435.96169,1349.994154,3022.865739,9747.972474,977.9095336
01/01/2035 18:00,2241.844707,2418.047864,130.215305,395.4435041,2082.106519,0,889.8395521,230.7217724,300.4398256,16759.64145,23960.04968,4035.409461,18997.24405,23883.70666,2282.525655,895.1893874,2064.677818,3619.274375,7812.202944,3139.180814,1439.77691,12540.8569,2722.327903,3471.478845,62260.63516,1176.364928,2920.815271,9747.972474,7490.114201
01/01/2035 19:00,494.5563031,2163.349215,130.215305,395.4435041,15178.74685,0,887.4929775,230.1133415,2144.021116,2048.979438,14452.7915,3610.350325,18997.24405,21367.97986,2042.101878,895.1893874,2064.677818,3619.274375,4560.493837,12046.26098,1439.77691,8773.499293,22294.70916,1626.631142,55702.57654,1405.891963,3022.865739,9747.972474,6701.162918
01/01/2035 20:00,494.5563031,1870.604099,818.6120183,2485.996597,15178.74685,0,6301.273549,1633.823759,1853.891484,12368.97249,18883.99941,3121.796549,18997.24405,18476.4579,1765.76399,895.1893874,2064.677818,3769.13392,6043.527535,14378.97386,6704.144718,1637.334651,2722.327903,11518.7595,55702.57654,5216.081466,2799.463593,2093.466993,5794.359381
01/01/2035 21:00,1239.247402,1414.153926,818.6120183,2485.996597,15178.74685,0,4692.650388,1216.732401,1401.519393,12368.97249,14012.62515,2355.732449,15880.96026,24187.42577,2311.55158,895.1893874,9631.499405,3769.13392,4568.833244,5021.045543,1439.77691,7334.305614,22294.70916,1626.631142,36412.06734,1176.364928,366.1797053,2093.466993,4380.465152
01/01/2035 22:00,494.5563031,759.1087848,326.0700998,990.223867,5213.77023,0,2557.116233,663.0210897,752.326648,4926.817592,7521.887579,1352.263891,18997.24405,2994.276546,286.1579709,895.1893874,9631.499405,3769.13392,853.4417357,5021.045543,1439.77691,7334.305614,8350.527633,1626.631142,6783.707708,1176.364928,978.7638805,1819.405562,4380.465152
01/01/2035 23:00,1239.247402,396.6544194,326.0700998,990.223867,5213.77023,0,1336.16087,346.446057,393.1105735,2574.392512,3930.385223,4035.409461,15880.96026,4344.506866,415.1972105,895.1893874,9631.499405,3769.13392,1421.059546,5149.777059,6704.144718,2281.213703,4532.928132,3471.478845,6783.707708,1405.891963,1117.125559,3037.488884,4380.465152
02/01/2035 00:00,1239.247402,296.8118981,229.1975793,696.0371816,5213.77023,0,1406.918123,364.7923293,463.9127334,2734.913184,3975.931023,842.6605754,15880.96026,4432.712597,423.6268838,1542.362473,9631.499405,3769.13392,853.4417357,1467.047281,6704.144718,2281.213703,2722.327903,2748.512327,23812.85375,1732.650433,453.4489783,1819.405562,4380.465152
02/01/2035 01:00,1239.247402,296.8118981,207.6036052,630.4596617,2703.421052,0,1229.159596,318.7022647,405.2991987,2389.367745,3473.587901,3121.796549,15880.96026,3556.161056,339.8563279,1542.362473,9631.499405,3769.13392,1302.529757,2022.052909,1439.77691,2281.213703,4269.340887,8692.147323,23812.85375,1176.364928,978.7638805,1819.405562,1384.53467
02/01/2035 02:00,1239.247402,358.9389062,207.6036052,630.4596617,2828.630047,0,1286.088145,333.4629659,405.2991987,2411.166423,7521.887579,682.1952852,15880.96026,3588.60462,342.9569048,1542.362473,9631.499405,3769.13392,853.4417357,1467.047281,6704.144718,1637.334651,4280.629231,2748.512327,8128.750385,1405.891963,978.7638805,1819.405562,1388.195447
02/01/2035 03:00,378.8940568,434.1009437,246.6111503,748.919472,2703.421052,0,1513.810477,392.5078801,494.6410214,2916.06622,4239.285627,825.0474159,15880.96026,4340.060732,414.7723009,1542.362473,9631.499405,3769.13392,6043.527535,5149.777059,6704.144718,2594.006495,5115.846358,2748.512327,23812.85375,1176.364928,2799.463593,3131.58,5794.359381
02/01/2035 04:00,378.8940568,245.4206553,246.6111503,748.919472,2703.421052,0,2586.879882,670.7383483,882.4830008,5202.518102,7563.257674,1471.957011,11201.17487,7743.049308,739.9901928,1542.362473,9631.499405,11977.06356,2787.146998,9419.680308,6704.144718,1637.334651,4269.340887,2748.512327,14515.74558,1405.891963,843.2649482,2180.149013,2962.620721
02/01/2035 05:00,378.8940568,1940.658969,987.8828573,3000.045646,2703.421052,0,6064.070571,1572.320658,2211.304878,13036.34591,18951.83089,682.1952852,11201.17487,19402.34848,1854.249795,1542.362473,15073.41007,28190.28458,6978.666267,9419.680308,6704.144718,11598.42917,22874.18392,12798.11079,46483.81317,8067.874386,2111.429592,2180.149013,7418.030447
02/01/2035 06:00,1239.247402,3543.898111,1641.806306,4985.908829,2828.630047,0,1286.088145,333.4629659,2211.304878,23806.07948,34608.53182,6735.493257,51255.19104,35431.23611,3386.103613,1542.362473,15073.41007,28190.28458,1421.059546,1467.047281,6704.144718,21217.69402,22874.18392,23412.34271,14515.74558,5216.081466,319.0835764,25614.78022,13570.24283
02/01/2035 07:00,378.8940568,3462.645339,987.8828573,3000.045646,2703.421052,0,2586.879882,670.7383483,3945.548731,21856.54882,18951.83089,6581.065144,51255.19104,34618.88596,3308.468677,12045.64235,26894.92278,28190.28458,12106.59446,5149.777059,6704.144718,20120.96194,39682.14809,21465.5096,36345.60507,5216.081466,3662.909332,25614.78022,12868.8037
02/01/2035 08:00,378.8940568,243.2018762,229.1975793,696.0371816,5213.77023,0,8421.639706,2183.60224,2776.924849,16403.72273,23799.43654,825.0474159,35246.93485,24365.19005,2328.540212,12045.64235,26894.92278,28190.28458,8238.051129,2022.052909,12718.14296,13691.50621,27002.10749,15107.6849,66489.16986,5216.081466,2111.429592,25614.78022,8756.703897
02/01/2035 09:00,1239.247402,245.4206553,229.1975793,696.0371816,5213.77023,0,1513.810477,392.5078801,1919.70536,11317.27396,7521.887579,3202.014952,35246.93485,24365.19005,2328.540212,5860.803086,26894.92278,28190.28458,5695.015807,8989.625361,12718.14296,9465.023107,18666.72427,10444.03621,30158.94915,5216.081466,319.0835764,25614.78022,6053.56368
02/01/2035 10:00,378.8940568,1336.814624,326.0700998,990.223867,5213.77023,0,4619.586664,1197.788096,1523.2479,23806.07948,3473.587901,2570.753248,51255.19104,34618.88596,3308.468677,12045.64235,15073.41007,28190.28458,4518.881413,7098.013691,12718.14296,9465.023107,14811.67326,8385.045173,30455.18825,5216.081466,3662.909332,2093.466993,12868.8037
02/01/2035 11:00,1239.247402,1313.997119,326.0700998,990.223867,15178.74685,0,4540.736958,1177.343574,1497.248247,8826.754854,8868.748199,2506.490861,11201.17487,7743.049308,739.9901928,12045.64235,10206.02678,19087.30659,12106.59446,6895.393118,12718.14296,9465.023107,22874.18392,8175.440065,14515.74558,5216.081466,1348.782361,2093.466993,4738.641846
02/01/2035 12:00,1239.247402,1348.315733,818.6120183,2485.996597,15178.74685,0,4659.330671,1208.093109,1536.352963,9057.289598,18883.99941,2506.490861,11201.17487,13087.41893,1250.742604,1542.362473,10206.02678,19087.30659,6978.666267,1688.032137,6704.144718,7354.199871,14503.80202,8175.440065,14515.74558,5216.081466,318.2421288,2093.466993,4703.540259
02/01/2035 13:00,494.5563031,1352.06713,818.6120183,2485.996597,15178.74685,0,4540.736958,1177.343574,1540.627533,9082.489547,13203.83849,2407.352445,11201.17487,4344.506866,415.1972105,895.1893874,10206.02678,11977.06356,12106.59446,1470.926225,6704.144718,7354.199871,14980.66837,7852.079549,8128.750385,5216.081466,381.341729,9747.972474,4703.540259
02/01/2035 14:00,494.5563031,1398.757222,818.6120183,2485.996597,15178.74685,0,5518.343463,1430.821974,463.9127334,4926.817592,23799.43654,3035.043883,51255.19104,13984.51531,1336.476596,1542.362473,10206.02678,11977.06356,4568.833244,9419.680308,12718.14296,7354.199871,27002.10749,8671.126737,36345.60507,5216.081466,2111.429592,2093.466993,5025.951347
02/01/2035 15:00,1239.247402,1411.572697,818.6120183,2485.996597,5213.77023,0,1229.159596,318.7022647,2745.150745,16183.53717,23527.11885,4054.399304,51255.19104,21327.67023,2038.249555,1542.362473,10206.02678,19087.30659,851.191145,11194.45509,12384.27393,9465.023107,27002.10749,23412.34271,48031.63982,8336.519966,2957.958059,25614.78022,7665.037403
02/01/2035 16:00,378.8940568,1348.315733,818.6120183,2485.996597,15178.74685,0,4619.586664,1197.788096,4000.332888,23583.23531,34284.56796,6672.443589,51255.19104,4432.712597,423.6268838,12045.64235,26894.92278,28190.28458,11867.42482,18423.04235,12384.27393,9465.023107,38898.21458,21763.55936,79047.07531,8336.519966,2957.958059,25614.78022,12179.26243
02/01/2035 17:00,279.7360052,396.6544194,326.0700998,990.223867,5213.77023,0,4619.586664,1197.788096,4217.431743,2916.06622,36145.19822,3202.014952,35246.93485,37004.43171,3536.451269,12045.64235,26894.92278,28190.28458,8238.051129,19422.86449,12384.27393,20793.86229,41009.22835,15107.6849,83336.97568,8336.519966,3785.407103,25614.78022,13151.18911
02/01/2035 18:00,378.8940568,3556.994725,326.0700998,990.223867,5213.77023,0,12291.79058,3187.073109,2211.304878,5202.518102,13203.83849,6721.442619,35246.93485,35431.23611,3386.103613,5860.803086,26894.92278,51669.40466,12023.83417,18665.85291,12384.27393,20793.86229,39410.8822,15107.6849,80088.89373,8336.519966,3637.869802,25614.78022,12780.83297
02/01/2035 19:00,378.8940568,1313.997119,326.0700998,990.223867,5213.77023,0,12291.79058,3187.073109,1523.2479,13036.34591,7563.257674,6143.072623,35246.93485,4340.060732,414.7723009,11243.96342,26894.92278,28190.28458,10925.90016,16961.41535,12384.27393,18158.66734,35812.15096,20036.90611,72775.72569,8336.519966,3305.684502,21921.81075,11613.77504
02/01/2035 20:00,378.8940568,3556.994725,326.0700998,990.223867,5213.77023,0,9631.912138,2497.407353,3175.996254,18723.50854,34284.56796,3610.350325,35246.93485,4340.060732,414.7723009,11243.96342,26894.92278,28190.28458,9421.940077,14626.66111,14327.95911,15659.11028,41009.22835,17278.80777,62758.08091,8336.519966,2850.654026,18904.25358,10015.12835
02/01/2035 21:00,1239.247402,434.1009437,326.0700998,990.223867,5213.77023,0,7040.655627,1825.534212,1523.2479,13686.35572,13203.83849,2570.753248,51255.19104,20369.77577,1946.705193,5860.803086,15073.41007,28190.28458,9421.940077,14626.66111,14327.95911,11446.36717,22574.29036,12630.32028,45874.38394,7962.099965,2083.747549,21921.81075,7320.775849
02/01/2035 22:00,378.8940568,1940.658969,326.0700998,990.223867,5213.77023,0,7040.655627,1825.534212,1523.2479,18723.50854,4239.285627,2407.352445,51255.19104,11099.88599,1060.797425,5860.803086,15073.41007,19087.30659,3752.953624,5826.10167,5707.122484,11446.36717,12301.16876,6882.506545,24997.84177,7962.099965,1135.474464,7529.955232,3989.232782
02/01/2035 23:00,378.8940568,1336.814624,326.0700998,990.223867,5213.77023,0,9631.912138,2497.407353,2211.304878,13036.34591,7521.887579,6721.442619,51255.19104,11099.88599,1060.797425,11243.96342,15073.41007,19087.30659,1961.017539,3044.29223,5707.122484,11446.36717,22574.29036,3596.29172,24997.84177,2267.086942,593.3154421,7529.955232,2084.479649
03/01/2035 00:00,378.8940568,614.3975305,326.0700998,990.223867,5213.77023,0,12291.79058,3187.073109,1523.2479,13686.35572,4239.285627,6721.442619,51255.19104,11099.88599,1060.797425,11243.96342,15073.41007,28190.28458,9421.940077,3001.384248,5707.122484,3086.787016,22574.29036,3179.382345,24997.84177,2267.086942,593.3154421,3330.96327,2084.479649
03/01/2035 01:00,378.8940568,296.8118981,326.0700998,990.223867,2703.421052,0,9631.912138,2497.407353,4000.332888,13686.35572,7521.887579,682.1952852,51255.19104,34618.88596,3308.468677,5860.803086,15073.41007,28190.28458,1648.316577,3001.384248,5707.122484,3086.787016,22574.29036,3179.382345,24997.84177,2267.086942,511.3900989,7529.955232,1577.905366
03/01/2035 02:00,378.8940568,541.6679054,207.6036052,630.4596617,2703.421052,0,1703.054398,441.5759315,4217.431743,3045.6089,7521.887579,1471.957011,35246.93485,11099.88599,1060.797425,5860.803086,15073.41007,28190.28458,1648.316577,2646.093837,5707.122484,3086.787016,4923.496609,17278.80777,10991.88343,2267.086942,593.3154421,2936.658772,1592.30091
03/01/2035 03:00,378.8940568,245.4206553,229.1975793,696.0371816,2703.421052,0,2059.675082,534.0422152,4000.332888,23806.07948,13203.83849,3202.014952,35246.93485,24365.19005,2328.540212,5860.803086,15073.41007,28190.28458,1961.017539,3200.187586,5707.122484,3291.247195,5954.47996,3389.975781,13293.59088,2267.086942,624.1179892,3551.597005,1925.729743
03/01/2035 04:00,378.8940568,1168.744329,229.1975793,696.0371816,2703.421052,0,4619.586664,1197.788096,3945.548731,6351.816309,7563.257674,682.1952852,12499.12362,9450.679502,903.1855369,11243.96342,26894.92278,28190.28458,3752.953624,3001.384248,5707.122484,3086.787016,10623.31492,6048.014359,23716.93301,4509.725829,593.3154421,6336.360808,3435.670899
03/01/2035 05:00,279.7360052,278.3732302,229.1975793,696.0371816,2703.421052,0,7040.655627,1825.534212,2776.924849,16403.72273,20157.22352,682.1952852,35246.93485,23681.28754,2263.1808,11243.96342,15073.41007,28190.28458,1961.017539,3001.384248,14327.95911,14713.60171,4923.496609,12630.32028,59429.32569,2267.086942,511.3900989,25614.78022,3435.670899
03/01/2035 06:00,266.9055079,4862.659646,229.1975793,696.0371816,2703.421052,0,8421.639706,2183.60224,2776.924849,6351.816309,18951.83089,7849.779188,12499.12362,43245.14071,4132.865327,11243.96342,26894.92278,28190.28458,16422.7359,26125.57956,5707.122484,26868.96881,48610.97537,3389.975781,108525.7526,4509.725829,5095.152625,25614.78022,15721.20517
03/01/2035 07:00,3793.805725,4910.067968,229.1975793,696.0371816,2703.421052,0,2586.879882,670.7383483,5100.865242,27607.59231,18951.83089,7669.80327,35246.93485,23681.28754,2263.1808,11243.96342,29609.05253,51669.40466,15077.843,25526.58498,5707.122484,26868.96881,5954.47996,27040.44764,106037.5269,2267.086942,1135.474464,21921.81075,15360.75703
03/01/2035 08:00,3070.98614,3685.092015,229.1975793,696.0371816,2703.421052,0,1286.088145,333.4629659,1919.70536,6351.816309,18951.83089,6581.065144,35246.93485,23681.28754,2263.1808,11243.96342,29609.05253,45460.80779,11316.18528,18001.98825,18018.28014,18514.22511,33428.57274,17278.80777,106037.5269,2267.086942,2083.747549,21921.81075,7320.775849
03/01/2035 09:00,3070.98614,2706.570576,207.6036052,630.4596617,2828.630047,0,1703.054398,441.5759315,2481.824205,15218.09831,23527.11885,6735.493257,12499.12362,43245.14071,4132.865327,11243.96342,16321.3607,45460.80779,15077.843,13221.82771,5707.122484,18514.22511,10623.31492,12630.32028,59429.32569,2267.086942,2850.654026,21921.81075,11613.77504
03/01/2035 10:00,3070.98614,2266.801812,229.1975793,696.0371816,2703.421052,0,8421.639706,2183.60224,1919.70536,6351.816309,7563.257674,3202.014952,12499.12362,16312.75355,1558.982407,11243.96342,29609.05253,28190.28458,1648.316577,14626.66111,5707.122484,26868.96881,35812.15096,3389.975781,10991.88343,7962.099965,2083.747549,21921.81075,1592.30091
03/01/2035 11:00,3070.98614,2243.008767,229.1975793,696.0371816,2828.630047,0,2586.879882,670.7383483,2776.924849,23806.07948,13203.83849,6721.442619,51255.19104,11099.88599,1060.797425,5860.803086,15073.41007,51669.40466,6089.178353,3044.29223,14327.95911,26868.96881,18023.8482,3179.382345,40238.88999,7962.099965,3305.684502,25614.78022,5829.066654
03/01/2035 12:00,3070.98614,2266.801812,987.8828573,3000.045646,2828.630047,0,7430.729906,1926.6745,4000.332888,13036.34591,14004.67678,2899.513536,51255.19104,20369.77577,1946.705193,12045.64235,15073.41007,51669.40466,8238.051129,16961.41535,14327.95911,20793.86229,18666.72427,10529.25073,41289.8382,7962.099965,2850.654026,25614.78022,15360.75703
03/01/2035 13:00,3070.98614,2430.795968,987.8828573,3000.045646,2828.630047,0,8627.809502,2237.058912,4217.431743,13036.34591,4239.285627,2805.612656,11201.17487,4340.060732,414.7723009,1542.362473,15073.41007,51669.40466,6265.598134,9967.424643,14327.95911,20793.86229,27002.10749,10558.5461,83336.97568,7962.099965,2850.654026,25614.78022,13570.24283
03/01/2035 14:00,3070.98614,2824.529308,1641.806306,4985.908829,20350.62423,0,9725.613897,2521.702784,1919.70536,3045.6089,3473.587901,3610.350325,11201.17487,19402.34848,1854.249795,1542.362473,15073.41007,28190.28458,12023.83417,9967.424643,14327.95911,20793.86229,14811.67326,10558.5461,83336.97568,7962.099965,3305.684502,25614.78022,6205.073787
03/01/2035 15:00,3070.98614,3948.597311,1641.806306,4985.908829,20350.62423,0,12505.1135,3242.384476,3548.972519,27607.59231,34284.56796,1471.957011,11201.17487,11099.88599,1060.797425,12045.64235,15073.41007,28190.28458,11164.28924,16961.41535,14327.95911,20793.86229,33046.07663,18813.63279,80088.89373,7962.099965,2083.747549,25614.78022,6205.073787
03/01/2035 16:00,3739.872047,4944.143843,1641.806306,4985.908829,37728.89634,0,15544.84922,4030.54141,5111.704285,29443.09638,23527.11885,6735.493257,51255.19104,42840.33119,4094.178363,5860.803086,26894.92278,51669.40466,1648.316577,25881.02299,14327.95911,20793.86229,39410.8822,20036.90611,72775.72569,7962.099965,1135.474464,25614.78022,10015.12835
03/01/2035 17:00,3739.872047,5021.991688,2547.774203,7737.191559,36183.25554,0,15789.6101,4094.00416,5232.390914,30138.2438,23527.11885,8198.320178,51255.19104,45165.28442,4316.37023,5860.803086,26894.92278,51669.40466,17151.92796,3200.187586,14327.95911,26868.96881,10623.31492,3179.382345,45874.38394,21552.21216,511.3900989,21921.81075,1925.729743
03/01/2035 18:00,3739.872047,4769.66217,2547.774203,7737.191559,34365.23113,0,14996.26257,3888.301291,4655.97768,26818.13969,20157.22352,7878.788354,35246.93485,43404.95481,4148.138492,11243.96342,29609.05253,45460.80779,15736.02023,3001.384248,14327.95911,26868.96881,33428.57274,6882.506545,108926.8137,20712.20866,5113.981961,21921.81075,7320.775849
03/01/2035 19:00,3739.872047,4369.756222,2054.9795,6240.651163,31483.92427,0,15789.6101,4094.00416,4265.603456,24569.60862,33572.13487,7159.351482,12499.12362,37701.75318,3603.093109,13714.32021,26894.92278,45460.80779,14317.58402,26125.57956,5707.122484,24505.70737,44335.3947,6882.506545,59429.32569,2267.086942,4647.008231,21921.81075,14338.44581
03/01/2035 20:00,3739.872047,3828.548112,1835.503793,5574.137785,26067.6565,0,12037.31223,3121.090769,4265.603456,21526.58499,18951.83089,5890.463876,35246.93485,32451.09614,3101.296651,13714.32021,26894.92278,45460.80779,12323.59921,20547.79799,5707.122484,20162.43851,38232.58732,6882.506545,106037.5269,2267.086942,4007.343325,21921.81075,11613.77504
03/01/2035 21:00,3739.872047,2917.8731,1434.736352,4357.069782,20375.99407,0,8891.654359,2305.469844,4265.603456,16406.17839,21162.2899,4349.346567,12499.12362,23960.94206,2289.906912,13714.32021,29609.05253,45460.80779,9099.385895,2646.093837,5707.122484,14887.356,26934.00334,15910.61757,62392.5521,4509.725829,4007.343325,21921.81075,1592.30091
03/01/2035 22:00,3739.872047,4369.756222,1835.503793,5574.137785,20375.99407,0,5421.256396,1405.648784,1637.159187,9429.934334,11324.07515,2459.176241,12499.12362,13303.85007,1271.426565,13714.32021,29609.05253,45460.80779,5052.258189,8184.612966,5707.122484,14887.356,14954.5849,12630.32028,33386.64918,4509.725829,4647.008231,9083.357182,4925.133982
