Timestamp,Z10 Heat Demand with HPs,Z11 Heat Demand with HPs,Z12 Heat Demand with HPs,Z13 Heat Demand with HPs,Z14 Heat Demand with HPs,Z15 Heat Demand with HPs,Z16 Heat Demand with HPs,Z17 Heat Demand with HPs,Z1_1 Heat Demand with HPs,Z1_2 Heat Demand with HPs,Z1_3 Heat Demand with HPs,Z1_4 Heat Demand with HPs,Z2 Heat Demand with HPs,Z3 Heat Demand with HPs,Z4 Heat Demand with HPs,Z5 Heat Demand with HPs,Z6 Heat Demand with HPs,Z7 Heat Demand with HPs,Z8 Heat Demand with HPs,Z9 Heat Demand with HPs
03/01/2020 01:00,244.2360001,1324.689783,399.2980937,522.5509926,1844.786399,644.5453635,377.8552286,415.1425799,118.6837461,8.075650313,32.73026146,41.04036748,179.4881495,32.5950044,74.50318292,620.1369846,443.2079087,518.6946619,504.8713892,809.7120887
03/01/2020 02:00,244.2360001,1324.689783,301.979668,515.5738553,1820.154683,644.5453635,498.3059889,359.3173444,132.5152024,6.266325629,25.39714677,43.2800122,189.2831321,47.58077785,108.4082734,679.3404617,485.5202525,428.3731517,563.7418479,900.5379292
03/01/2020 03:00,244.2360001,1324.689783,404.4158652,513.510762,1812.871247,644.5453635,561.2688863,341.859297,132.5152024,8.075650313,32.73026146,47.3423542,207.049597,39.33585915,89.91091621,746.5414067,533.548335,403.7212903,631.1065718,888.9740139
03/01/2020 04:00,334.5301818,1324.689783,404.4158652,740.0989765,2612.8063,644.5453635,518.8179075,341.859297,155.200211,9.939056427,40.28256585,51.9345669,227.1334269,43.47401769,99.36960438,823.2282371,588.3559188,446.1930384,693.2187194,806.8194917
03/01/2020 05:00,383.8044984,1324.689783,404.4158652,399.9090004,1411.817593,644.5453635,448.1809668,442.7287297,118.6837461,5.294300375,21.45757045,47.3423542,207.049597,51.20037069,117.0299147,965.1610759,689.7944045,525.4920107,760.1327272,1151.275801
03/01/2020 06:00,360.445001,1109.080663,688.7771701,430.7229552,1520.60155,644.5453635,334.6593227,359.3173444,118.6837461,14.18381728,57.48639803,67.19802797,293.8874681,62.04085146,146.4248869,1164.720113,832.4179633,628.3158254,921.0730505,806.8194917
03/01/2020 07:00,549.6208986,981.4179884,404.4158652,522.5509926,1844.786399,644.5453635,448.1809668,359.3173444,118.6837461,8.075650313,32.73026146,75.68175005,330.9906343,43.47401769,111.0808613,1279.017258,914.1053962,372.5152615,847.7489474,829.003464
03/01/2020 08:00,224.3138533,1121.078341,670.4740006,882.7537597,3116.427206,644.5453635,407.2313487,359.3173444,118.6837461,14.59598701,59.15690409,67.19802797,293.8874681,62.04085146,99.36960438,1231.921058,880.4460458,727.8601897,699.6206424,1335.121468
03/01/2020 09:00,546.8296718,1121.078341,404.4158652,522.5509926,1844.786399,644.5453635,407.2313487,354.9644096,118.6837461,12.93022336,52.40563607,72.19705397,315.7504771,57.91670475,146.4248869,1101.895561,787.51766,594.4247126,839.6667861,1335.121468
03/01/2020 10:00,384.7112554,1121.078341,390.3860987,676.5343519,2388.40111,644.5453635,497.702851,354.9644096,155.200211,11.42382845,46.30028264,72.19705397,315.7504771,62.04085146,114.2141934,979.4557728,700.0107323,683.0740531,872.3838141,1335.121468
