Timestamp,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
01/01/2050 00:00,542.2453351,214.4763835,367.7663023,316.6881523,236.3316888,425.0045019,462.0718643,716.3320774,467.918499,1246.108285,667.7552321,471.9268747,355.2609028,598.2771197,86.66678477,33.80098719,822.5300055,1142.109755,69.40231386,84.6618377,74.84466791,1105.357684,1076.012376,755.9515139,270.2928152,659.2484195,54.07539168,56.9754726,1474.085095
01/01/2050 01:00,542.2453351,187.3781427,367.7663023,316.6881523,236.3316888,425.0045019,437.3211982,677.9620805,406.6620216,1088.667444,580.3375869,410.1456499,355.2609028,519.9550423,75.32100136,33.80098719,822.5300055,1142.109755,60.31666907,73.57852734,74.84466791,960.6523171,935.1486828,656.9878547,234.908051,659.2484195,46.99623577,49.51665924,1093.539619
01/01/2050 02:00,542.2453351,189.0876308,320.4661136,275.9573696,236.3316888,425.0045019,438.4774967,679.7546452,467.918499,1182.479359,581.8720277,411.230095,355.2609028,519.9550423,75.32100136,33.80098719,822.5300055,1200.065004,60.47614928,73.77307254,74.84466791,1105.357684,937.6212613,658.7249625,235.5291593,574.4593172,47.1204961,49.51665924,1093.539619
01/01/2050 03:00,568.3117784,228.6827021,382.9940206,329.8009306,246.1172303,442.6022231,524.0312542,812.3853149,487.2931156,1413.199414,695.4042813,569.4934361,355.2609028,519.9550423,75.32100136,33.80098719,856.5876534,1189.39991,72.27598358,88.16734272,74.84466791,1151.126084,937.6212613,656.9878547,281.4845498,686.545236,56.31443541,59.33459697,1310.361675
01/01/2050 04:00,1004.74078,407.9900139,382.9940206,329.8009306,246.1172303,442.6022231,935.7778261,1450.700045,870.1734653,1088.667444,1241.803616,569.4934361,355.2609028,1112.597334,161.1715215,33.80098719,856.5876534,1189.39991,129.0653224,157.4429839,74.84466791,2055.599272,2001.026717,1405.819496,502.6551336,1225.983762,56.31443541,105.9555126,2339.95089
01/01/2050 05:00,2517.655509,1087.56509,382.9940206,329.8009306,246.1172303,442.6022231,2202.530119,3414.496959,2178.805142,1182.479359,3109.320397,2197.469652,355.2609028,1112.597334,161.1715215,157.3901541,822.5300055,1142.109755,323.1633684,157.4429839,348.505023,2055.599272,5010.31975,3519.995573,1258.585366,3069.709467,251.7954338,265.2993051,5858.943341
01/01/2050 06:00,4899.578976,1989.547288,3136.585631,2700.953029,2013.117583,3620.267938,4022.109218,6235.319816,3985.817402,11559.27436,5688.064117,4019.961496,355.2609028,5096.236545,738.2439027,157.3901541,822.5300055,1189.39991,323.1633684,721.1653881,74.84466791,1151.126084,9165.674922,6439.336562,2302.404817,3069.709467,251.7954338,265.2993051,10731.39887
01/01/2050 07:00,4646.322168,1886.708575,3136.585631,2700.953029,2013.117583,3620.267938,438.4774967,679.7546452,3779.792476,10961.7812,5688.064117,4019.961496,355.2609028,4832.814604,700.0844414,157.3901541,822.5300055,1189.39991,560.6240068,683.8887068,348.505023,1151.126084,8691.90573,6106.490448,2183.394654,5325.333838,436.8148707,56.9754726,10731.39887
01/01/2050 08:00,4646.322168,1303.354439,3136.585631,2700.953029,2013.117583,3620.267938,2807.970768,4353.0881,2738.321129,7572.492311,3109.320397,2633.480838,1982.452855,5096.236545,738.2439027,157.3901541,822.5300055,1142.109755,387.2838643,472.4361745,348.505023,6168.197736,6004.442903,6106.490448,2183.394654,3678.786214,301.7554529,56.9754726,1474.085095
01/01/2050 09:00,2442.865121,902.4425422,3136.585631,2700.953029,1003.713738,1805.017598,1944.238806,3014.077963,1807.934504,5243.193263,2580.059832,1823.421989,355.2609028,2311.611637,334.8614574,157.3901541,822.5300055,1142.109755,560.6240068,327.1147814,348.505023,4270.859775,4157.475938,6106.490448,1044.352185,2547.191373,208.9354591,265.2993051,5343.908728
