Timestamp,Beauly ASHPs COP,Peterhead ASHPs COP,Errochty COP,Denny_bonny ASHPs COP,Neilston COP,Strathaven ASHPs COP,Torness COP,Eccles ASHPs COP,Harker ASHPs COP,Stella_West ASHPs COP,Penwortham COP,Deeside ASHPs COP,Daines ASHPs COP,Marsh_Stocksbridge ASHPs COP,Thornton_Drax_Eggborough ASHPs COP,Keadby ASHPs COP,Ratcliffe ASHPs COP,Feckenham ASHPs COP,Walpole ASHPs COP,Bramford ASHPs COP,Pelham ASHPs COP,Sundon_East_Claydon ASHPs COP,Melksham ASHPs COP,Bramley ASHPs COP,london ASHPs COP,Kemsley ASHPs COP,Sellindge ASHPs COP,Lovedean ASHPs COP,S_W_Penisula ASHPs COP
07/09/2022 20:00,1.922,1.9273,1.922,1.922,1.922,1.922,1.975,1.975,1.922,2.0015,2.5,2.5,1.975,1.8955,1.8955,1.869,2.5,1.975,1.8796,1.8796,1.869,1.922,1.9909,1.8849,1.9273,1.763,1.9008,1.975,1.9697
07/09/2022 21:00,1.922,1.9326,1.922,1.922,1.922,1.922,2.5,2.5,1.9803,2.5,2.5,2.5,2.5,1.9432,1.9432,1.869,1.975,1.922,1.9591,1.9008,1.869,1.9697,2.5,1.9909,1.9591,1.816,1.922,2.5,1.9591
07/09/2022 22:00,2.5,1.9962,1.975,1.975,1.922,1.922,2.5,2.5,1.9909,2.5,2.5,2.5,2.5,1.9644,1.9644,1.975,1.975,1.922,1.975,1.9379,1.869,1.9803,2.5,2.5,1.9538,1.922,1.9114,1.9909,1.9697
07/09/2022 23:00,2.5,1.9909,1.975,1.975,1.922,1.922,2.5,2.5,1.9909,2.5,2.5,2.5,2.5,1.9909,1.9909,2.5,1.975,1.922,1.9644,1.9008,2.5,2.0015,2.5,2.5,1.9644,1.975,1.9061,2.0068,1.975
08/09/2022 00:00,2.5,2.0015,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,1.9803,1.9697,2.5,2.0068,2.5,2.5,1.975,1.975,1.9697,2.0068,1.9432
08/09/2022 01:00,2.5,2.0015,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,1.975,2.5,1.9485,2.0068,2.5,2.5,2.5,2.5,1.9856,1.922,1.9432,2.5,1.9485
08/09/2022 02:00,2.5,2.0068,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,1.975,2.5,1.9962,2.5,2.5,2.0015,2.5,2.5,1.9962,1.922,1.9379,2.5,1.9379
08/09/2022 03:00,2.5,2.0068,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.0015,2.5,2.5,2.0068,1.922,2.0015,2.5,1.9909
08/09/2022 04:00,2.5,2.0015,2.5,2.5,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0068,1.922,2.0068,2.5,1.9803
08/09/2022 05:00,2.5,2.0068,2.5,2.5,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,1.9697,2.5,1.9856
08/09/2022 06:00,2.5,1.9962,2.5,2.5,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,2.0015,2.5,1.9432
08/09/2022 07:00,2.5,1.9856,2.5,2.5,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.0068,2.0068,2.5,2.5,2.5,2.5,1.9962,1.922,1.9379,1.975,1.9326
08/09/2022 08:00,2.5,1.9538,1.975,1.975,1.975,1.975,1.9697,1.9697,2.5,2.5,1.9697,2.5,1.922,2.5,2.5,1.975,1.975,1.975,1.975,1.9379,1.922,1.975,1.9644,1.9856,1.9591,1.869,1.8796,1.975,1.9167
08/09/2022 09:00,1.922,1.9273,1.922,1.922,1.922,1.922,1.9432,1.9432,1.9326,1.9803,1.8849,1.9273,1.869,1.9644,1.9644,1.975,1.869,1.922,1.922,1.9061,1.869,1.922,1.9114,1.9856,1.9114,1.922,1.8425,1.922,1.8637
08/09/2022 10:00,1.922,1.9167,1.869,1.869,1.816,1.816,1.8849,1.8849,1.9061,1.975,1.8531,1.9008,1.816,1.975,1.975,1.922,1.869,1.922,1.8319,1.8372,1.869,1.816,1.8849,1.9538,1.8425,1.922,2.0015,1.816,1.763
08/09/2022 11:00,1.922,1.8902,1.975,1.975,1.816,1.816,1.8372,1.8372,1.9273,1.9644,1.7736,1.8531,1.816,1.9538,1.9538,1.869,1.763,1.816,1.763,1.8531,1.816,1.816,1.869,1.8531,1.8054,1.816,1.8372,1.763,1.8266
08/09/2022 12:00,1.975,1.8743,1.869,1.869,1.816,1.816,1.8478,1.8478,1.9538,1.9538,1.7683,1.7524,1.816,1.922,1.922,1.816,1.763,1.816,1.4,1.8266,1.816,1.816,1.8372,1.8743,1.7948,1.763,1.7736,1.763,1.8054
08/09/2022 13:00,1.975,1.869,1.869,1.869,1.816,1.816,1.8584,1.8584,1.8849,1.9485,1.4,1.7259,1.763,1.8902,1.8902,1.763,1.763,1.816,1.4,1.7259,1.922,1.816,1.8584,1.763,1.8001,1.869,1.4,1.763,1.8796
08/09/2022 14:00,1.922,1.8637,1.869,1.869,1.816,1.816,1.8849,1.8849,1.8266,1.9591,1.7577,1.4,1.763,1.8637,1.8637,1.763,1.763,1.816,1.7206,1.9061,1.869,1.869,1.8637,1.8001,1.8054,1.869,1.8372,1.763,1.7948
08/09/2022 15:00,1.869,1.869,1.869,1.869,1.816,1.816,1.9803,1.9803,1.9008,1.9697,1.7736,1.7736,1.869,1.8531,1.8531,1.763,1.869,1.922,1.4,1.8531,1.869,1.869,1.9008,1.8743,1.8319,1.816,1.869,1.869,1.8107
08/09/2022 16:00,1.922,1.8743,1.869,1.869,1.922,1.922,1.9379,1.9379,1.9379,1.9803,1.8584,1.9485,1.816,1.8584,1.8584,1.763,1.816,1.869,1.7418,1.8001,1.763,1.869,1.8478,1.9008,1.8478,1.763,1.816,1.816,1.8319
08/09/2022 17:00,1.922,1.8955,1.922,1.922,1.869,1.869,1.975,1.975,1.9432,2.0015,1.8584,1.9591,1.869,1.8743,1.8743,1.869,1.816,1.869,1.7365,1.8213,1.816,1.922,1.9114,1.8743,1.8796,1.763,1.8584,1.922,1.8319
08/09/2022 18:00,1.922,1.9167,1.922,1.922,1.869,1.869,1.9644,1.9644,1.9644,2.5,1.8743,1.9591,1.922,1.9114,1.9114,1.869,1.869,1.922,1.8054,1.8902,1.869,1.8743,1.9538,1.9379,1.9273,1.816,1.9008,1.922,1.8849
08/09/2022 19:00,1.975,1.9379,1.922,1.922,1.922,1.922,1.9856,1.9856,1.9803,2.5,1.922,1.9909,1.922,1.9538,1.9538,1.922,1.975,2.5,1.8902,1.9273,1.922,1.9379,1.9644,1.9591,1.9644,1.869,1.9432,1.922,1.922
08/09/2022 20:00,1.975,1.9538,1.922,1.922,1.922,1.922,1.9856,1.9856,1.9909,2.5,1.9379,1.9909,1.975,1.9909,1.9909,1.922,1.975,2.5,1.922,1.9538,1.922,1.9697,1.975,1.9538,1.9962,1.869,1.9644,1.922,1.9273
08/09/2022 21:00,1.975,1.9432,1.975,1.975,1.922,1.922,1.9909,1.9909,2.0068,2.5,1.9697,1.9856,2.5,2.5,2.5,1.922,2.5,2.5,1.9962,1.975,1.922,1.9856,1.9803,1.9538,1.9962,1.922,1.9697,2.5,1.9432
08/09/2022 22:00,1.975,1.9856,1.975,1.975,1.922,1.922,1.9909,1.9909,2.5,2.5,1.9538,2.0068,2.5,2.5,2.5,1.975,2.5,2.5,2.0015,1.9803,1.975,2.5,1.9909,1.9644,1.9962,1.922,1.975,2.5,1.9644
08/09/2022 23:00,1.975,1.9644,1.922,1.922,1.975,1.975,2.0068,2.0068,2.5,2.5,2.0015,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9697,1.975,2.5,2.5,1.9591,2.0068,1.922,1.9644,2.5,1.9644
09/09/2022 00:00,1.975,1.9591,1.922,1.922,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9856,1.975,2.5,2.5,1.9697,2.5,1.922,1.9697,2.5,1.9644
09/09/2022 01:00,1.975,1.9538,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0015,1.975,2.5,2.5,1.975,2.5,1.922,1.9803,2.5,1.9909
09/09/2022 02:00,1.975,1.9485,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9962,1.975,2.5,2.5,1.9856,2.5,1.975,1.9803,2.5,1.9803
09/09/2022 03:00,1.975,1.9538,1.975,1.975,1.922,1.922,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0068,2.5,1.975,1.9962,2.5,1.9697
09/09/2022 04:00,2.5,1.9432,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.0068,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,1.9962,2.5,1.975,1.9962,1.975,1.9538
09/09/2022 05:00,2.5,1.9697,1.975,1.975,1.975,1.975,2.0015,2.0015,2.5,2.5,2.5,1.9856,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,1.9962,2.5,1.975,2.5,1.975,2.5
09/09/2022 06:00,2.5,1.975,1.975,1.975,1.975,1.975,2.0015,2.0015,2.5,2.5,2.5,1.9962,1.975,2.5,2.5,1.975,2.5,2.5,2.5,2.0015,2.5,2.5,2.5,1.9962,2.5,1.975,2.5,1.975,2.5
09/09/2022 07:00,2.5,1.9697,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,2.5,1.9856,1.975,2.5,2.5,1.975,2.5,2.5,2.5,1.9909,2.5,2.5,2.5,1.9909,2.5,1.975,1.975,1.975,2.0015
09/09/2022 08:00,2.5,1.9379,1.975,1.975,1.975,1.975,2.5,2.5,2.5,2.5,1.9432,1.9432,1.922,2.0068,2.0068,1.975,2.5,1.975,2.5,1.9856,2.5,2.5,1.975,1.9591,2.5,1.922,1.9485,1.922,1.9538
09/09/2022 09:00,1.975,1.9326,1.975,1.975,1.922,1.922,2.5,2.5,1.975,2.5,1.8743,1.9008,1.922,1.9538,1.9538,1.922,1.922,1.869,2.5,1.975,2.5,2.5,1.9008,1.9326,1.9803,1.922,1.9008,1.816,1.9538
09/09/2022 10:00,1.922,1.9273,1.922,1.922,1.922,1.922,2.5,2.5,1.9485,2.5,1.8054,1.8478,1.869,1.9167,1.9167,1.763,1.869,1.816,1.869,1.9485,1.922,1.975,1.8849,1.8849,1.9114,1.816,1.8319,1.816,1.9379
09/09/2022 11:00,1.869,1.9167,1.922,1.922,1.869,1.869,2.5,2.5,1.9167,2.5,1.7683,1.7948,1.763,1.8849,1.8849,1.763,1.922,1.816,1.8955,1.922,1.869,1.816,1.8849,1.8584,1.869,1.763,1.8531,1.816,1.9432
09/09/2022 12:00,1.869,1.9167,1.869,1.869,1.816,1.816,2.5,2.5,1.9273,2.0068,1.763,1.8001,1.816,1.8584,1.8584,1.763,1.922,1.763,1.8425,1.8425,1.763,1.816,1.8425,1.7842,1.8372,1.816,1.7524,1.816,1.8849
09/09/2022 13:00,1.869,1.922,1.922,1.922,1.869,1.869,2.5,2.5,1.9432,2.0068,1.7153,1.7736,1.869,1.8372,1.8372,1.816,1.763,1.816,1.7577,1.8425,1.763,1.816,1.8319,1.8637,1.816,1.816,1.7312,1.922,1.8478
09/09/2022 14:00,1.816,1.9273,1.922,1.922,1.869,1.869,2.5,2.5,1.9697,2.0068,1.7312,1.7736,1.8107,1.8319,1.8319,1.816,1.763,1.763,1.9061,1.8796,1.763,1.816,1.7524,1.8213,1.8107,1.816,1.7895,1.763,1.8531
09/09/2022 15:00,1.869,1.9379,1.975,1.975,1.816,1.816,2.5,2.5,1.9591,2.0068,1.7312,1.4,1.922,1.8425,1.8425,1.816,1.922,1.763,1.869,1.8054,1.4,1.816,1.7948,1.7524,1.8107,1.763,1.7895,1.816,1.8637
09/09/2022 16:00,1.975,1.9379,2.5,2.5,1.869,1.869,2.5,2.5,1.9538,2.0068,1.7842,1.4,1.869,1.8478,1.8478,1.763,1.816,1.975,1.8319,1.7524,1.763,1.869,1.7577,1.8266,1.8213,1.763,1.8213,1.763,1.869
09/09/2022 17:00,1.922,1.975,2.5,2.5,1.922,1.922,2.5,2.5,1.9803,2.5,1.8425,1.7895,1.816,1.8902,1.8902,1.816,1.816,1.869,1.8743,1.8319,1.816,1.869,1.7789,1.8266,1.8637,1.816,1.8319,1.763,1.8531
09/09/2022 18:00,2.5,2.0068,1.975,1.975,1.922,1.922,2.5,2.5,2.0068,2.5,1.8372,1.8531,1.869,1.9326,1.9326,1.816,1.922,1.922,1.9061,1.8425,1.869,1.8372,1.8637,1.8478,1.9114,1.869,1.8796,1.816,1.869
09/09/2022 19:00,2.5,2.5,1.975,1.975,1.975,1.975,2.5,2.5,2.0015,2.5,1.8584,1.8584,1.922,1.975,1.975,1.922,1.975,1.922,1.9591,1.9432,1.922,1.922,1.8849,1.8796,1.9538,1.869,1.9485,1.869,1.9114
09/09/2022 20:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.8743,1.9061,1.922,2.0068,2.0068,1.922,2.5,1.922,1.9962,2.0068,1.975,1.9697,1.922,1.8902,1.9962,1.922,1.922,1.922,1.9379
09/09/2022 21:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9008,1.9114,1.975,2.5,2.5,1.922,2.5,1.975,2.5,2.5,2.5,2.0015,1.9485,1.9591,2.5,1.922,1.9432,1.975,1.9591
09/09/2022 22:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.8902,1.8955,1.975,2.5,2.5,1.922,1.975,2.5,2.5,2.5,2.5,2.5,1.9962,2.0015,2.5,1.975,1.9485,1.975,1.9803
09/09/2022 23:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.8955,1.9114,2.5,2.5,2.5,1.922,2.5,2.5,2.5,2.5,2.5,2.5,2.0015,2.0015,2.5,2.5,1.9644,1.975,1.9803
10/09/2022 00:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9008,1.922,2.5,2.5,2.5,1.922,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9962,2.5,1.9962
10/09/2022 01:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9061,1.9273,1.975,2.5,2.5,1.975,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
10/09/2022 02:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9167,1.9167,2.5,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
10/09/2022 03:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9273,1.9273,1.975,2.5,2.5,1.975,2.5,2.5,1.9962,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
10/09/2022 04:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9326,1.9273,2.5,2.5,2.5,1.922,2.5,2.5,1.9962,2.5,1.975,2.0015,2.5,2.5,2.5,1.975,2.5,2.5,2.5
10/09/2022 05:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9326,1.9326,2.5,2.5,2.5,1.922,2.5,2.5,1.9962,2.5,1.975,2.0015,2.5,2.5,2.5,1.975,1.975,2.5,2.5
10/09/2022 06:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9432,1.9326,2.5,2.5,2.5,1.922,2.5,2.5,1.9803,2.5,1.975,2.0068,2.5,2.5,2.5,1.975,2.5,2.5,2.5
10/09/2022 07:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9485,1.9273,1.975,2.0015,2.0015,1.922,2.5,2.5,1.9803,1.9909,1.975,1.975,2.5,2.5,2.5,1.922,1.9273,2.5,1.9909
10/09/2022 08:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0015,2.0068,1.9326,1.9273,1.922,1.975,1.975,1.869,1.975,1.975,1.9432,1.9538,1.922,1.975,2.5,2.5,2.0015,1.869,1.922,1.975,1.9379
10/09/2022 09:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9538,1.9909,1.9008,1.8637,1.922,1.9273,1.9273,1.816,1.975,1.922,1.763,1.9379,1.922,1.922,1.9167,1.9697,1.9432,1.869,1.9008,1.869,1.8531
10/09/2022 10:00,2.5,2.5,1.975,1.975,1.922,1.922,2.5,2.5,1.9008,1.975,1.8531,1.8478,1.922,1.8955,1.8955,1.869,1.922,1.869,1.7842,1.9167,1.869,1.869,1.7895,1.9114,1.8531,1.763,1.7948,1.816,1.8054
10/09/2022 11:00,1.975,2.0015,1.869,1.869,1.869,1.869,1.9697,1.9697,1.8637,1.9697,1.7312,1.7736,1.869,1.8584,1.8584,1.763,1.922,1.869,1.8531,1.7683,1.816,1.816,1.7895,1.8849,1.8001,1.763,1.8107,1.763,1.8001
10/09/2022 12:00,1.922,1.975,1.869,1.869,1.816,1.816,1.9591,1.9591,1.8372,1.9591,1.7842,1.7259,1.816,1.8213,1.8213,1.763,1.869,1.816,1.7948,1.4,1.816,1.816,1.7789,1.8054,1.763,1.816,1.7418,1.763,1.7153
10/09/2022 13:00,1.922,1.9591,1.816,1.816,1.869,1.869,1.9485,1.9485,1.816,1.9432,1.7948,1.7683,1.763,1.7948,1.7948,1.763,1.816,1.763,1.7842,1.4,1.816,1.816,1.7577,1.7895,1.7365,1.816,1.7418,1.763,1.7418
10/09/2022 14:00,1.869,1.9538,1.816,1.816,1.816,1.816,1.9485,1.9485,1.8319,1.9379,1.7895,1.7577,1.816,1.7789,1.7789,1.4,1.816,1.763,1.7895,1.7471,1.816,1.763,1.8054,1.7524,1.7259,1.4,1.4,1.763,1.4
10/09/2022 15:00,1.922,1.9644,1.816,1.816,1.816,1.816,1.9644,1.9644,1.8531,1.9485,1.8213,1.7418,1.763,1.7789,1.7789,1.4,1.763,1.763,1.7948,1.4,1.816,1.763,1.7524,1.4,1.7206,1.4,1.4,1.763,1.4
10/09/2022 16:00,1.922,1.9538,1.869,1.869,1.816,1.816,1.975,1.975,1.8796,1.9538,1.7312,1.7312,1.763,1.7683,1.7683,1.4,1.763,1.816,1.7736,1.4,1.763,1.763,1.4,1.7312,1.7312,1.763,1.4,1.763,1.4
10/09/2022 17:00,1.922,1.9909,1.922,1.922,1.816,1.816,1.9962,1.9962,1.9008,1.9856,1.763,1.7418,1.763,1.816,1.816,1.4,1.763,1.816,1.8266,1.4,1.816,1.816,1.4,1.4,1.7683,1.763,1.7471,1.4,1.4
10/09/2022 18:00,1.975,2.5,1.975,1.975,1.869,1.869,2.5,2.5,1.9538,2.5,1.8107,1.763,1.816,1.8743,1.8743,1.763,1.816,1.816,1.8531,1.7736,1.816,1.7683,1.763,1.7524,1.816,1.816,1.8266,1.4,1.7312
10/09/2022 19:00,2.5,2.5,2.5,2.5,1.922,1.922,2.5,2.5,2.5,2.5,1.8478,1.922,1.816,1.9273,1.9273,1.869,1.869,1.869,1.8849,1.8213,1.869,1.9591,1.8584,1.8372,1.869,1.763,1.8743,1.922,1.8531
10/09/2022 20:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.8849,2.5,2.5,1.975,1.975,1.869,1.922,2.5,1.8796,1.8637,1.922,2.5,1.8902,1.9379,1.9167,1.869,1.8584,2.5,1.9538
10/09/2022 21:00,2.5,2.5,1.975,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.0068,2.5,2.5,2.5,2.5,1.975,1.975,2.5,1.922,1.9697,1.922,2.5,2.0015,1.975,1.9591,1.869,1.9856,2.5,2.5
10/09/2022 22:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,2.5,2.5,1.9644,2.5,1.975,2.5,2.5,2.5,1.9962,1.975,1.975,1.9697,2.5
10/09/2022 23:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.8425,2.0068,2.5
11/09/2022 00:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9538,2.5,2.5
11/09/2022 01:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,2.5,2.5,2.5,2.0015,2.5,2.5,2.5,2.5,2.5,2.5,1.9538,2.5,2.5
11/09/2022 02:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9962,2.5,2.5
11/09/2022 03:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
11/09/2022 04:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.922,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
11/09/2022 05:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
11/09/2022 06:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
11/09/2022 07:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.8637,2.5,2.5
11/09/2022 08:00,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.9909,2.5,1.975,2.5,2.5,1.975,2.5,2.5,2.5,2.5,2.5,2.5,1.9644,2.5,1.9591,1.975,1.7736,2.5,1.9485
11/09/2022 09:00,2.5,1.9644,1.975,1.975,1.975,1.975,2.5,2.5,1.9856,2.5,1.8849,2.5,1.869,1.9697,1.9697,1.975,2.5,2.5,1.975,1.9856,1.869,1.975,1.8637,1.9803,1.869,1.816,1.7312,1.763,1.8319
11/09/2022 10:00,1.975,1.8902,1.922,1.922,1.922,1.922,1.9909,1.9909,1.8955,1.9538,1.7948,1.9856,1.816,1.9008,1.9008,1.922,1.922,2.5,1.8584,1.922,1.816,1.922,1.763,1.9008,1.7736,1.816,1.4,1.4,1.7524
11/09/2022 11:00,1.869,1.8054,1.922,1.922,1.869,1.869,1.9167,1.9167,1.7895,1.8902,1.7312,1.9432,1.763,1.8372,1.8372,1.869,1.922,1.922,1.7842,1.8213,1.816,1.869,1.7153,1.9008,1.7736,1.4,1.4,1.4,1.4
11/09/2022 12:00,1.869,1.7842,1.763,1.763,1.816,1.816,1.8531,1.8531,1.4,1.8319,1.7153,1.8531,1.763,1.7842,1.7842,1.869,1.816,1.816,1.7365,1.4,1.4,1.869,1.4,1.4,1.4,1.4,1.4,1.4,1.4
11/09/2022 13:00,1.869,1.7683,1.816,1.816,1.816,1.816,1.8266,1.8266,1.7259,1.8054,1.4,1.7259,1.763,1.7471,1.7471,1.763,1.816,1.816,1.4,1.4,1.4,1.869,1.4,1.4,1.4,1.4,1.4,1.4,1.4
11/09/2022 14:00,1.4,1.7683,1.869,1.869,1.816,1.816,1.8001,1.8001,1.7365,1.7842,1.4,1.4,1.763,1.7206,1.7206,1.4,1.816,1.816,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
11/09/2022 15:00,1.763,1.7736,1.869,1.869,1.869,1.869,1.8107,1.8107,1.7736,1.7895,1.4,1.4,1.763,1.4,1.4,1.4,1.4,1.816,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
11/09/2022 16:00,1.763,1.8054,1.922,1.922,1.869,1.869,1.8107,1.8107,1.8054,1.7895,1.7789,1.7312,1.763,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.7153,1.4,1.4,1.4,1.4,1.4,1.4
11/09/2022 17:00,1.816,1.8372,1.922,1.922,1.922,1.922,1.8584,1.8584,1.8372,1.8478,1.7948,1.7948,1.763,1.4,1.4,1.4,1.4,1.4,1.4,1.7259,1.4,1.4,1.7312,1.7418,1.4,1.4,1.7471,1.763,1.4
11/09/2022 18:00,1.816,1.8796,1.975,1.975,1.922,1.922,1.9167,1.9167,1.8796,1.9061,1.8266,1.8478,1.763,1.7524,1.7524,1.4,1.4,1.4,1.4,1.8107,1.4,1.7365,1.7895,1.8266,1.7524,1.4,1.8372,1.763,1.7471
11/09/2022 19:00,1.922,1.8955,1.975,1.975,1.975,1.975,1.9538,1.9538,1.8902,1.9432,1.8849,1.8902,1.816,1.7948,1.7948,1.763,1.763,1.763,1.7312,1.8637,1.763,1.7842,1.8584,1.8849,1.8054,1.763,1.8955,1.869,1.8478
11/09/2022 20:00,1.975,1.9114,1.975,1.975,1.975,1.975,1.975,1.975,1.8796,1.9697,1.9061,1.8955,1.869,1.8213,1.8213,1.816,1.763,1.763,1.7736,1.8743,1.816,1.8584,1.9273,1.9803,1.8584,1.763,1.9061,1.975,1.9114
11/09/2022 21:00,2.5,1.9167,1.975,1.975,1.975,1.975,1.975,1.975,1.8743,1.9591,1.9008,1.8796,1.922,1.8425,1.8425,1.763,1.763,1.816,1.8001,1.8743,1.869,1.8478,1.9485,1.9538,1.8902,1.816,1.8955,2.5,1.9485
11/09/2022 22:00,2.5,1.9909,1.975,1.975,1.975,1.975,1.9803,1.9803,1.8849,1.9591,1.9061,1.8955,1.922,1.8743,1.8743,1.763,1.816,1.869,1.8372,1.8743,1.922,1.9114,1.9644,1.9697,1.9114,1.816,1.8849,1.9538,1.9697
11/09/2022 23:00,2.5,1.9697,1.975,1.975,2.5,2.5,1.9697,1.9697,1.8849,1.9485,1.9008,1.8955,1.922,1.8796,1.8796,1.763,1.816,1.869,1.8531,1.8743,1.922,1.9538,1.9909,1.975,1.9326,1.869,1.8637,1.9432,1.9909
