Timestamp,Z10 Heat Demand with HPs,Z11 Heat Demand with HPs,Z12 Heat Demand with HPs,Z13 Heat Demand with HPs,Z14 Heat Demand with HPs,Z15 Heat Demand with HPs,Z16 Heat Demand with HPs,Z17 Heat Demand with HPs,Z1_1 Heat Demand with HPs,Z1_2 Heat Demand with HPs,Z1_3 Heat Demand with HPs,Z1_4 Heat Demand with HPs,Z2 Heat Demand with HPs,Z3 Heat Demand with HPs,Z4 Heat Demand with HPs,Z5 Heat Demand with HPs,Z6 Heat Demand with HPs,Z7 Heat Demand with HPs,Z8 Heat Demand with HPs,Z9 Heat Demand with HPs
01/01/2035 10:00,11032.35198,39765.22223,18396.31369,14128.24922,48860.11555,20252.77602,17415.8819,13087.14546,3571.077718,344.3955439,1384.812196,915.8231257,4712.017488,1414.630109,3358.123488,28828.04308,21611.71308,20732.13027,27661.25741,38294.5556
01/01/2035 11:00,11032.35198,39765.22223,18396.31369,21243.56507,73467.20937,22123.54949,16297.52785,13087.14546,3571.077718,224.1392289,901.2623514,845.7287585,4351.373741,1243.528426,2951.953296,26336.21109,19743.64462,18562.25412,25885.00056,24979.9626
01/01/2035 12:00,11600.38536,27589.62247,18396.31369,20803.26743,71944.51587,16627.09353,16297.52785,13087.14546,3571.077718,218.3537222,877.9988674,817.9208292,4208.29868,1211.430332,2875.75715,25790.36243,19334.43459,17951.91914,25348.50377,24311.50364
01/01/2035 13:00,11307.03479,27589.62247,18396.31369,20499.8334,70895.14156,22123.54949,15726.95565,8870.332362,3571.077718,214.5761617,862.8093216,845.7287585,4351.373741,1243.528426,2951.953296,25790.36243,19334.43459,17497.95096,24978.77346,32226.52313
01/01/2035 14:00,11482.45251,27589.62247,12333.27368,20939.60055,72416.00048,22123.54949,16064.33393,9065.901848,3571.077718,219.3070498,881.8321912,809.6056106,4165.515905,1216.71941,2888.312642,25959.37822,19461.14179,17951.91914,24978.77346,24311.50364
01/01/2035 15:00,12376.72728,27589.62247,18396.31369,22587.79904,78116.01096,22123.54949,17328.79028,13087.14546,3571.077718,253.7043003,1020.143307,889.6030271,4577.112003,1407.555967,3341.330516,28002.69361,20992.96779,19153.32985,27522.93173,30145.97815
01/01/2035 16:00,7891.722991,27589.62247,18396.31369,24822.17691,85843.22181,22123.54949,19042.94868,8870.332362,3571.077718,278.8006486,1121.055557,960.0943519,4939.798144,1546.790954,3671.853864,28002.69361,20992.96779,21072.37712,30245.49134,41872.1981
01/01/2035 17:00,17127.22865,27589.62247,18396.31369,24822.17691,85843.22181,16627.09353,20138.91938,9065.901848,3571.077718,287.4520964,1155.842971,1033.865801,5319.360908,1635.812753,3883.178502,28002.69361,20992.96779,22453.99945,31651.37149,43818.51437
01/01/2035 18:00,14627.82252,27589.62247,18396.31369,26187.63005,90565.40623,16627.09353,19042.94868,8870.332362,3571.077718,218.3537222,877.9988674,1031.379592,5306.569073,1608.97068,3819.459376,32465.49959,24338.62959,22592.02411,31909.27778,47546.49303
01/01/2035 19:00,14279.65391,27589.62247,18396.31369,24822.17691,85843.22181,16627.09353,19612.29996,9065.901848,3571.077718,284.5861553,1144.319041,1036.289332,5331.83026,1608.97068,3819.459376,31692.76204,23759.32622,22128.42631,31149.77931,43124.10452
01/01/2035 20:00,14279.65391,27589.62247,18396.31369,24624.83869,85160.7616,16627.09353,16064.33393,10602.87111,1818.252927,274.1710516,1102.439978,1033.865801,5319.360908,1521.105867,3610.881252,30528.06569,22886.18048,21378.23245,19766.35163,39238.63085
01/01/2035 21:00,12437.17527,27589.62247,9682.722643,24624.83869,85160.7616,16627.09353,17081.75938,8870.332362,1818.252927,248.0498761,997.406905,876.9212742,4511.862896,1376.185121,3266.86075,30528.06569,22886.18048,19368.85009,27302.51558,37559.87714
01/01/2035 22:00,12437.17527,27589.62247,9682.722643,17885.63252,61854.37824,14555.74342,17081.75938,8237.564088,1818.252927,199.2692959,801.2605157,709.5722782,3650.832667,1105.549595,2624.411878,31692.76204,23759.32622,19368.85009,27302.51558,30145.97815
01/01/2035 23:00,12437.17527,24152.59558,9682.722643,14597.19273,50481.87585,16627.09353,16064.33393,6769.561398,1818.252927,163.7578438,658.4692027,709.5722782,3650.832667,908.5314277,2156.719772,18096.52701,13566.5452,12672.13174,17862.75759,24623.8091
02/01/2035 00:00,5588.614619,24152.59558,9682.722643,14597.19273,50481.87585,14555.74342,17328.79028,5151.395187,1818.252927,149.6413447,601.7068536,556.4301883,2862.898637,681.8342145,1568.228052,12766.20955,9570.530236,9188.689534,32061.17747,51520.55765
02/01/2035 01:00,5857.626894,24152.59558,9682.722643,10118.98432,34994.76371,16627.09353,8212.967392,6875.720653,1818.252927,169.3436281,680.9296043,731.5683123,3764.004844,1376.185121,3266.86075,18096.52701,13566.5452,9690.69907,13157.60701,20421.8381
02/01/2035 02:00,6383.90052,24152.59558,9682.722643,10118.98432,34994.76371,14555.74342,8950.854629,5884.462726,1818.252927,196.1444532,788.6955441,797.29546,4102.178735,1521.105867,3610.881252,14582.90065,10932.46128,22453.99945,14339.74129,22371.47803
02/01/2035 03:00,7069.021487,24152.59558,9682.722643,14597.19273,50481.87585,14555.74342,9911.461418,5151.395187,1818.252927,220.9280668,888.3502898,880.6861234,4531.233487,1105.549595,2624.411878,16147.9393,12105.73434,11491.84636,15878.68404,24584.48395
02/01/2035 04:00,7069.021487,27294.36086,9682.722643,13496.32901,46674.72837,14555.74342,8212.967392,7201.469816,3571.077718,204.218406,821.1608548,817.9208292,4208.29868,1003.602341,2308.29916,17846.71325,13379.26564,11491.84636,17549.13216,24584.48395
02/01/2035 05:00,7069.021487,27294.36086,9682.722643,15894.94335,54969.92276,14555.74342,8950.854629,9170.583248,3571.077718,240.7784493,968.1685459,1138.589178,5858.174976,1003.602341,2308.29916,17846.71325,13379.26564,14857.15688,20668.02472,24584.48395
02/01/2035 06:00,11149.32079,27294.36086,9682.722643,19260.32577,66608.518,14555.74342,15632.44121,8870.332362,3736.754692,292.1126516,1174.583033,880.6861234,4531.233487,1435.546123,3301.775787,25468.66714,19093.26711,17929.05856,25043.99547,48928.15387
02/01/2035 07:00,11149.32079,24152.59558,9682.722643,20952.4418,72460.40971,21741.92682,17005.82942,8870.332362,3736.754692,312.2234842,1255.448557,709.5722782,3650.832667,1534.377952,3529.09035,25468.66714,19093.26711,19153.32985,27244.23583,47546.49303
02/01/2035 08:00,11683.77809,24152.59558,10721.8736,20183.59474,69801.48462,21741.92682,16381.80277,8870.332362,3736.754692,284.3502175,1143.370337,1453.282794,7477.310573,1362.488872,3133.743106,25468.66714,19093.26711,17497.95096,25771.75278,20421.8381
02/01/2035 09:00,9955.97226,24152.59558,10721.8736,17198.82967,59479.18893,21741.92682,13959.24954,9177.077162,3571.077718,214.5761617,862.8093216,1299.893242,6688.103324,1127.054288,2592.240333,17846.71325,13379.26564,16563.92091,25885.00056,47546.49303
02/01/2035 10:00,8576.91713,27294.36086,8646.754388,14816.5275,51240.40737,15374.81215,12025.679,10602.87111,3571.077718,208.7379812,839.3340363,1184.870734,6096.299016,1025.813151,2359.384327,25468.66714,19093.26711,14634.19352,20170.75531,29902.28231
02/01/2035 11:00,7893.684704,27294.36086,8646.754388,13636.2512,47158.62515,15374.81215,11067.72013,10602.87111,3571.077718,192.1100302,772.473156,1108.870444,5705.2686,944.0974484,2171.43709,19195.57044,14390.47249,13694.4645,18875.49814,27520.28321
02/01/2035 12:00,7689.932036,25013.28972,8918.564758,13284.27077,45941.36148,15374.81215,10782.0389,9177.077162,3571.077718,208.7379812,839.3340363,1069.11443,5500.719241,919.7283001,2115.387714,18797.71989,14092.21318,13410.63077,17273.3951,26809.9266
02/01/2035 13:00,7556.894764,25013.28972,8918.564758,13054.45038,45146.56727,13546.34021,10595.5076,10602.87111,3736.754692,183.9135126,739.5150132,1069.11443,5500.719241,919.7283001,2078.791109,18523.53854,13886.66581,13215.02487,16974.56211,26346.10982
02/01/2035 14:00,7723.506111,25013.28972,8957.503017,12435.31281,43005.38667,13546.34021,10829.11305,9177.077162,3736.754692,187.9683631,755.8195399,1108.870444,5705.2686,923.7438137,2078.791109,18797.71989,14092.21318,13498.51663,17348.81037,25096.5845
02/01/2035 15:00,7723.506111,25013.28972,8957.503017,14539.94555,50283.89637,13546.34021,11801.19416,10602.87111,3571.077718,292.1126516,1174.583033,1120.322901,5764.192839,919.7283001,2315.341409,20410.21299,15301.06175,14561.01229,17348.81037,27135.47623
02/01/2035 16:00,9412.491921,25013.28972,8957.503017,16259.97352,56232.31671,13546.34021,13197.2368,10602.87111,3571.077718,229.0735158,921.1030859,1184.870734,6096.299016,919.7283001,2589.238718,21501.18633,16118.93907,16001.38298,21142.66954,27135.47623
02/01/2035 17:00,7723.506111,25013.28972,8957.503017,17488.09886,60479.57658,13546.34021,13197.2368,9177.077162,3571.077718,246.3755728,990.6745425,1283.278006,6602.615985,919.7283001,2078.791109,21501.18633,16118.93907,16922.30374,21142.66954,35293.96946
02/01/2035 18:00,9412.491921,25013.28972,8957.503017,17643.60824,61017.37897,13546.34021,14320.2494,10602.87111,3224.976086,246.3755728,990.6745425,1283.278006,6602.615985,919.7283001,2359.384327,23330.81956,17490.57253,16881.60951,22941.79496,26346.10982
02/01/2035 19:00,10022.4909,32600.47908,8957.503017,17313.73986,59876.58603,13546.34021,14052.51519,8609.191596,3148.215828,246.441962,990.9414932,1260.215849,6483.958479,919.7283001,3301.775787,22894.62196,17163.56534,16479.7967,22941.79496,26346.10982
02/01/2035 20:00,10022.4909,32600.47908,8957.503017,16259.97352,56232.31671,13546.34021,13538.23015,9177.077162,3148.215828,238.0871317,957.3467757,1220.800526,6281.162016,919.7283001,2308.29916,22056.7391,16535.42405,15735.67357,20290.0057,31491.98871
02/01/2035 21:00,8735.764472,32600.47908,8957.503017,15090.93449,52189.39666,15659.55875,13538.23015,10602.87111,3224.976086,214.3504253,861.9016369,1260.215849,6483.958479,681.8342145,1568.228052,19955.32121,14960.03996,14236.48433,18763.78928,29123.15791
02/01/2035 22:00,7017.821023,32600.47908,8139.069495,14539.94555,50283.89637,13546.34021,9839.673346,10602.87111,3224.976086,172.1830448,692.3468799,898.8213651,4624.541435,923.7438137,1930.499815,22894.62196,17163.56534,11436.78946,20290.0057,29123.15791
02/01/2035 23:00,7017.821023,32600.47908,6688.619363,10166.47087,35158.98775,15659.55875,8086.161411,8609.191596,3148.215828,140.5255915,565.0524705,743.7021518,3826.434873,1635.812753,3883.178502,13174.12621,9876.335862,9398.6581,13219.35326,29123.15791
03/01/2035 00:00,6377.864504,32600.47908,7815.175903,10949.82201,37868.07271,15659.55875,10829.11305,8609.191596,3224.976086,214.3504253,861.9016369,1029.277287,5295.752468,943.153629,2246.100054,22894.62196,17163.56534,15735.67357,20290.0057,31491.98871
03/01/2035 01:00,6377.864504,32600.47908,8844.148282,13284.27077,45941.36148,15659.55875,9129.876748,10602.87111,2819.616476,214.3504253,861.9016369,1050.965405,5407.340379,969.0861879,2307.857884,18090.34096,13561.90766,16001.38298,14914.78913,24398.66487
03/01/2035 02:00,6377.864504,32600.47908,6688.619363,13106.89826,45327.94922,15659.55875,12040.25224,9177.077162,3148.215828,166.32587,668.7952188,1108.318427,5702.428413,1414.630109,3358.123488,19817.39661,14856.6411,13215.02487,16653.92606,27135.47623
03/01/2035 03:00,6377.864504,32600.47908,8957.503017,13054.45038,45146.56727,15659.55875,13561.58488,8731.19318,3148.215828,214.3504253,861.9016369,1212.347245,6237.668892,1169.499391,2785.137611,21777.75059,16326.27286,12454.53146,18643.99852,26787.02633
03/01/2035 04:00,8735.764472,32600.47908,8957.503017,18814.76705,65067.62993,15659.55875,12535.86874,8731.19318,3687.152507,263.8104536,1060.780082,1329.945039,6842.723347,1292.531504,3078.135939,24014.82231,18003.35347,13764.75645,20478.90065,24311.50364
03/01/2035 05:00,10022.4909,32600.47908,8957.503017,10166.47087,35158.98775,15659.55875,10829.11305,11307.42999,2819.616476,140.5255915,565.0524705,1212.347245,6237.668892,1522.24468,3625.19292,28155.21953,21107.31292,16211.07664,22455.65817,34690.83991
03/01/2035 06:00,9412.491921,27294.36086,15255.88907,10949.82201,37868.07271,15659.55875,8086.161411,9177.077162,2819.616476,376.4783206,1513.816827,1720.813117,8853.785489,1844.544382,4535.750239,33976.66079,25471.51198,19383.12247,27210.11848,24311.50364
03/01/2035 07:00,14352.5427,24152.59558,8957.503017,13284.27077,45941.36148,15659.55875,10829.11305,9177.077162,2819.616476,214.3504253,861.9016369,1938.065031,9971.572092,1292.531504,3440.911268,37310.88269,27971.10054,11491.84636,25043.99547,24979.9626
03/01/2035 08:00,5857.626894,27589.62247,14850.48783,22441.33133,77609.47763,15659.55875,9839.673346,9177.077162,2819.616476,387.4184618,1557.807063,1720.813117,8853.785489,1844.544382,3078.135939,35937.01477,26941.14374,22453.99945,20668.02472,40230.57295
03/01/2035 09:00,14279.65391,27589.62247,8957.503017,13284.27077,45941.36148,15659.55875,9839.673346,9065.901848,2819.616476,343.2044193,1380.022692,1848.828622,9512.440291,1721.928856,4535.750239,32143.97284,24097.58846,18337.60433,24805.23421,40230.57295
03/01/2035 10:00,10046.16952,27589.62247,8646.754388,17198.82967,59479.18893,15659.55875,12025.679,9065.901848,3687.152507,303.2204703,1219.247498,1848.828622,9512.440291,1844.544382,3537.971352,28572.21762,21419.92669,21072.37712,25771.75278,40230.57295
03/01/2035 11:00,14279.65391,27589.62247,10721.8736,15161.60205,52433.78824,15374.81215,11792.60072,9065.901848,3687.152507,261.2653796,1050.546357,1611.705201,8292.412456,1292.531504,3310.781903,25790.36243,19334.43459,14965.54955,20668.02472,29902.28231
03/01/2035 12:00,7069.021487,24152.59558,10721.8736,14770.24909,51080.36147,15374.81215,16381.80277,9065.901848,3687.152507,214.3504253,861.9016369,1611.705201,8292.412456,1292.531504,3078.135939,31692.76204,23759.32622,14498.24583,20083.03703,26964.35077
03/01/2035 13:00,9071.930061,27294.36086,10721.8736,14514.721,50196.6616,21741.92682,12025.679,8870.332362,3687.152507,214.3504253,861.9016369,1611.705201,8292.412456,1546.790954,3537.971352,19817.39661,14856.6411,14286.77611,18442.73798,26497.86242
03/01/2035 14:00,8640.682376,27294.36086,10721.8736,14834.73568,51303.37721,14555.74342,11538.36607,9065.901848,2819.616476,166.32587,668.7952188,1848.828622,9512.440291,1546.790954,3625.19292,25580.51329,19177.11557,14593.25933,20214.65016,27082.07653
03/01/2035 15:00,11683.77809,24152.59558,10721.8736,16166.38364,55908.65225,14555.74342,13959.24954,8870.332362,3687.152507,376.4783206,1513.816827,1617.080889,8320.070999,1546.790954,4535.750239,26336.21109,19743.64462,16211.07664,20083.03703,32226.52313
03/01/2035 16:00,6383.90052,24152.59558,9682.722643,19260.32577,66608.518,14555.74342,9911.461418,13087.14546,2819.616476,376.4783206,1513.816827,1735.75382,8930.657162,1292.531504,3625.19292,28572.21762,21419.92669,16989.3,25043.99547,40230.57295
03/01/2035 17:00,14627.82252,27589.62247,12333.27368,22587.79904,78116.01096,16627.09353,19042.94868,13087.14546,2819.616476,303.2204703,1219.247498,1825.472188,9392.268694,1292.531504,3310.781903,31733.10856,23789.57308,17497.95096,25771.75278,36410.37187
03/01/2035 18:00,14627.82252,39765.22223,12333.27368,19896.5295,68808.71898,22123.54949,15475.39814,11839.3694,2819.616476,343.2044193,1380.022692,1853.240393,9535.139371,1292.531504,3537.971352,37863.48242,28385.37171,11491.84636,24805.23421,27224.2666
03/01/2035 19:00,14627.82252,39765.22223,12333.27368,19422.95615,67170.94713,16627.09353,19712.41463,11839.3694,2819.616476,343.2044193,1380.022692,1842.896829,9481.920521,1292.531504,4535.750239,31272.99242,23444.63471,11491.84636,27522.93173,30145.97815
03/01/2035 20:00,12437.17527,52211.97529,12333.27368,19896.5295,68808.71898,16627.09353,19712.41463,11839.3694,3687.152507,263.8104536,1060.780082,1789.844357,9208.959321,1546.790954,4535.750239,30212.78115,22649.81899,21072.37712,24978.77346,36410.37187
03/01/2035 21:00,14279.65391,39765.22223,11265.62061,17024.05521,58874.76159,16627.09353,13241.20533,10130.11231,2819.616476,297.4032061,1195.856317,1610.259327,8284.973262,1457.1182,3310.781903,19817.39661,14856.6411,21072.37712,17549.13216,39238.63085
03/01/2035 22:00,10046.16952,27589.62247,9058.317494,13688.48664,47339.27243,16627.09353,16297.52785,10130.11231,3687.152507,238.8975412,960.605427,1050.965405,5407.340379,1807.443344,4290.604242,22009.75282,16500.19953,19153.32985,17266.41362,24979.9626
03/01/2035 23:00,14627.82252,24152.59558,7370.568087,11138.04223,38518.9999,22123.54949,8626.109685,10130.11231,3687.152507,343.2044193,1380.022692,1027.386528,5286.024291,1457.1182,3310.781903,17832.4167,13368.54785,19383.12247,17266.41362,20246.62428
04/01/2035 00:00,17127.22865,24152.59558,8408.144541,12764.93979,44145.34478,22123.54949,17681.22646,7721.844118,2819.616476,325.7818231,1309.966548,1050.965405,5407.340379,1457.1182,3310.781903,18090.34096,13561.90766,14857.15688,20214.65016,20246.62428
04/01/2035 01:00,6682.915876,24152.59558,8867.510234,13462.33211,46557.15595,22123.54949,11327.94866,7881.771372,3687.152507,261.2653796,1050.546357,863.3530644,4442.052864,818.4901609,1894.939863,15041.88903,11276.55419,17497.95096,15878.68404,40230.57295
04/01/2035 02:00,14279.65391,27589.62247,9569.075551,26312.29263,90996.53029,22123.54949,12224.17496,10130.11231,3687.152507,325.7818231,1309.966548,1029.277287,5295.752468,1169.499391,2785.137611,31692.76204,23759.32622,14965.54955,15184.0468,32226.52313
04/01/2035 03:00,5857.626894,27589.62247,10515.65677,15964.48834,55210.43213,22123.54949,13466.57966,9369.790176,3687.152507,303.2204703,1219.247498,1029.277287,5295.752468,1807.443344,4290.604242,31692.76204,23759.32622,16989.3,16998.47503,26964.35077
04/01/2035 04:00,5857.626894,27589.62247,11595.85457,27812.48746,96184.6956,22123.54949,8626.109685,9369.790176,3687.152507,263.8104536,1060.780082,1108.855006,5705.189174,1091.672064,2527.401074,31692.76204,23759.32622,16211.07664,18671.42828,40230.57295
04/01/2035 05:00,5857.626894,24152.59558,9058.317494,20831.03256,72040.53678,22123.54949,15475.39814,5884.462726,4467.074931,279.7581576,1124.905694,1273.406178,6551.824267,1546.790954,3671.853864,23627.86288,17713.25899,14634.19352,18671.42828,30145.97815
04/01/2035 06:00,5857.626894,24152.59558,16626.347,19896.5295,68808.71898,22123.54949,21239.60393,14582.30614,4467.074931,214.3504253,861.9016369,1500.604353,7720.785547,1635.812753,3883.178502,23627.86288,17713.25899,16211.07664,15184.0468,40230.57295
04/01/2035 07:00,13837.69373,24152.59558,18016.0221,17024.05521,58874.76159,16627.09353,19712.41463,14582.30614,3687.152507,368.7724069,1482.8314,1647.491323,8476.536251,943.153629,2246.100054,14582.90065,10932.46128,14593.25933,15878.68404,34690.83991
04/01/2035 08:00,9071.930061,24152.59558,17352.63295,14128.24922,48860.11555,16627.09353,21856.80884,11839.3694,3687.152507,348.8411773,1402.688058,1624.74105,8359.483426,1546.790954,2624.411878,12766.20955,9570.530236,19126.04879,25529.4627,24311.50364
04/01/2035 09:00,7069.021487,24152.59558,18396.31369,23010.62109,79578.26814,16627.09353,19362.40558,11839.3694,3687.152507,316.4561193,1272.467955,1507.852766,7758.079486,923.7438137,3266.86075,26100.08881,19566.62924,14593.25933,15878.68404,24311.50364
04/01/2035 10:00,11149.32079,24152.59558,9682.722643,13496.32901,46674.72837,14555.74342,17328.79028,13087.14546,3687.152507,348.8411773,1402.688058,898.8213651,4624.541435,923.7438137,1568.228052,17846.71325,13379.26564,14498.24583,17273.3951,32226.52313
04/01/2035 11:00,9955.97226,24152.59558,10721.8736,17870.91571,61803.48269,21741.92682,16008.15273,13087.14546,2819.616476,166.32587,668.7952188,1288.633937,6630.172879,1546.790954,2553.603717,21578.63114,16176.99764,14008.11584,17564.37493,27520.28321
04/01/2035 12:00,14352.5427,27294.36086,8646.754388,15161.60205,52433.78824,15374.81215,15676.36511,8870.332362,3687.152507,343.2044193,1380.022692,1242.432915,6392.463192,923.7438137,1568.228052,14582.90065,10932.46128,13717.78132,17348.81037,28624.41058
04/01/2035 13:00,7893.684704,25013.28972,8646.754388,14816.5275,51240.40737,13546.34021,16381.80277,9177.077162,4106.385826,303.2204703,1219.247498,1242.432915,6392.463192,923.7438137,3610.881252,26100.08881,19566.62924,13717.78132,16814.97778,28129.20289
04/01/2035 14:00,7893.684704,25013.28972,8646.754388,17485.6397,60471.07202,13546.34021,14713.38155,8870.332362,4467.074931,253.7043003,1020.143307,1228.11882,6318.815498,923.7438137,2498.551013,26100.08881,19566.62924,13807.68008,17185.70758,28129.20289
04/01/2035 15:00,7893.684704,27294.36086,8646.754388,14816.5275,51240.40737,15374.81215,16034.1361,9177.077162,4467.074931,219.3070498,881.8321912,1301.942999,6698.649565,923.7438137,3610.881252,26100.08881,19566.62924,13498.51663,18728.3918,27520.28321
04/01/2035 16:00,14352.5427,27294.36086,8646.754388,14834.73568,51303.37721,15374.81215,17005.82942,9065.901848,4724.945021,219.3070498,881.8321912,1301.942999,6698.649565,923.7438137,3610.881252,14582.90065,10932.46128,16367.87086,15184.0468,29902.28231
04/01/2035 17:00,9955.97226,27294.36086,10721.8736,22918.93395,79261.18398,15374.81215,19574.26996,13087.14546,3687.152507,208.7379812,839.3340363,1301.942999,6698.649565,681.8342145,1568.228052,14582.90065,10932.46128,17309.88394,18671.42828,20421.8381
04/01/2035 18:00,9955.97226,27294.36086,10721.8736,14514.721,50196.6616,15374.81215,11532.72097,9065.901848,3687.152507,218.3537222,877.9988674,1069.11443,5500.719241,1427.131349,3304.044706,26600.67684,19941.90844,14286.77611,20214.65016,20246.62428
04/01/2035 19:00,11683.77809,24152.59558,10721.8736,20183.59474,69801.48462,15374.81215,19290.45164,13087.14546,3687.152507,192.1100302,772.473156,1120.322901,5764.192839,1400.44942,2553.603717,18096.52701,13566.5452,16857.24193,22455.65817,20421.8381
04/01/2035 20:00,9071.930061,24152.59558,10721.8736,19260.32577,66608.518,21741.92682,18636.47027,8870.332362,2819.616476,183.9135126,739.5150132,1418.709461,7299.426716,1400.44942,2553.603717,18096.52701,13566.5452,19126.04879,20083.03703,40230.57295
04/01/2035 21:00,7069.021487,27589.62247,13134.16639,15894.94335,54969.92276,21741.92682,15726.95565,13087.14546,3224.976086,183.9135126,739.5150132,1260.215849,6483.958479,1400.44942,2553.603717,21578.63114,16176.99764,14682.18164,25529.4627,36410.37187
04/01/2035 22:00,7069.021487,27589.62247,10550.39082,13496.32901,46674.72837,15374.81215,17328.79028,9301.925393,1818.252927,213.3738928,857.9750062,1044.532949,5374.24464,980.6048699,2589.238718,14582.90065,10932.46128,14682.18164,20214.65016,38294.5556
04/01/2035 23:00,6383.90052,27589.62247,8610.603399,13496.32901,46674.72837,21741.92682,17328.79028,7644.244633,1818.252927,240.7784493,968.1685459,1184.870734,6096.299016,1003.602341,2308.29916,17846.71325,13379.26564,16211.07664,16998.47503,38294.5556
05/01/2035 00:00,5857.626894,27589.62247,13134.16639,14597.19273,50481.87585,14555.74342,9911.461418,6331.870833,1818.252927,246.3755728,990.6745425,669.3576882,3443.92388,1003.602341,2308.29916,12698.04272,9519.427151,14634.19352,22455.65817,20421.8381
05/01/2035 01:00,5588.614619,27589.62247,7363.780019,13496.32901,46674.72837,14555.74342,9911.461418,8297.663527,1818.252927,129.3426678,520.0860083,705.926988,3632.077221,980.6048699,2589.238718,19195.57044,14390.47249,14634.19352,18442.73798,39238.63085
05/01/2035 02:00,5588.614619,24152.59558,8025.372721,12555.43641,43420.81345,14555.74342,17081.75938,7201.469816,1818.252927,183.9135126,739.5150132,1138.589178,5858.174976,1400.44942,2553.603717,19195.57044,14390.47249,13764.75645,18442.73798,39238.63085
05/01/2035 03:00,14279.65391,27589.62247,13134.16639,13902.88735,48080.74035,14555.74342,19362.40558,13087.14546,3571.077718,183.9135126,739.5150132,889.6030271,4577.112003,888.8123276,1805.111495,19195.57044,14390.47249,13764.75645,15320.68636,37559.87714
05/01/2035 04:00,14279.65391,24152.59558,7363.780019,13902.88735,48080.74035,14555.74342,19612.29996,8297.663527,3571.077718,177.5952459,714.1093046,880.6861234,4531.233487,976.2873199,2078.791109,12698.04272,9519.427151,14498.24583,15184.0468,39238.63085
05/01/2035 05:00,5588.614619,24152.59558,13134.16639,13496.32901,46674.72837,14555.74342,15726.95565,9170.583248,3736.754692,284.3502175,1143.370337,809.6056106,4165.515905,1435.546123,3301.775787,20906.26198,15672.93813,13694.4645,15320.68636,27224.2666
