name,Interconnector Deeside,Interconnector Sellindge,Interconnector Neilston,Interconnector Kemsley,Interconnector Lovedean
2016-01-02 02:00:00,0.0,0.461249998125,0.2075,0.64454544,0.0
2016-01-02 03:00:00,0.0,0.46109378437500004,0.0425,0.6531818,0.0
2016-01-02 04:00:00,0.0,0.46140626437500004,0.0,0.6522727,0.0
2016-01-02 05:00:00,0.0,0.461249998125,0.0,0.6759091,0.0
2016-01-02 06:00:00,0.0,0.46140626437500004,0.0,0.6554545,0.0
2016-01-02 07:00:00,0.0,0.461249998125,0.0,0.6736364,0.0
2016-01-02 08:00:00,0.0,0.461249998125,0.0,0.6281818,0.0
2016-01-02 09:00:00,0.0,0.45843750750000006,0.0,0.67136365,0.0
2016-01-02 10:00:00,0.0,0.622187514375,0.019166667,0.87954545,0.0
2016-01-02 11:00:00,0.0,0.6237499865625,0.0,0.8868182,0.0
2016-01-02 12:00:00,0.0,0.6237499865625,0.0,0.9313636399999999,0.0
2016-01-02 13:00:00,0.0,0.6237499865625,0.0,0.91636366,0.0
2016-01-02 14:00:00,0.0,0.6237499865625,0.0,0.8940909,0.0
2016-01-02 15:00:00,0.0,0.6237499865625,0.0,0.9077273,0.0
2016-01-02 16:00:00,0.0,0.6237499865625,0.0,0.91227275,0.0
2016-01-02 17:00:00,0.0,0.623906259375,0.0,0.78909093,0.0
2016-01-02 18:00:00,0.0,0.6237499865625,0.0,0.9086364,0.0
2016-01-02 19:00:00,0.0,0.623906259375,0.0,0.9218182,0.0
2016-01-02 20:00:00,0.0,0.6237499865625,0.0,0.88545454,0.0
2016-01-02 21:00:00,0.0,0.6237499865625,0.0,0.9095455,0.0
2016-01-02 22:00:00,0.0,0.6237499865625,0.0,0.9159091,0.0
2016-01-02 23:00:00,0.0,0.6237499865625,0.0,0.9086364,0.0
2016-01-03 00:00:00,0.0,0.4703124825,0.0,0.68363637,0.0
2016-01-03 01:00:00,0.0,0.4668750187499999,0.0,0.6609091,0.0
2016-01-03 02:00:00,0.045,0.4668750187499999,0.05916666600000001,0.66636366,0.0
2016-01-03 03:00:00,0.075,0.46703123250000006,0.020833334,0.6522727,0.0
2016-01-03 04:00:00,0.075,0.46718749875,0.025,0.66818184,0.0
2016-01-03 05:00:00,0.26333332,0.46718749875,0.0,0.66,0.0
2016-01-03 06:00:00,0.475,0.46718749875,0.0,0.66727275,0.0
2016-01-03 07:00:00,0.4675,0.46718749875,0.2325,0.6890909,0.0
2016-01-03 08:00:00,0.35166666,0.46749999843750006,0.33166668,0.6577273,0.0
2016-01-03 09:00:00,0.20666666,0.4648437281250001,0.305,0.66727275,0.0
2016-01-03 10:00:00,0.18166667,0.622343728125,0.29,0.8990909,0.0
2016-01-03 11:00:00,0.2625,0.6237499865625,0.29333332,0.9077273,0.0
2016-01-03 12:00:00,0.2125,0.6237499865625,0.24583334000000004,0.8881818,0.0
2016-01-03 13:00:00,0.2275,0.6237499865625,0.25166667,0.92045456,0.0
2016-01-03 14:00:00,0.0125,0.6237499865625,0.17833333,0.8940909,0.0
2016-01-03 15:00:00,0.0,0.623906259375,0.10333333,0.905,0.0
2016-01-03 16:00:00,0.0,0.623593753125,0.15083334,0.89045453,0.0
2016-01-03 17:00:00,0.0,0.6237499865625,0.075833336,0.9168182,0.0
2016-01-03 18:00:00,0.0,0.6237499865625,0.0,0.9077273,0.0
2016-01-03 19:00:00,0.0,0.623906259375,0.0,0.93045455,0.0
2016-01-03 20:00:00,0.0,0.623906259375,0.0,0.9290909,0.0
2016-01-03 21:00:00,0.0,0.623906259375,0.0,0.935,0.0
2016-01-03 22:00:00,0.19583334,0.623906259375,0.0325,0.9313636399999999,0.0
2016-01-03 23:00:00,0.4325,0.6237499865625,0.0825,0.91636366,0.0
2016-01-04 00:00:00,0.405,0.48906248343750003,0.2825,0.675,0.0
2016-01-04 01:00:00,0.38916665,0.4865624859375,0.32833335,0.66136366,0.0
2016-01-04 02:00:00,0.0,0.4865624859375,0.245,0.66,0.0
2016-01-04 03:00:00,0.0,0.486718771875,0.021666666,0.6463636,0.0
2016-01-04 04:00:00,0.0,0.486718771875,0.0,0.65727276,0.0
2016-01-04 05:00:00,0.0,0.486874985625,0.0,0.66727275,0.0
2016-01-04 06:00:00,0.0,0.484374975,0.0,0.67227274,0.0
2016-01-04 07:00:00,0.20916666,0.623281246875,0.044166666,0.4059091,0.0
2016-01-04 08:00:00,0.0,0.6240625125,0.0,0.6909091,0.0
2016-01-04 09:00:00,0.0,0.6240625125,0.0,0.92227274,0.0
2016-01-04 10:00:00,0.0,0.623906259375,0.0,0.65818185,0.0
2016-01-04 11:00:00,0.0,0.6240625125,0.0,0.7490909,0.0
2016-01-04 12:00:00,0.0,0.6240625125,0.0,0.8381818,0.0
2016-01-04 13:00:00,0.0,0.6240625125,0.0,0.91727275,0.0
2016-01-04 14:00:00,0.0,0.6240625125,0.0,0.9077273,0.0
2016-01-04 15:00:00,0.0,0.6240625125,0.0,0.9209091,0.0
2016-01-04 16:00:00,0.0,0.623906259375,0.0,0.33454546,0.0
2016-01-04 17:00:00,0.0,0.6240625125,0.0,0.3090909,0.0
2016-01-04 18:00:00,0.0,0.6240625125,0.0,0.73954546,0.0
2016-01-04 19:00:00,0.0,0.6240625125,0.0,0.7659091,0.0
2016-01-04 20:00:00,0.0,0.6240625125,0.0,0.8940909,0.0
2016-01-04 21:00:00,0.0,0.6240625125,0.0,0.89454544,0.0
2016-01-04 22:00:00,0.0,0.6240625125,0.0,0.92227274,0.0
2016-01-04 23:00:00,0.0,0.623906259375,0.23666666000000003,0.91409093,0.0
2016-01-05 00:00:00,0.27666667,0.5932812375,0.28,0.85727274,0.0
2016-01-05 01:00:00,0.475,0.5928124781249999,0.33166668,0.8527273,0.0
2016-01-05 02:00:00,0.29666665,0.5928124781249999,0.33083335,0.86454546,0.0
2016-01-05 03:00:00,0.055833332,0.5928124781249999,0.2975,0.845,0.0
2016-01-05 04:00:00,0.0,0.5926562578125,0.265,0.8340909,0.0
2016-01-05 05:00:00,0.0,0.5926562578125,0.265,0.83681816,0.0
2016-01-05 06:00:00,0.0,0.592187491875,0.25666666,0.8454546,0.0
2016-01-05 07:00:00,0.285,0.6234375,0.27833334,0.90090907,0.0
2016-01-05 08:00:00,0.15166667,0.6240625125,0.058333333999999994,0.92727274,0.0
2016-01-05 09:00:00,0.0,0.623906259375,0.0,0.92,0.0
2016-01-05 10:00:00,0.0,0.624218765625,0.0,0.9118182,0.0
2016-01-05 11:00:00,0.0,0.623906259375,0.0,0.9068182,0.0
2016-01-05 12:00:00,0.0,0.624218765625,0.0,0.9186364,0.0
2016-01-05 13:00:00,0.0,0.624218765625,0.0,0.9054545,0.0
2016-01-05 14:00:00,0.0,0.624218765625,0.0,0.90636367,0.0
2016-01-05 15:00:00,0.0,0.624218765625,0.0,0.9104546,0.0
2016-01-05 16:00:00,0.0,0.6240625125,0.0,0.90818185,0.0
2016-01-05 17:00:00,0.0,0.6240625125,0.0,0.9290909,0.0
2016-01-05 18:00:00,0.0,0.624218765625,0.0,0.8959091,0.0
2016-01-05 19:00:00,0.0,0.6243750187499999,0.0,0.91136366,0.0
2016-01-05 20:00:00,0.0,0.49953126562499994,0.0,0.91545457,0.0
2016-01-05 21:00:00,0.0,0.41703125625000004,0.0,0.92454547,0.0
2016-01-05 22:00:00,0.0,0.46671873937499997,0.036666665,0.89681816,0.0
2016-01-05 23:00:00,0.0,0.46578124687499994,0.265,0.9031818,0.0
2016-01-06 00:00:00,0.2375,0.46578124687499994,0.32916668,0.9145455,0.0
2016-01-06 01:00:00,0.475,0.46562499375,0.33,0.88136363,0.0
2016-01-06 02:00:00,0.42083332,0.46562499375,0.29416665,0.8840909,0.0
2016-01-06 03:00:00,0.079166666,0.46562499375,0.15083334,0.90818185,0.0
2016-01-06 04:00:00,0.0,0.46562499375,0.123333335,0.8913636,0.0
2016-01-06 05:00:00,0.0,0.46578124687499994,0.123333335,0.89181817,0.0
2016-01-06 06:00:00,0.0,0.46546876687500005,0.123333335,0.8972727,0.0
2016-01-06 07:00:00,0.15666667,0.4659375,0.22083333000000002,0.9086364,0.0
2016-01-06 08:00:00,0.0,0.4659375,0.0,0.905,0.0
2016-01-06 09:00:00,0.0,0.46578124687499994,0.0,0.88954544,0.0
2016-01-06 10:00:00,0.0,0.4659375,0.0,0.9022727,0.0
2016-01-06 11:00:00,0.0,0.4659375,0.0,0.89363635,0.0
2016-01-06 12:00:00,0.0,0.4659375,0.055,0.8840909,0.0
2016-01-06 13:00:00,0.0,0.466093753125,0.0,0.89181817,0.0
2016-01-06 14:00:00,0.0,0.466093753125,0.12916666,0.89954543,0.0
2016-01-06 15:00:00,0.0,0.466093753125,0.15583333,0.92227274,0.0
2016-01-06 16:00:00,0.0,0.46718749875,0.0,0.7327273,0.0
2016-01-06 17:00:00,0.0,0.46718749875,0.0,0.90363634,0.0
2016-01-06 18:00:00,0.0,0.46718749875,0.0,0.88545454,0.0
2016-01-06 19:00:00,0.0,0.46718749875,0.0,0.90727276,0.0
2016-01-06 20:00:00,0.0,0.46718749875,0.0,0.9190909,0.0
2016-01-06 21:00:00,0.0,0.46718749875,0.0,0.915,0.0
2016-01-06 22:00:00,0.058333333999999994,0.46718749875,0.12083333,0.9159091,0.0
2016-01-06 23:00:00,0.3,0.4665625125,0.3125,0.9054545,0.0
2016-01-07 00:00:00,0.47333333,0.428437471875,0.33,0.77363634,0.0
2016-01-07 01:00:00,0.45666668,0.42781249875,0.33083335,0.7340909,0.0
2016-01-07 02:00:00,0.40083334,0.42781249875,0.33166668,0.75363636,0.0
2016-01-07 03:00:00,0.2375,0.42781249875,0.33166668,0.7740909,0.0
2016-01-07 04:00:00,0.235,0.42781249875,0.33166668,0.755,0.0
2016-01-07 05:00:00,0.235,0.42781249875,0.33166668,0.7663636,0.0
2016-01-07 06:00:00,0.235,0.42750001875000004,0.33166668,0.7818182,0.0
2016-01-07 07:00:00,0.4,0.4665625125,0.33166668,0.9168182,0.0
2016-01-07 08:00:00,0.45166665000000006,0.4668750187499999,0.1625,0.92,0.0
2016-01-07 09:00:00,0.25,0.4668750187499999,0.0,0.9195455,0.0
2016-01-07 10:00:00,0.0,0.4668750187499999,0.0,0.9354545500000001,0.0
2016-01-07 11:00:00,0.0,0.46703123250000006,0.0,0.92136365,0.0
2016-01-07 12:00:00,0.0,0.4668750187499999,0.0,0.9031818,0.0
2016-01-07 13:00:00,0.0,0.46703123250000006,0.0,0.9031818,0.0
2016-01-07 14:00:00,0.0,0.46718749875,0.0,0.89954543,0.0
2016-01-07 15:00:00,0.0,0.46703123250000006,0.0,0.89272726,0.0
2016-01-07 16:00:00,0.0,0.46718749875,0.0,0.885,0.0
2016-01-07 17:00:00,0.0,0.46718749875,0.0,0.9031818,0.0
2016-01-07 18:00:00,0.0,0.4668750187499999,0.0,0.89363635,0.0
2016-01-07 19:00:00,0.0,0.46718749875,0.0,0.8972727,0.0
2016-01-07 20:00:00,0.0,0.46718749875,0.0,0.9118182,0.0
2016-01-07 21:00:00,0.0,0.46703123250000006,0.0,0.91,0.0
2016-01-07 22:00:00,0.0,0.46718749875,0.0,0.9186364,0.0
2016-01-07 23:00:00,0.16333333,0.46718749875,0.0058333334,0.9104546,0.0
2016-01-08 00:00:00,0.4725,0.46718749875,0.3175,0.9236364,0.0
2016-01-08 01:00:00,0.47666666,0.46718749875,0.33166668,0.92545456,0.0
2016-01-08 02:00:00,0.47666666,0.46718749875,0.28583333,0.9054545,0.0
2016-01-08 03:00:00,0.29,0.46718749875,0.27,0.92954546,0.0
2016-01-08 04:00:00,0.065,0.46718749875,0.2325,0.9336363700000001,0.0
2016-01-08 05:00:00,0.10666667000000002,0.46718749875,0.17,0.91227275,0.0
2016-01-08 06:00:00,0.31416667,0.46718749875,0.30416667,0.93,0.0
2016-01-08 07:00:00,0.47333333,0.46718749875,0.33166668,0.93045455,0.0
2016-01-08 08:00:00,0.2925,0.46718749875,0.13333334,0.79818183,0.0
2016-01-08 09:00:00,0.0,0.467343778125,0.0,0.88363636,0.0
2016-01-08 10:00:00,0.0,0.46718749875,0.0,0.89454544,0.0
2016-01-08 11:00:00,0.0,0.46718749875,0.0,0.9004545,0.0
2016-01-08 12:00:00,0.0,0.46718749875,0.0,0.9136364,0.0
2016-01-08 13:00:00,0.0,0.46718749875,0.0,0.8959091,0.0
2016-01-08 14:00:00,0.0,0.46718749875,0.0,0.91818184,0.0
2016-01-08 15:00:00,0.0,0.467343778125,0.0,0.90636367,0.0
2016-01-08 16:00:00,0.0,0.46718749875,0.0,0.91727275,0.0
2016-01-08 17:00:00,0.0,0.46718749875,0.0,0.9045454,0.0
2016-01-08 18:00:00,0.0,0.467343778125,0.0,0.8922727,0.0
2016-01-08 19:00:00,0.0,0.46718749875,0.0,0.9327273000000001,0.0
2016-01-08 20:00:00,0.0,0.46718749875,0.0,0.91818184,0.0
2016-01-08 21:00:00,0.0,0.46718749875,0.0,0.9004545,0.0
2016-01-08 22:00:00,0.0,0.46718749875,0.0,0.9145455,0.0
2016-01-08 23:00:00,0.0,0.46718749875,0.0,0.89681816,0.0
2016-01-09 00:00:00,0.2825,0.46718749875,0.2925,0.90272725,0.0
2016-01-09 01:00:00,0.4425,0.46718749875,0.33166668,0.90363634,0.0
2016-01-09 02:00:00,0.475,0.46718749875,0.33166668,0.90090907,0.0
2016-01-09 03:00:00,0.30166668,0.46718749875,0.33166668,0.90181816,0.0
2016-01-09 04:00:00,0.10333333,0.46718749875,0.15666667,0.9022727,0.0
2016-01-09 05:00:00,0.205,0.46718749875,0.04916667,0.91409093,0.0
2016-01-09 06:00:00,0.205,0.46718749875,0.21083333,0.9068182,0.0
2016-01-09 07:00:00,0.37,0.46718749875,0.32666665,0.90818185,0.0
2016-01-09 08:00:00,0.44666666,0.46718749875,0.33166668,0.90818185,0.0
2016-01-09 09:00:00,0.47166666,0.46718749875,0.30166668,0.9259091,0.0
2016-01-09 10:00:00,0.39833334,0.467343778125,0.15166667,0.92954546,0.0
2016-01-09 11:00:00,0.13833334,0.46718749875,0.0,0.89181817,0.0
2016-01-09 12:00:00,0.0,0.46718749875,0.0,0.9136364,0.0
2016-01-09 13:00:00,0.0,0.46718749875,0.0,0.9327273000000001,0.0
2016-01-09 14:00:00,0.0,0.46718749875,0.0,0.90909094,0.0
2016-01-09 15:00:00,0.0,0.46718749875,0.0,0.90909094,0.0
2016-01-09 16:00:00,0.0,0.46718749875,0.0,0.9086364,0.0
2016-01-09 17:00:00,0.0,0.467343778125,0.0,0.8872727,0.0
2016-01-09 18:00:00,0.0,0.46718749875,0.0,0.8818182,0.0
2016-01-09 19:00:00,0.0,0.467343778125,0.0,0.9118182,0.0
2016-01-09 20:00:00,0.0,0.46718749875,0.0,0.91636366,0.0
2016-01-09 21:00:00,0.0,0.46718749875,0.0,0.89181817,0.0
2016-01-09 22:00:00,0.0,0.46718749875,0.104166664,0.8922727,0.0
2016-01-09 23:00:00,0.0,0.46718749875,0.044166666,0.88136363,0.0
2016-01-10 00:00:00,0.0,0.44484376124999997,0.25083333,0.83363634,0.0
2016-01-10 01:00:00,0.0,0.444375001875,0.31666666,0.8309091,0.0
2016-01-10 02:00:00,0.0,0.444218735625,0.33166668,0.8363636,0.0
2016-01-10 03:00:00,0.0,0.444375001875,0.32416666,0.8340909,0.0
2016-01-10 04:00:00,0.0,0.444375001875,0.235,0.83590907,0.0
2016-01-10 05:00:00,0.0,0.444375001875,0.22833334,0.8304545,0.0
2016-01-10 06:00:00,0.0,0.444375001875,0.32333332,0.8272727,0.0
2016-01-10 07:00:00,0.0,0.444375001875,0.33166668,0.84909093,0.0
2016-01-10 08:00:00,0.08083333,0.444218735625,0.33166668,0.8404545,0.0
2016-01-10 09:00:00,0.14333333,0.46703123250000006,0.33166668,0.92,0.0
2016-01-10 10:00:00,0.26166666,0.46718749875,0.32666665,0.9186364,0.0
2016-01-10 11:00:00,0.22833334,0.46718749875,0.19583334,0.9013636,0.0
2016-01-10 12:00:00,0.12166667000000002,0.46718749875,0.08166666,0.91636366,0.0
2016-01-10 13:00:00,0.030833334,0.467343778125,0.08083333,0.9127273,0.0
2016-01-10 14:00:00,0.015,0.46718749875,0.065,0.9104546,0.0
2016-01-10 15:00:00,0.1025,0.467343778125,0.07,0.90818185,0.0
2016-01-10 16:00:00,0.0,0.46718749875,0.0,0.90818185,0.0
2016-01-10 17:00:00,0.0,0.31468749375,0.0,0.9318181999999999,0.0
2016-01-10 18:00:00,0.0,0.31187498999999996,0.0,0.8913636,0.0
2016-01-10 19:00:00,0.0,0.310781244375,0.0,0.8954545,0.0
2016-01-10 20:00:00,0.0,0.3106249978125,0.0,0.91545457,0.0
2016-01-10 21:00:00,0.0,0.3103125046875,0.0,0.9118182,0.0
2016-01-10 22:00:00,0.0,0.5926562578125,0.0,0.91409093,0.0
2016-01-10 23:00:00,0.13666667,0.624218765625,0.039166667,0.9,0.0
2016-01-11 00:00:00,0.26,0.624218765625,0.2975,0.91727275,0.0
2016-01-11 01:00:00,0.47666666,0.6243750187499999,0.33166668,0.90727276,0.0
2016-01-11 02:00:00,0.47666666,0.624218765625,0.33166668,0.90181816,0.0
2016-01-11 03:00:00,0.47333333,0.6243750187499999,0.33166668,0.915,0.0
2016-01-11 04:00:00,0.40666667,0.624218765625,0.33166668,0.90727276,0.0
2016-01-11 05:00:00,0.35916665,0.40281248437500006,0.33166668,0.9145455,0.0
2016-01-11 06:00:00,0.38916665,0.3143750071875,0.33166668,0.9281818,0.0
2016-01-11 07:00:00,0.2925,0.3134375015625,0.33166668,0.9086364,0.0
2016-01-11 08:00:00,0.123333335,0.31203125625,0.090833336,0.7440909,0.0
2016-01-11 09:00:00,0.10916667,0.44531248125000006,0.0,0.90363634,0.0
2016-01-11 10:00:00,0.0,0.30796876031250003,0.0,0.9281818,0.0
2016-01-11 11:00:00,0.0,0.4665625125,0.0,0.93045455,0.0
2016-01-11 12:00:00,0.0,0.4665625125,0.0,0.90181816,0.0
2016-01-11 13:00:00,0.0,0.537031228125,0.0,0.9054545,0.0
2016-01-11 14:00:00,0.0,0.4509374953125,0.0,0.89181817,0.0
2016-01-11 15:00:00,0.0,0.5989062515625,0.0,0.88136363,0.0
2016-01-11 16:00:00,0.0,0.6243750187499999,0.0,0.9159091,0.0
2016-01-11 17:00:00,0.0,0.6243750187499999,0.0,0.90363634,0.0
2016-01-11 18:00:00,0.0,0.6245312390625,0.0,0.9022727,0.0
2016-01-11 19:00:00,0.0,0.6243750187499999,0.0,0.9086364,0.0
2016-01-11 20:00:00,0.0,0.6243750187499999,0.0,0.90909094,0.0
2016-01-11 21:00:00,0.0,0.6243750187499999,0.0,0.9068182,0.0
2016-01-11 22:00:00,0.0,0.6243750187499999,0.058333333999999994,0.90909094,0.0
2016-01-11 23:00:00,0.13333334,0.6240625125,0.23583333,0.895,0.0
2016-01-12 00:00:00,0.4675,0.624218765625,0.32833335,0.8881818,0.0
2016-01-12 01:00:00,0.47666666,0.6240625125,0.33166668,0.87863636,0.0
2016-01-12 02:00:00,0.47666666,0.624218765625,0.33166668,0.8863636,0.0
2016-01-12 03:00:00,0.47666666,0.624218765625,0.33166668,0.90727276,0.0
2016-01-12 04:00:00,0.47666666,0.624218765625,0.2875,0.9281818,0.0
2016-01-12 05:00:00,0.47666666,0.6240625125,0.28166667,0.91409093,0.0
2016-01-12 06:00:00,0.47666666,0.6240625125,0.27083334,0.9290909,0.0
2016-01-12 07:00:00,0.43833333,0.6243750187499999,0.3275,0.9118182,0.0
2016-01-12 08:00:00,0.3125,0.6240625125,0.33166668,0.92045456,0.0
2016-01-12 09:00:00,0.094166666,0.6243750187499999,0.32083333,0.8990909,0.0
2016-01-12 10:00:00,0.1375,0.6243750187499999,0.08583333,0.90590906,0.0
2016-01-12 11:00:00,0.0275,0.6243750187499999,0.0775,0.92454547,0.0
2016-01-12 12:00:00,0.0,0.6243750187499999,0.23083333999999997,0.9322727300000001,0.0
2016-01-12 13:00:00,0.0,0.624218765625,0.23916666,0.925,0.0
2016-01-12 14:00:00,0.0,0.6243750187499999,0.32,0.9227273,0.0
2016-01-12 15:00:00,0.0,0.6243750187499999,0.2475,0.90090907,0.0
2016-01-12 16:00:00,0.0,0.6243750187499999,0.05916666600000001,0.92136365,0.0
2016-01-12 17:00:00,0.0,0.6243750187499999,0.0,0.9159091,0.0
2016-01-12 18:00:00,0.0,0.6243750187499999,0.0,0.9145455,0.0
2016-01-12 19:00:00,0.0,0.6243750187499999,0.0,0.9136364,0.0
2016-01-12 20:00:00,0.0,0.624218765625,0.0,0.90818185,0.0
2016-01-12 21:00:00,0.0,0.6243750187499999,0.0,0.91727275,0.0
2016-01-12 22:00:00,0.0,0.6240625125,0.0,0.90272725,0.0
2016-01-12 23:00:00,0.0,0.624218765625,0.0,0.9168182,0.0
2016-01-13 00:00:00,0.19166666,0.6240625125,0.0,0.9004545,0.0
2016-01-13 01:00:00,0.475,0.6240625125,0.2675,0.8863636,0.0
2016-01-13 02:00:00,0.2075,0.624218765625,0.305,0.9127273,0.0
2016-01-13 03:00:00,0.0,0.624218765625,0.16083333,0.9086364,0.0
2016-01-13 04:00:00,0.096666664,0.6243750187499999,0.115833335,0.88272727,0.0
2016-01-13 05:00:00,0.12833333,0.6243750187499999,0.064166665,0.92045456,0.0
2016-01-13 06:00:00,0.18083334,0.624218765625,0.29416665,0.8859091,0.0
2016-01-13 07:00:00,0.3775,0.62312499375,0.32583332,0.8931818,0.0
2016-01-13 08:00:00,0.12,0.2779687575,0.0,0.9218182,0.0
2016-01-13 09:00:00,0.0,0.5240624812500001,0.0,0.915,0.0
2016-01-13 10:00:00,0.0,0.557343740625,0.0,0.9118182,0.0
2016-01-13 11:00:00,0.0,0.5582812396875,0.0,0.9040909,0.0
2016-01-13 12:00:00,0.0,0.6240625125,0.0,0.88272727,0.0
2016-01-13 13:00:00,0.0,0.6245312390625,0.0,0.91136366,0.0
2016-01-13 14:00:00,0.0,0.6245312390625,0.0,0.92227274,0.0
2016-01-13 15:00:00,0.0,0.6245312390625,0.0,0.9327273000000001,0.0
2016-01-13 16:00:00,0.0,0.609531234375,0.0,0.8890909,0.0
2016-01-13 17:00:00,0.0,0.6245312390625,0.0,0.9068182,0.0
2016-01-13 18:00:00,0.0,0.624687525,0.0,0.88136363,0.0
2016-01-13 19:00:00,0.0,0.624687525,0.0,0.89954543,0.0
2016-01-13 20:00:00,0.0,0.6245312390625,0.0,0.92318183,0.0
2016-01-13 21:00:00,0.0,0.624687525,0.0,0.9054545,0.0
2016-01-13 22:00:00,0.0,0.6243750187499999,0.0,0.9086364,0.0
2016-01-13 23:00:00,0.0,0.624218765625,0.0,0.8922727,0.0
2016-01-14 00:00:00,0.31,0.6240625125,0.13833334,0.91136366,0.0
2016-01-14 01:00:00,0.47666666,0.6243750187499999,0.3175,0.92227274,0.0
2016-01-14 02:00:00,0.47666666,0.624218765625,0.33166668,0.89045453,0.0
2016-01-14 03:00:00,0.46583334,0.624218765625,0.3275,0.9086364,0.0
2016-01-14 04:00:00,0.32333332,0.624218765625,0.265,0.91,0.0
2016-01-14 05:00:00,0.20416667,0.624218765625,0.1925,0.79,0.0
2016-01-14 06:00:00,0.44083333,0.49968751875,0.31,0.91318184,0.0
2016-01-14 07:00:00,0.47833332,0.53546873625,0.33166668,0.91818184,0.0
2016-01-14 08:00:00,0.37333333,0.5578125,0.16166666,0.9127273,0.0
2016-01-14 09:00:00,0.06083333500000001,0.6240625125,0.0,0.91545457,0.0
2016-01-14 10:00:00,0.0,0.6243750187499999,0.0,0.92454547,0.0
2016-01-14 11:00:00,0.0,0.594375009375,0.0,0.90636367,0.0
2016-01-14 12:00:00,0.0,0.582656248125,0.0,0.89772725,0.0
2016-01-14 13:00:00,0.0,0.559218778125,0.0,0.9004545,0.0
2016-01-14 14:00:00,0.0,0.5459375053125,0.0,0.90272725,0.0
2016-01-14 15:00:00,0.0,0.62078123625,0.0,0.72136366,0.0
2016-01-14 16:00:00,0.0,0.579374998125,0.0,0.7268182,0.0
2016-01-14 17:00:00,0.0,0.6187500046875001,0.0,0.88454545,0.0
2016-01-14 18:00:00,0.0,0.624218765625,0.0,0.9331818000000001,0.0
2016-01-14 19:00:00,0.0,0.624218765625,0.0,0.8959091,0.0
2016-01-14 20:00:00,0.0,0.6243750187499999,0.0,0.9104546,0.0
2016-01-14 21:00:00,0.0,0.6243750187499999,0.0,0.9281818,0.0
2016-01-14 22:00:00,0.0,0.624218765625,0.0,0.89363635,0.0
2016-01-14 23:00:00,0.0475,0.6243750187499999,0.1575,0.91,0.0
2016-01-15 00:00:00,0.44416666,0.6240625125,0.33166668,0.9054545,0.0
2016-01-15 01:00:00,0.47833332,0.6240625125,0.33166668,0.8909091,0.0
2016-01-15 02:00:00,0.47833332,0.6240625125,0.33166668,0.90363634,0.0
2016-01-15 03:00:00,0.47833332,0.624218765625,0.33166668,0.8872727,0.0
2016-01-15 04:00:00,0.33333334,0.6240625125,0.33166668,0.92454547,0.0
2016-01-15 05:00:00,0.13833334,0.5901562603125,0.30333334,0.9136364,0.0
2016-01-15 06:00:00,0.41833332,0.6237499865625,0.31666666,0.9177273,0.0
2016-01-15 07:00:00,0.47833332,0.624218765625,0.33166668,0.9190909,0.0
2016-01-15 08:00:00,0.24583334000000004,0.48953124281250004,0.13083333,0.9159091,0.0
2016-01-15 09:00:00,0.0,0.57062499375,0.0,0.9077273,0.0
2016-01-15 10:00:00,0.0,0.6240625125,0.0,0.9095455,0.0
