name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
14/10/2035 04:00,172.4031931,257.3340153,81.10318422,665.4562649,820.3060238,242.0001111,209.1811891,63.93197503,251.524258,1269.245029,706.487544,1491.350834,1275.141394,1218.288367,928.3145138,357.3046523,964.0092094,2083.471147,506.1882212,652.058828,400.8144607,1588.853855,2050.026843,657.9808936,4293.214563,694.1568604,421.5056041,962.1383422,1321.743732
14/10/2035 05:00,196.7506647,293.6757588,92.55690171,759.434672,936.1529359,276.176339,238.722597,72.96070538,287.0455242,1448.492911,806.2605532,1701.96539,1455.221985,1390.339944,1059.414819,407.7646507,1100.150463,2377.707312,577.6741554,744.1451952,457.419089,1813.23818,2339.53987,750.9035988,4899.519571,792.1884809,481.0323188,1098.015384,1508.405691
14/10/2035 06:00,234.196425,349.5683887,110.172413,903.9709499,1114.32239,328.7384639,284.1564926,86.8466513,341.676282,1724.171362,959.7087741,2025.884947,1732.181119,1654.950671,1261.043583,485.3707793,1309.532071,2830.234669,687.6176111,885.7715663,544.4754943,2158.335272,2784.803165,893.8162352,5832.000465,942.9584927,572.5828148,1306.990642,1795.486795
14/10/2035 07:00,248.550962,370.9943877,116.9251804,959.3777924,1182.622245,348.88774,301.5732182,92.16971918,362.6185522,1829.850523,1018.53194,2150.056955,1838.351219,1756.387107,1338.33638,515.1204768,1389.796859,3003.707463,729.7635679,940.062919,577.8478808,2290.625522,2955.491338,948.6006676,6189.459663,1000.754988,607.6779755,1387.09966,1905.537073
14/10/2035 08:00,248.2352165,370.5230967,116.776645,958.1590513,1181.119907,348.4445321,301.1901161,92.05263181,362.1579014,1827.525981,1017.238052,2147.32564,1836.015878,1754.155889,1336.636231,514.4660959,1388.031337,2999.891717,728.8365162,938.8687144,577.1138144,2287.715636,2951.736844,947.3956171,6181.596912,999.4836834,606.9060147,1385.337564,1903.116383
14/10/2035 09:00,248.4710951,370.8751759,116.8876088,959.0695152,1182.242233,348.7756318,301.4763136,92.14010226,362.5020319,1829.262536,1018.204654,2149.366076,1837.760501,1755.822726,1337.906332,514.954953,1389.350276,3002.742281,729.5290728,939.7608482,577.6622007,2289.889474,2954.541649,948.2958534,6187.470802,1000.433415,607.4827102,1386.653943,1904.924766
14/10/2035 10:00,249.5178694,372.4376217,117.3800401,963.1099424,1187.222856,350.2449753,302.7463916,92.52827576,364.0292028,1836.968966,1022.49421,2158.421058,1845.502732,1763.219765,1343.542747,517.124387,1395.203416,3015.392418,732.6024779,943.7199307,580.0958117,2299.536462,2966.988725,952.2908927,6213.537761,1004.648103,610.0419508,1392.495724,1912.949951
14/10/2035 11:00,250.7152807,374.2249126,117.9433352,967.7318105,1192.920219,351.9257658,304.1992412,92.97230969,365.7761425,1845.784396,1027.401057,2168.779105,1854.359115,1771.68128,1349.990274,519.6060151,1401.898857,3029.862985,736.1181637,948.2487481,582.8796334,2310.571707,2981.227006,956.8608412,6243.355906,1009.469308,612.969481,1399.178171,1922.130006
14/10/2035 12:00,249.3478676,372.183872,117.3000666,962.4537551,1186.413976,350.0063459,302.540124,92.46523428,363.781182,1835.7174,1021.797563,2156.95048,1844.245352,1762.018445,1342.627362,516.7720591,1394.252834,3013.337967,732.1033402,943.0769542,579.7005801,2297.969739,2964.967252,951.6420766,6209.304345,1003.963614,609.6263162,1391.546987,1911.646617
14/10/2035 13:00,251.8860156,375.9723855,118.494081,972.2507111,1198.490655,353.5691111,305.6197237,93.40645128,367.4841633,1854.403433,1032.198588,2178.906391,1863.018192,1779.954286,1356.294161,522.0323567,1408.445136,3044.011171,739.555526,952.676671,585.6014362,2321.361105,2995.148083,961.328979,6272.509753,1014.183105,615.8317907,1405.711745,1931.105545
