,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
16,-7506.803040000001,-26032.53756471021,-0.0,-6120.50091276836,-1474.0918457053044,-12922.801301768359,-9579.76188176836,-9196.03367576836,-1608.576651727457,-9000.259489011412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25445.947426349616,-7537.775996336444,-10250.032109439187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
17,-7506.803040000001,-25277.5650877102,-0.0,-6120.500912768361,-1010.3701217053044,-8716.949757768358,-2712.20084176836,-1264.64564076836,-5291.77737576836,-15940.256779632711,-1831.2871318324474,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-26162.636502349615,-2453.543385781601,-7118.880462439185,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,-7506.803040000001,-26315.219942710206,-0.9912635415632387,-4715.68004476836,-1010.3701217053041,-8716.94975776836,-2712.2008417683624,-1264.64564076836,-990.0512387683599,-13635.97383022687,-703.3405375592325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25919.47969334962,-0.0,-4799.044811244722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
19,-7377.8694000000005,-26069.824173710203,-0.0,-4715.68004476836,-14098.330033076714,-11737.121145892395,-2388.63467976836,-1159.29620876836,-4704.05022476836,-10861.573601768358,-895.7737687380877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23052.123441349617,-3239.5615023996897,-2805.942173,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-7377.8694000000005,-25755.120359710207,-0.0,-4052.917847350615,-14534.272038705303,-10871.083865812083,-8229.68785776836,-7515.846903768361,-4150.2488407683595,-11878.887185215784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24090.839525349616,-7015.039392399689,-6106.706301641539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,-7248.935759999999,-25215.44183771021,-0.0,-3192.799395323796,-14534.272038705303,-16929.29937176836,-0.0,-0.0,-3255.2010317683607,-20067.240391768362,-631.847757453366,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22510.41625934961,-0.0,-7118.880462439187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-7377.8694000000005,-24352.989167710206,-47.02429265044606,-6122.738474768361,-4236.824629705304,-10598.956691768359,-4020.7383567683864,-3065.5709427683596,-1914.0664527683605,-11066.14100176836,-1757.3277702952792,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18793.929690349618,-668.7287543946466,-7118.880462439182,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,-7248.935759999999,-23750.946582710207,-172.6233492561263,-6122.738474768358,-4236.824629705304,-10598.956691768362,-2475.04771476836,-1559.0129127683604,-1091.57497076836,-7777.590408768359,-1956.0962671622979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18946.491443349616,-8330.020968,-9059.098076,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,-7248.935759999999,-24125.94784571021,-170.98942268086878,-8801.74893976836,-4236.824629705303,-10598.956691768362,-3363.02212876836,-1901.4686887683604,-1821.4322067683602,-10981.614741768359,-2234.6808469013845,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18793.929690349618,-9985.601461010121,-12209.937089222545,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
25,-7248.935759999999,-24125.94784571021,-0.0,-8952.20142876836,-2115.7308267053036,-14245.37116176836,-3371.25808476836,-1756.6771917683604,-1828.2195327683598,-11356.669601768359,-1042.8944018459931,-0.0,-0.0,-0.0,-0.0,-1777.848334991284,-0.0,-0.0,-19725.211808349617,-6305.769262863095,-7118.880462439187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7248.935759999999,-24747.555401710204,-0.0,-8952.20142876836,-2297.3786237053046,-14903.986881768362,-3545.95316376836,-1859.7187017683596,-1828.2195327683598,-12525.40683176836,-2281.548204977809,-0.0,-0.0,-0.0,-0.0,-5180.605307768359,-0.0,-0.0,-18793.929690349618,-3800.815214568398,-10749.60026057888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
27,-7120.00212,-25100.051323710206,-0.0,-10892.11881176836,-2115.7308267053036,-14245.37116176836,-4066.8951087683686,-2215.058983768359,-2389.40400076836,-14262.322271768358,-1766.3111492681892,-0.0,-0.0,-0.0,-0.0,-315.341524672138,-0.0,-0.0,-24090.839525349616,-0.0,-10313.054962946027,-0.0,-0.0,-0.0,-0.0,-142.99135278460412,-0.0,-0.0,-0.0
28,-7120.00212,-23884.896092710205,-0.0,-10892.11881176836,-2115.730826705304,-14245.37116176836,-5431.080312768359,-3540.96384176836,-3264.74471076836,-17379.65031176836,-169.4099591148198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22002.477567349615,-1681.6855123996893,-6901.921115870088,-0.0,-0.0,-0.0,-0.0,-253.04299595916746,-0.0,-0.0,-0.0
29,-7120.00212,-27138.34904071021,-0.0,-12794.929831164545,-2115.730826705304,-14245.37116176836,-9403.35056876836,-7694.19532976836,-5978.88347076836,-12809.55296678553,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-26446.096103424432,-1681.6855123996902,-5908.771002302934,-0.0,-0.0,-0.0,-0.0,-153.60703882711863,-0.0,-0.0,-0.0
30,-7248.935759999999,-29204.18567971021,-0.0,-7810.133861474747,-2297.3786237053046,-14903.98688176836,-3545.9531637683604,-1859.71870176836,-5978.88347076836,-20545.514573516914,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18946.491443349616,-0.0,-9149.33699893556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
31,-7120.00212,-29432.447825710206,-0.0,-11527.768517266044,-2115.7308267053045,-14245.37116176836,-5431.080312768359,-3540.96384176836,-5186.155491185114,-14815.447399251056,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-29314.87997943867,-0.0,-10631.911103857523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,-7120.00212,-23709.210768710203,-224.22744120341457,-8801.748939768358,-4236.824629705306,-10598.956691768359,-12773.031361768359,-10726.300211768359,-5250.205898725657,-7421.109284158024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27916.080349349617,-3278.5536138195375,-12097.324020560813,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,-7248.935759999999,-23884.896092710205,-208.6754577673818,-8801.74893976836,-4236.824629705305,-10598.956691768359,-4066.89510876836,-2215.05898376836,-5487.363467768359,-14684.827389721428,-205.4277856589215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24914.156175349617,-12805.254249656007,-13424.79999484104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7120.00212,-26174.005697710207,-298.01068812826236,-6122.738474768361,-4236.824629705305,-10598.956691768359,-7732.370349768363,-5962.215299768361,-4430.56468376836,-13395.606779327116,-165.0780221458066,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23359.372324349617,-11494.98608,-13707.28987375165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,-7248.935759999999,-25911.552893710206,-202.46630454944713,-2519.8662735808593,-14534.272038705307,-16929.29937176836,-7356.234145768361,-5776.61821576836,-4130.3693908761925,-12561.749241053889,-18.220867451323148,-0.0,-0.0,-0.0,-0.0,-11422.200519580625,-0.0,-0.0,-32119.450279349614,-11275.85286,-15327.895353872762,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-7248.935759999999,-25866.970544710206,-1138.1469582875495,-10008.60593176836,-14534.272038705303,-16929.29937176836,-2968.3945027501127,-5883.04726376836,-4218.01552576836,-19456.299301768362,-2282.9048003396033,-0.0,-0.0,-12885.33981355954,-4662.694993768359,-5180.605307768359,-0.0,-0.0,-26562.733189349612,-4293.799473,-12717.921147482131,-0.0,-0.0,-0.0,-2164.080159998869,-5026.60527525619,-0.0,-0.0,-0.0
37,-7377.8694000000005,-25822.578796710208,-1305.5176454182779,-10008.605931768361,-14534.272038705314,-16929.29937176836,-5918.219934093017,-5776.61821576836,-4190.159055768359,-19262.473231768363,-1515.6262112271609,-0.0,-0.0,-8330.02807676836,-2218.30039876836,-2787.56715976836,-0.0,-0.0,-32119.450279349614,-8261.891983827943,-13372.036365439188,-0.0,-0.0,-0.0,-5706.825899765589,-4499.1083614217105,-0.0,-0.0,-0.0
38,-7377.8694000000005,-25732.95467371021,-1245.0218033966225,-10008.60593176836,-13750.942164983933,-16929.29937176836,-8226.99773976836,-6865.66652876836,-1821.4322067683602,-11066.14100176836,-1335.8931806015328,-0.0,-0.0,-15067.779212490206,-4641.22251376836,-5180.605307768359,-0.0,-0.0,-22510.41625934961,-19735.650657437072,-14908.478005552615,-0.0,-0.0,-0.0,-0.0,-7798.31502376118,-0.0,-0.0,-0.0
39,-7248.935759999999,-25930.455377710205,-1160.2382458295046,-10008.60593176836,-4236.824629705303,-10598.956691768357,-3371.258084768361,-1756.67719176836,-6517.25149276836,-26562.246791768357,-0.0,-0.0,-0.0,-10260.527054308499,-5265.789070768359,-5180.605307768359,-0.0,-0.0,-18585.671240349617,-22114.9692254909,-12879.644598305607,-0.0,-0.0,-0.0,-0.0,-1199.260466853571,-0.0,-0.0,-0.0
40,-7120.00212,-25866.970544710206,-276.1496257753168,-8640.695767714675,-14534.272038705303,-16929.299371768357,-7732.37034976836,-648.5408780356779,-0.0,-14714.954770654256,-2680.2630597737116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27561.558803837266,-16446.971023938546,-10685.797620560812,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
41,-6991.06848,-23750.946582710207,-913.1231053076284,-6122.738474768359,-4236.824629705306,-10598.956691768359,-7732.370349768359,-5962.215299768361,-6557.820634159567,-8428.089742018077,-1677.2937980523207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27241.681494101646,-20399.307744402737,-10685.79762056081,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-7120.00212,-28576.536046710204,-808.3980386530361,-6122.738474768361,-5868.441697242477,-10598.956691768357,-15870.560541768364,-6360.146065348031,-3684.528816662497,-1846.4109587164025,-740.2421658971598,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-28657.31453600603,-23359.064075534767,-10685.797620560814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
43,-7120.00212,-25911.552893710206,-702.7636228738611,-6122.738474768362,-6090.466721,-10598.956691768359,-15870.560541768362,-6280.72016987222,-3250.3653332014433,-2040.0386709597174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-30088.229169349615,-22011.06832,-13006.85993198699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,-7120.00212,-28576.536046710204,-818.8304109598686,-6122.738474768361,-6090.466721,-10598.956691768359,-13053.350841768359,-9316.906521509814,-3203.5915420073184,-2553.1785548662574,-1697.7942869905332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-28500.840119349614,-19598.47858,-15101.191258216304,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
45,-7248.935759999999,-25100.051323710206,-625.0862902220186,-6122.738474768361,-6090.466721,-10598.956691768359,-10143.540771768363,-8740.668657768361,-4102.707477400062,-5908.052643274456,-2254.4572245908944,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-28500.840119349614,-19598.47858,-17154.011473673676,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-7120.00212,-27138.34904071021,-307.8001295643435,-6122.738474768359,-6090.466721,-10598.956691768359,-10143.54077176836,-8740.668657768361,-4087.037756858007,-6178.929781470367,-2442.2981771719274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22157.180996349616,-9739.500797,-8062.38689,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
47,-7120.00212,-26174.005697710207,-75.80075051050609,-6122.738474768359,-6090.466721,-10598.956691768359,-13053.350841768357,-9869.826426598405,-4446.976711762491,-3759.039289945298,-2492.1196827610024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20032.380451349618,-7059.595853119954,-8062.38689,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-7120.00212,-25597.902144710202,-0.0,-6122.738474768361,-6090.466721,-10598.95669176838,-15870.56054176836,-7053.207530434253,-4430.56468376836,-3549.340803402716,-2527.100758949027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-28500.840119349614,-10229.068151486903,-8062.38689,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
49,-7120.00212,-24125.94784571021,-0.0,-6122.738474768361,-3969.372918,-14245.37116176836,-13053.350841768359,-10597.692083150418,-8968.64637176836,-9462.515276717526,-86.61621743103719,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20477.963033349617,-12724.479683730835,-8062.38689,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
50,-7120.00212,-26144.230437710205,-0.0,-8952.201428768361,-3969.372918,-14245.37116176836,-5265.501241768358,-2755.0511147683583,-9293.732252646047,-15968.42506176836,-921.6684275392495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20477.963033349617,-13264.850660774562,-8334.049537578674,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
51,-7120.00212,-23884.896092710205,-0.0,-8801.748939768362,-3969.372918,-14245.37116176836,-6102.509767768358,-3318.29948976836,-8968.646371768362,-17021.374979331846,-1511.1443242221142,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20032.380451349618,-13884.29706235913,-8958.00967109046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-7120.00212,-27503.470430710204,-288.82869521778855,-8801.74893976836,-3969.372918,-14245.371161768355,-7732.370349768359,-5962.215299768358,-9779.86443176836,-13110.857271399354,-1528.8619389457197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22157.180996349616,-12153.87028371927,-10992.956733451772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
53,-6991.06848,-23637.878343710207,-884.4538876370124,-8801.748939768357,-3969.372918,-14245.37116176836,-10143.540771768363,-8740.66865776836,-7439.5938617683605,-10929.893632604679,-2031.623899220361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20032.380451349618,-18578.154620192447,-14277.997318504726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-6862.13484,-32017.375144710204,-0.0,-9158.967280254266,-3969.372918,-14602.589502254266,-13130.249702254268,-8657.923405043413,-2378.738809164688,-5229.808695153558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27550.83647621866,-26516.49227742204,-11220.912060243356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
55,-6733.2012,-31503.317167440888,-102.01271191865649,-9301.566258,-3969.372918,-14745.188480000003,-5930.897631,-3363.820519416256,-3422.9840763790203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8282.896773327295,-24862.16623580283,-10824.572312739347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,-6604.26756,-30901.759658822477,-1206.4457034859247,-9301.566258,-3969.372918,-14745.188480000003,-4045.770482,-2359.53602,-2338.859566880619,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27738.759124403336,-25589.813176493186,-16377.090931412955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
57,-6604.26756,-21009.163214563436,-1100.8672136317998,-9452.018747,-4151.020715,-15403.8042,-5765.31856,-3254.868433,-3728.778730214928,-8418.36584158202,-2842.8851105775975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11112.97315987073,-21117.272700000005,-8573.00009561661,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-6604.26756,-18185.573333902707,-1141.5591452586427,-9301.566258,-3969.372918,-14745.188480000003,-0.0,-0.0,-5987.180786,-0.0,-677.2717293296345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10412.892363481267,-19598.47858,-9252.687806482643,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
59,-6604.26756,-23430.05985418196,-1192.980608166064,-9301.566258,-4151.020715,-15403.8042,-0.0,-0.0,-7939.41118,-0.0,-352.47951820538,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25556.861840349615,-8695.550703117471,-13479.80982947182,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-6604.26756,-25104.571720958327,-517.5825482194153,-12111.32783708765,-6004.662806294697,-15403.8042,-0.0,-0.0,-9468.46369,-0.0,-406.4106466460002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27916.080349349617,-20220.86673165808,-13618.948737797253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
61,-6604.26756,-18074.334508210653,-517.4016199782253,-11169.223026246262,-6004.662806294697,-15403.8042,-3736.239323531607,-0.0,-10035.4244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25597.984753349614,-15829.15462,-11197.645883778729,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,-6604.26756,-17510.606196374425,-459.5048269806114,-0.0,-19052.81808,-12459.962830872264,-0.0,-0.0,-5987.180786,-0.0,-2562.0312874821657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-31225.025599349618,-21577.254290256587,-17322.66034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
63,-6604.26756,-30073.90907371021,-328.5941580227894,-0.0,-19052.81808,-17757.47628816225,-0.0,-0.0,-0.0,-0.0,-3680.276083610916,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-30764.51094934962,-26382.863639853753,-14304.15758627542,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,-6346.40028,-31271.381878710206,-184.22319798017568,-0.0,-18701.43414,-11515.775262833884,-0.0,-0.0,-0.0,-0.0,-5307.78912052803,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20477.963033349617,-24996.763214754697,-10205.814682186843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
65,-6346.40028,-31676.255086710204,-0.0,-0.0,-18350.0502,-13546.018909285869,-0.0,-0.0,-0.0,-0.0,-5248.9031146590505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27099.990316882366,-16612.75981670868,-11673.44222883355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-6346.40028,-31503.636495710205,-0.0,-0.0,-15873.633328401445,-10379.38980733492,-0.0,-0.0,-0.0,-0.0,-4180.984294166878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-26598.79428200795,-19878.519412600308,-13974.21604058159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
