,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.082276977394152,7.221300437984915,1.9984350768623145,0.8230196126823088,0.0,10.386642972437741,9.127269343297144,0.0,0.0,0.0,21.451629174309574,14.734245724201777,13.457505511953485,4.112747121741442,5.268159757246053,8.116313620432898,11.776149399211903,11.310554855898431
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.070361904857421,4.046407834596906,0.020782800749643116,0.0,0.0,8.004871603502622,6.710096136125031,0.0,0.0,0.0,18.378008073987033,12.751127431301768,11.150779117829977,2.080148121817338,2.9936644373956014,6.4091898208072635,9.530499060579992,9.30524683699229
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.824731688352031,4.599254852942288,0.0,0.0,0.0,8.353623055875019,6.217205242823809,0.0,0.0,0.0,19.056147930271436,13.416527464149453,11.536386953918175,2.392407146444839,3.4415713237183,6.26120510721821,9.790727214710124,9.579219951160333
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.686213418859424,4.574584461273695,0.0,0.0,0.0,7.45559738562369,8.017901118273102,0.0,0.0,0.0,19.603901175876125,13.410648642503332,11.437302553003896,2.5519087868003822,3.5429628744236297,6.292588923681954,9.94037047641092,9.826311386276956
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72031890640244,4.8703112735944245,0.0,0.0,0.0,7.643241279003718,8.202695149674156,0.0,0.0,0.0,19.920776938172665,13.51486523910554,11.805119545105796,2.788776849032743,3.8166661852675503,6.413479328959909,10.369690353145316,9.816249683888572
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933587527862592,4.62164345099977,0.0,0.0,0.0,8.547062314860028,7.306812098446784,0.0,0.0,0.0,19.896740317437292,13.067914843558768,12.1738880281397,3.0118848202209634,4.185082201526804,6.846021076008327,8.8756583319852,9.662201215476237
6,0.0,0.0,0.0,0.0,0.0,0.0,0.35402155282992,0.356612339461563,0.0,0.0,0.0,4.411370295746018,4.205040509976271,1.3705765067963327,0.816119147560137,0.0,7.49213472369744,6.716046335827727,0.0,0.0,0.0,19.292110104758386,12.172969567073551,11.289822556803045,2.652524480076771,3.4070725088926395,6.088415673588834,8.14689477915337,8.487642306364556
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411370295746025,4.225202909078817,1.5229604212984853,0.9739660093722193,0.0,7.456208739418841,6.702629791130974,0.0,0.0,0.0,19.028878652345675,11.794804132614502,11.773014036746055,3.316270938936462,4.60837278527886,6.9408586682177145,9.353438117063689,8.69538282210133
8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.530251601716529,6.2338229889553105,2.4698543770548724,1.9144456157200835,0.0,8.516211425732521,6.838688201754707,0.0,0.0,0.0,19.92757776863222,12.85608427067865,12.908019068134145,4.300021052991347,5.529951338182187,8.528565916980163,10.452213959774099,9.90013474244995
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.861888226052137,7.3284865815748645,2.4225926511694382,1.5026851431513535,0.0,10.141635512002921,8.675751965741526,0.0,0.0,0.0,21.373419856634754,14.010400904557464,14.394449294389354,5.257551339833654,6.44424290271408,9.594948311058644,10.976362914106318,11.44172003964114
10,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2674252632950385,7.675746653080033,2.160865921117029,1.1783585291306053,0.0,10.210964484913987,8.76642928653223,0.0,0.0,0.0,20.760437327737705,14.169605218217264,14.383012816486719,4.743103784856153,6.176778673545549,8.101680629093423,10.214215997671047,12.098684583127763
11,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53745856654494,4.928254736588947,0.5959734443672531,0.0,0.0,7.956322109899787,6.2877631690132105,0.0,0.0,0.0,17.82836204933205,11.741049361853364,10.866405131416919,1.9997832506839117,2.512478564531598,4.698079679217628,7.771901533177413,9.5353272486308
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17999999999999972,0.0,0.0,18.53884552038675,5.204447521102509,0.1448495124876743,0.0,14.665933314251362,6.8267391640280195,6.05587677739166,0.0,0.0,0.0,17.194172028305758,11.235732453849664,10.118501300195113,1.2414280311886259,18.3721296489038,4.607168487740324,7.69057328776568,9.137143125763714
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599999999999923,0.0,0.0,19.7139865250141,4.644870668000067,0.6806598438823173,0.1297328136105662,0.0,7.5882030702535275,5.879356714522295,0.0,0.0,0.0,34.16757776863223,11.979690755828791,10.938094363339424,1.8589511646775776,19.030043376590278,5.311990014741227,8.461699875030135,9.837388231725754
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999574,0.0,0.0,21.37331552457983,8.887287230189656,3.6451744655967104,2.9307668785799947,1.8006889578655603,11.103200040219832,9.351748040805731,0.0,0.0,0.0,38.34459868268367,15.759120163553881,15.369701897978842,5.166182000204664,5.834293380667212,8.84898066799937,11.986997887270064,13.440013686934407
15,0.0,0.0,1.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.8436246653483721,0.0,0.0,26.32805776747948,18.323392303186893,10.867289032721736,9.75527344194014,8.444907635289255,18.931175196656426,17.11705010025402,0.0,0.0,0.0,31.901435128547845,24.54,23.921901486119737,12.458841564974229,13.442680337490387,16.695752146230298,20.837947088604196,21.623954014242983
16,0.0,0.0,1.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47517043585006036,18.63825655790201,24.900000000000006,11.142504322285667,8.93328709094174,9.130397442561346,22.614584045604815,22.24813396553668,0.0,0.0,0.0,35.34615344936421,28.339883501979486,27.368914641519403,14.850392393029736,16.43743142108758,19.926806992271032,22.963021765852375,25.017861957732045
17,0.0,0.0,1.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.998256557902018,25.838068441202935,11.96071904398626,9.754540985886052,10.410674572125131,23.44378997081958,23.134367726211394,0.0,0.0,0.0,36.814256261477766,29.60392177746219,28.129262942071563,15.509063642067751,16.435995754960857,20.106806992271032,24.246701206441102,25.77510624257748
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.438256557902008,26.98446479258409,15.92524341553267,14.224328220007585,14.364485978120086,25.799999999999997,24.160311515783462,0.0,4.990112047579773,0.0,39.7735324504973,31.432923637945706,29.10960197288543,15.960608377015262,12.772178366130326,17.765623576078212,23.72230259053731,25.865106242577482
19,0.0,0.0,2.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.004948374431876,26.831165758724865,18.610035541077465,17.42350384688109,16.097583916309688,25.902106681997935,23.84258102828916,0.0,0.0,0.0,40.93229133499199,31.62752974661761,28.991852475677767,15.782415971096384,9.928786168691175,15.423308757675159,22.777136910294686,25.32936653480273
20,0.0,0.0,3.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11935130625687407,16.75964231086367,26.98446479258409,18.925195552825024,17.695564405708303,16.097583916309688,25.897031053128686,24.773991730893812,0.0,0.0,0.0,41.08600223327618,31.432923637945706,29.080831285249985,15.82252701874161,10.198786168691171,15.216570398754804,23.612603376041562,25.612639663685187
21,0.0,0.0,-0.0,0.0,0.0,0.0,1.1608507796451661,1.1609508995811524,0.0,0.0,0.0,14.943101670794483,26.91144432551576,18.249677570047226,17.04350341946909,15.23151739407595,26.01548230228441,24.0768060793542,0.0,1.5893096527789634,0.0,39.74630608247169,31.52292363794571,29.181365020019875,17.13797347769483,16.246444961349304,20.196806992271036,25.79628493259976,26.861867657926744
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07825655790201,26.240421059683555,15.139246511263792,13.134801301353178,12.33019675913205,25.22142490070003,23.84286999379158,0.0,0.0,0.0,37.840575853837436,30.576510608015063,28.043921894140773,16.50875883780754,16.705995754960874,19.746806992271033,25.326701206441093,26.039808348510228
