,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
10,2865.192,8941.43040293423,0.0,4849.928102514368,2885.4645841804654,4974.131925631557,1761.8578018487544,1381.439413375291,1345.4175958573514,4776.396543087955,739.2343662811122,0.0,0.0,0.0,0.0,1867.061778844673,0.0,0.0,7540.324845710536,3968.4514704947924,4591.999899843682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2865.192,8813.926919279902,0.0,3841.5662938090045,4465.830711215714,7849.726929861474,1662.7576592504488,1323.6099515609385,919.886500420911,4442.015824540869,666.2057457899572,0.0,0.0,0.0,168.35354378117512,1759.8169449172715,0.0,0.0,7484.226101940056,4336.467410958231,2583.985648798253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2865.192,8818.646855145184,75.83485203533823,2535.91837668543,4433.531349203162,7849.726929861474,1663.984179167287,1323.6957477156743,0.0,4383.610334580168,417.4603448037076,0.0,0.0,0.0,1089.848457882398,0.0,0.0,0.0,7458.780796137278,4469.135685963388,4251.8410263209225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2865.192,12198.465882940402,82.56052582221727,2535.91837668543,4376.392483713964,7849.726929861474,1611.38302315402,1275.946494334258,0.0,4264.467038147621,746.3811236911099,0.0,0.0,0.0,0.0,1759.8169449172715,0.0,0.0,7409.429876314234,4734.030001671505,4957.474618085842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2865.192,12245.195707816025,5.687404003537179,2535.9183766854303,3809.170913806671,7849.726929861473,1737.3875283729446,1414.2339155529046,0.0,4488.046723149439,930.7245912459499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7431.125355159942,5442.5221629457355,3660.7257533711386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2865.192,9028.840951729046,0.0,489.7493631727891,5370.435267932791,7849.726929861474,2427.088553216133,2165.3127995417153,0.0,5749.771140726403,796.7495268988968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054.22685346859,5480.698116999515,3660.7257533711377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2865.192,9433.787847331114,0.0,2258.4874216857415,543.9453305185625,4768.561365966184,3582.558669322498,3439.0552265401493,594.5579936157668,3354.550685431015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9236.278557658663,2763.1143681585204,3660.7257533711386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2865.192,9220.341086160935,0.0,2258.487421685742,379.12574923275963,3270.900471958108,1022.8930197127513,476.954795688614,1962.4614781265939,5971.251837285151,678.0033809079775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9527.544247031907,896.4352889227625,2583.9856487982524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2865.192,9678.271402247226,0.3719563007741984,1769.485945504075,379.1257492327595,3270.9004719581085,1022.8930197127522,476.95479568861396,367.7753487252451,5134.026291501081,263.91765011603474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9532.725153861575,0.0,1741.9400403792097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2865.192,9651.91565113299,0.0,1769.485945504075,5381.041997357524,4479.817231256639,897.814200251216,435.7437356768878,1753.2799943229072,4103.352324053026,337.2642201574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436.275733339293,1191.4532925339058,1018.4908068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2865.192,9567.280965717015,0.0,1546.9152089124484,5547.432075841719,4149.268651073314,3098.5270548826657,2829.761635454955,1552.0751087391022,4510.684330820499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8949.04885785647,2584.2841747650355,2253.3971592773205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
