,heat pump Beauly,heat pump Peterhead,heat pump Neilston,heat pump Eccles,heat pump Walpole
1407,-9.159311146541476,0.0,0.0,0.0,0.0
1408,-9.7490348216421,0.0,0.0,0.0,0.0
1409,-10.721149801824554,0.0,0.0,0.0,0.0
1410,-11.60568098209341,0.0,0.0,0.0,0.0
1411,-14.274188214607006,0.0,0.0,0.0,0.0
1412,-15.749098016230006,0.0,0.0,0.0,0.0
1413,-17.074076088610006,0.0,0.0,0.0,0.0
1414,-18.860084542900008,0.0,0.0,0.0,0.0
1415,-17.635835797618412,0.0,0.0,0.0,0.0
1416,-23.049487090000007,0.0,0.0,0.0,0.0
1417,-21.538068885948658,0.0,0.0,0.0,0.0
1418,-28.22158900000001,0.0,0.0,0.0,0.0
1419,-26.355640599936613,0.0,0.0,0.0,0.0
1420,-29.17293399992957,0.0,0.0,0.0,0.0
1421,-38.34100000000001,0.0,0.0,0.0,0.0
1422,-42.49000000000001,0.0,0.0,0.0,0.0
1423,-47.1,0.0,0.0,0.0,0.0
1424,-48.0,0.0,0.0,0.0,0.0
1425,-7.830056379172875,0.0,0.0,0.0,0.0
1426,-8.622356339479087,0.0,0.0,0.0,0.0
1427,-8.907468047788536,0.0,0.0,0.0,0.0
1428,-10.073223637705524,0.0,0.0,0.0,0.0
1429,-11.192470708561693,0.0,0.0,0.0,0.0
1430,-12.653408093390134,0.0,0.0,0.0,0.0
1431,-14.059342325989038,0.0,0.0,0.0,0.0
1432,-15.353183413664874,0.0,0.0,0.0,0.0
1433,-16.7609726155651,0.0,0.0,0.0,0.0
1434,-17.62956935190093,0.0,0.0,0.0,0.0
1435,-22.049487090000007,0.0,0.0,0.0,0.0
1436,-20.538068885948658,0.0,0.0,0.0,0.0
1437,-43.4,0.0,0.0,0.0,0.0
1438,-23.8410337499404,0.0,0.0,0.0,0.0
1439,-26.490037499933777,0.0,0.0,0.0,0.0
1440,-41.4482250000012,0.0,0.0,0.0,0.0
1441,-41.4482250000012,0.0,0.0,0.0,0.0
1442,-41.4482250000012,0.0,0.0,0.0,0.0
1443,-42.3482250000012,0.0,0.0,0.0,0.0
1444,-41.4482250000012,0.0,0.0,0.0,0.0
1445,-41.7,0.0,0.0,0.0,0.0
1446,-40.8,0.0,0.0,0.0,0.0
1447,-40.8,0.0,0.0,0.0,0.0
1448,-41.7,0.0,0.0,0.0,0.0
1449,-1.4833903004947337,0.0,0.0,0.0,0.0
1450,-1.571222002153254,0.0,0.0,0.0,0.0
1451,0.0,0.0,0.0,0.0,0.0
1452,-1.7754215423089894,0.0,0.0,0.0,0.0
1453,-1.89278357766405,0.0,0.0,0.0,0.0
1454,-1.9919817529600556,0.0,0.0,0.0,0.0
1455,-2.102201947733395,0.0,0.0,0.0,0.0
1456,-2.181864871679606,0.0,0.0,0.0,0.0
1457,-2.313183190755118,0.0,0.0,0.0,0.0
1458,-2.4326702371752678,0.0,0.0,0.0,0.0
1459,-2.591855819083631,0.0,0.0,0.0,0.0
1460,-2.8013486841633983,0.0,0.0,0.0,0.0
1461,-3.0014985379593315,0.0,0.0,0.0,0.0
1462,-3.223887264399257,0.0,0.0,0.0,0.0
1463,-3.4709858493325076,0.0,0.0,0.0,0.0
1464,-3.745539832591675,0.0,0.0,0.0,0.0
1465,-4.05059981399075,0.0,0.0,0.0,0.0
1466,-4.389555348878611,0.0,0.0,0.0,0.0
1467,-4.766172609865123,0.0,0.0,0.0,0.0
1468,-5.18463623318347,0.0,0.0,0.0,0.0
1469,-5.6495958146483005,0.0,0.0,0.0,0.0
1470,-6.166217571831445,0.0,0.0,0.0,0.0
1471,-6.7402417464793825,0.0,0.0,0.0,0.0
1472,-7.378046384977091,0.0,0.0,0.0,0.0
1473,-8.215049118708714,0.0,0.0,0.0,0.0
1474,-9.016721243009682,0.0,0.0,0.0,0.0
1475,-10.065901273934973,0.0,0.0,0.0,0.0
1476,-11.073223637705524,0.0,0.0,0.0,0.0
1477,-12.388067284051122,0.0,0.0,0.0,0.0
1478,-14.088067150033305,0.0,0.0,0.0,0.0
1479,-15.300819579679688,0.0,0.0,0.0,0.0
1480,-16.084875354008595,0.0,0.0,0.0,0.0
1481,-17.7609726155651,0.0,0.0,0.0,0.0
1482,-19.292058388089274,0.0,0.0,0.0,0.0
1483,-20.956459855550115,0.0,0.0,0.0,0.0
1484,-22.764900434445593,0.0,0.0,0.0,0.0
1485,-28.753030000000006,0.0,0.0,0.0,0.0
1486,-31.836700000000004,0.0,0.0,0.0,0.0
1487,-35.263000000000005,0.0,0.0,0.0,0.0
1488,-38.34100000000001,0.0,0.0,0.0,0.0
1489,-43.30000000000001,0.0,0.0,0.0,0.0
1490,-48.0,0.0,0.0,0.0,0.0
1491,-47.1,0.0,0.0,0.0,0.0
1492,-47.1,0.0,0.0,0.0,0.0
1493,-47.1,0.0,0.0,0.0,0.0
1494,-46.8482250000012,0.0,0.0,0.0,0.0
1495,-46.1,0.0,0.0,0.0,0.0
1496,-46.1,0.0,0.0,0.0,0.0
1497,-47.0,0.0,0.0,0.0,0.0
1498,-47.0,0.0,0.0,0.0,0.0
1499,-6.958387292351488,0.0,0.0,0.0,0.0
1500,-7.87413133947789,0.0,0.0,0.0,0.0
1501,-8.7490348216421,0.0,0.0,0.0,0.0
1502,-9.897186719765038,0.0,0.0,0.0,0.0
1503,-11.745099133073461,0.0,0.0,0.0,0.0
1504,-12.749644508426572,0.0,0.0,0.0,0.0
1505,-14.08313556491828,0.0,0.0,0.0,0.0
1506,-15.279951175039756,0.0,0.0,0.0,0.0
1507,-15.972252217856573,0.0,0.0,0.0,0.0
1508,-20.069697403000003,0.0,0.0,0.0,0.0
1509,-22.188552670000004,0.0,0.0,0.0,0.0
1510,-20.311237337451725,0.0,0.0,0.0,0.0
1511,-22.45693037494636,0.0,0.0,0.0,0.0
1512,-24.8410337499404,0.0,0.0,0.0,0.0
1513,-42.6,0.0,0.0,0.0,0.0
1514,-30.43337499992642,0.0,0.0,0.0,0.0
1515,-44.4,0.0,0.0,0.0,0.0
1516,-42.3482250000012,0.0,0.0,0.0,0.0
1517,-42.3482250000012,0.0,0.0,0.0,0.0
1518,-44.1482250000012,0.0,0.0,0.0,0.0
1519,-33.45197499991944,0.0,0.0,0.0,0.0
1520,-43.4,0.0,0.0,0.0,0.0
1521,-4.698451393295398,0.0,0.0,0.0,0.0
1522,-5.532345667130029,0.0,0.0,0.0,0.0
1523,-6.262548563116339,0.0,0.0,0.0,0.0
1524,-5.622064924912403,0.0,0.0,0.0,0.0
1525,-4.605458232240196,0.0,0.0,0.0,0.0
1526,-3.43166101336371,0.0,0.0,0.0,0.0
1527,-2.103953904767492,0.0,0.0,0.0,0.0
1528,-0.6379048743784441,0.0,0.0,0.0,0.0
1529,0.0,0.0,0.0,0.0,0.0
1530,-4.379918356404039,0.0,0.0,0.0,0.0
1531,-5.566436220217362,0.0,0.0,0.0,0.0
1532,-6.211748200817015,0.0,0.0,0.0,0.0
1533,-19.069697403000003,0.0,0.0,0.0,0.0
1534,-43.4,0.0,0.0,0.0,0.0
1535,-19.311237337451725,0.0,0.0,0.0,0.0
1536,-22.20515537494756,0.0,0.0,0.0,0.0
1537,-24.5892587499416,0.0,0.0,0.0,0.0
1538,-42.3482250000012,0.0,0.0,0.0,0.0
1539,-30.43337499992642,0.0,0.0,0.0,0.0
1540,-42.6,0.0,0.0,0.0,0.0
1541,-42.6,0.0,0.0,0.0,0.0
1542,-42.6,0.0,0.0,0.0,0.0
1543,-41.7,0.0,0.0,0.0,0.0
1544,-33.703749999918244,0.0,0.0,0.0,0.0
1545,-45.3,0.0,0.0,0.0,0.0
1546,-48.0,0.0,0.0,0.0,0.0
1547,-9.7490348216421,0.0,0.0,0.0,0.0
1548,-10.897186719765038,0.0,0.0,0.0,0.0
1549,-12.192470708561693,0.0,0.0,0.0,0.0
1550,-13.653408093390134,0.0,0.0,0.0,0.0
1551,-14.817865072298387,0.0,0.0,0.0,0.0
1552,-16.621491473321154,0.0,0.0,0.0,0.0
1553,-17.7609726155651,0.0,0.0,0.0,0.0
1554,-18.960813869995103,0.0,0.0,0.0,0.0
1555,-23.049487090000007,0.0,0.0,0.0,0.0
1556,-21.538068885948658,0.0,0.0,0.0,0.0
1557,-28.22158900000001,0.0,0.0,0.0,0.0
1558,-30.065230000000003,0.0,0.0,0.0,0.0
1559,-29.17293399992957,0.0,0.0,0.0,0.0
1560,-32.30325999992174,-1.0,0.0,0.0,0.0
1561,-40.870000000000005,-1.0,0.0,0.0,0.0
1562,-44.4,0.0,0.0,0.0,0.0
1563,-45.3,0.0,0.0,0.0,0.0
1564,-29.17293399992957,0.0,0.0,0.0,0.0
1565,-32.30325999992174,0.0,0.0,0.0,0.0
1566,-40.870000000000005,0.0,0.0,0.0,0.0
1567,-44.4,0.0,0.0,0.0,0.0
1568,-45.3,0.0,0.0,0.0,0.0
1569,-48.0,0.0,0.0,0.0,0.0
1570,-8.731541435946097,0.0,0.0,-0.002746456919808793,0.0
1571,-9.7490348216421,0.0,0.0,-0.0008368214851515177,0.0
1572,-10.897186719765038,0.0,0.0,0.0,0.0
1573,-12.192470708561693,0.0,0.0,0.0,0.0
1574,-13.653408093390134,0.0,0.0,0.0,0.0
1575,-15.059342325989038,0.0,0.0,0.0,0.0
1576,-16.084875354008595,0.0,0.0,0.0,0.0
1577,-17.46285254928035,0.0,0.0,0.0,0.0
1578,-18.62956935190093,0.0,0.0,0.0,0.0
1579,-20.588410391001034,0.0,0.0,0.0,0.0
1580,-22.764900434445593,0.0,0.0,-0.0004950000000008004,0.0
1581,-28.753030000000006,0.0,0.0,0.0,0.0
1582,-30.065230000000003,0.0,0.0,-0.0005113636363631713,0.0
1583,-34.6069,0.0,0.0,0.0,0.0
1584,-30.43337499992642,0.0,0.0,0.0,0.0
1585,-40.870000000000005,0.0,0.0,0.0,0.0
1586,-47.1,0.0,0.0,0.0,0.0
1587,-47.1,0.0,0.0,0.0,0.0
1588,-32.30325999992174,0.0,0.0,0.0,0.0
1589,-33.703749999918244,0.0,0.0,0.0,0.0
1590,-41.7,0.0,0.0,0.0,0.0
1591,-40.8,0.0,0.0,0.0,0.0
1592,-41.7,0.0,0.0,-0.0017106250000011869,0.0
1593,-47.1,0.0,0.0,0.0,0.0
1594,-1.5550458038621884,0.0,0.0,0.0,0.0
1595,-1.6280914492702814,0.0,0.0,0.0,0.0
1596,-1.7105170429929855,0.0,0.0,0.0,0.0
1597,-1.8175470586919729,0.0,0.0,0.0,0.0
1598,-1.89278357766405,0.0,0.0,0.0,0.0
1599,-2.009317356409843,0.0,0.0,0.0,0.0
1600,-2.102201947733395,0.0,0.0,0.0,0.0
1601,-2.2246688308148834,0.0,0.0,0.0,0.0
1602,-2.336963168052494,0.0,0.0,0.0,0.0
1603,-2.485514631169438,0.0,0.0,0.0,0.0
1604,-2.650571812410486,0.0,0.0,0.0,0.0
1605,-2.8013486841633983,0.0,0.0,0.0,0.0
1606,-2.9290096573088933,0.0,0.0,0.0,0.0
1607,-3.1836156640379025,0.0,0.0,0.0,0.0
1608,-3.381493404085053,0.0,0.0,0.0,0.0
1609,-3.6958218074542004,0.0,0.0,0.0,0.0
1610,-4.05059981399075,0.0,0.0,0.0,0.0
1611,-4.389555348878611,0.0,0.0,0.0,0.0
1612,-4.766172609865123,0.0,0.0,0.0,0.0
1613,-5.18463623318347,0.0,0.0,0.0,0.0
1614,-5.733793726784788,0.0,0.0,0.0,0.0
1615,-6.259770807538654,0.0,0.0,0.0,0.0
1616,-6.948137825828737,0.0,0.0,0.0,0.0
1617,-7.609042028698597,0.0,0.0,0.0,0.0
1618,-8.471710945065944,0.0,0.0,0.0,0.0
1619,-9.444490953605062,0.0,0.0,0.0,0.0
1620,-10.541200952374282,0.0,0.0,0.0,0.0
1621,-11.425297473586495,0.0,0.0,0.0,0.0
1622,-12.583663859540549,0.0,0.0,0.0,0.0
1623,-13.001419508425375,0.0,0.0,0.0,0.0
1624,-14.09343331122643,0.0,0.0,0.0,0.0
1625,-15.279951175039756,0.0,0.0,0.0,0.0
1626,-16.86661241671084,0.0,0.0,0.0,0.0
1627,-21.231958870000007,0.0,0.0,0.0,0.0
1628,-23.479954300000006,0.0,0.0,0.0,0.0
1629,-25.49943010000001,0.0,0.0,0.0,0.0
1630,-28.22158900000001,0.0,0.0,-0.004602272727275647,0.0
1631,-31.246210000000005,0.0,0.0,0.0,0.0
1632,-34.6069,0.0,0.0,0.0,0.0
1633,-32.30325999992174,0.0,0.0,0.0,0.0
1634,-42.49000000000001,0.0,0.0,0.0,0.0
1635,-47.1,0.0,0.0,0.0,0.0
1636,-47.1,0.0,0.0,0.0,0.0
1637,-47.1,0.0,0.0,0.0,0.0
1638,-47.1,0.0,0.0,0.0,0.0
1639,-47.1,0.0,0.0,0.0,0.0
1640,-47.1,0.0,0.0,0.0,0.0
1641,-47.1,0.0,0.0,0.0,0.0
1642,0.0,0.0,0.0,0.0,0.0
1643,-1.0000158303760873,0.0,0.0,0.0,0.0
1644,-1.0000178914131774,0.0,0.0,0.0,0.0
1645,-1.000020215021768,0.0,0.0,0.0,0.0
1646,-1.000022461135298,0.0,0.0,0.0,0.0
1647,-1.0000249568169977,0.0,0.0,0.0,0.0
1648,-1.0000277297966642,0.0,0.0,0.0,0.0
1649,-1.0000302992653178,0.0,0.0,0.0,0.0
1650,-1.0000330973838367,0.0,0.0,0.0,0.0
1651,-1.0000367748709298,0.0,0.0,0.0,0.0
1652,-1.0000408609676996,0.0,0.0,0.0,0.0
1653,-1.0000454010752218,0.0,0.0,0.0,0.0
1654,-1.0000504456391355,0.0,0.0,0.0,0.0
1655,-1.0000550880071135,0.0,0.0,0.0,0.0
1656,-1.0000601392267519,0.0,0.0,0.0,0.0
1657,0.0,0.0,0.0,0.0,0.0
1658,-1.0000716047983575,0.0,0.0,0.0,0.0
1659,-1.0000810281985058,0.0,0.0,0.0,0.0
1660,-1.0000884009856268,0.0,0.0,0.0,0.0
1661,-1.00010003481297,0.0,0.0,0.0,0.0
1662,-1.0001091370192923,0.0,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0,0.0
1665,-1.0001552298560847,0.0,0.0,0.0,0.0
1666,-1.0001816809690234,0.0,0.0,0.0,0.0
1667,-1.0002018677433593,0.0,0.0,0.0,0.0
1668,-1.0002242974926214,0.0,0.0,0.0,0.0
1669,-1.0002534276443626,0.0,0.0,0.0,0.0
1670,-1.000281586271514,0.0,0.0,0.0,0.0
1671,-1.0003128736350155,0.0,0.0,0.0,0.0
1672,-1.0003418647959477,0.0,0.0,0.0,0.0
1673,-1.0003734357996177,0.0,0.0,0.0,0.0
1674,-1.0004149286662418,0.0,0.0,0.0,0.0
1675,-1.000453113365383,0.0,0.0,0.0,0.0
1676,-1.0005034592948698,0.0,0.0,0.0,0.0
1677,-1.000559399216522,0.0,0.0,0.0,0.0
1678,-1.0006215546850246,0.0,0.0,0.0,0.0
1679,-1.000690616316694,0.0,0.0,0.0,0.0
1680,-1.0007673514629933,0.0,0.0,0.0,0.0
1681,-1.0008526127366593,0.0,0.0,0.0,0.0
1682,-1.0009307918980574,0.0,0.0,0.0,0.0
1683,-1.0010342132200638,0.0,0.0,0.0,0.0
1684,-1.0011491258000709,0.0,0.0,0.0,0.0
1685,-1.0012768064445232,0.0,0.0,0.0,0.0
1686,-1.0013682071693617,0.0,0.0,0.0,0.0
1687,-1.0016043412846567,0.0,0.0,0.0,0.0
1688,-1.001751449169442,0.0,0.0,0.0,0.0
1689,-1.0019460546327132,0.0,0.0,0.0,0.0
1690,-1.0022007425029584,0.0,0.0,0.0,0.0
1691,-1.0024880023118667,0.0,0.0,0.0,0.0
1692,-1.0028119279733354,0.0,0.0,0.0,0.0
1693,-1.0031243644148171,0.0,0.0,0.0,0.0
1694,-1.003237042139179,0.0,0.0,0.0,0.0
1695,-1.0037269767531347,0.0,0.0,0.0,0.0
1696,-1.004141085281261,0.0,0.0,0.0,0.0
1697,-1.0046012058680676,0.0,0.0,0.0,0.0
1698,-0.8339919351065441,0.0,0.0,0.0,0.0
1699,-0.7537069592878556,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.0,0.0
1701,-0.7557105918128015,0.0,0.0,0.0,0.0
1702,0.0,0.0,0.0,0.0,0.0
1703,-0.7574664713735482,0.0,0.0,0.0,0.0
1704,-0.7584933015260317,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0,0.0
1706,-0.7594788642728316,0.0,0.0,0.0,0.0
1707,-0.7607292936363466,0.0,0.0,0.0,0.0
1708,-0.7621186595958076,0.0,0.0,0.0,0.0
1709,-0.7639471056899981,0.0,0.0,0.0,0.0
1710,-1.0181016866302983,0.0,0.0,0.0,0.0
1711,-1.0197614960839936,0.0,0.0,0.0,0.0
1712,-1.0219572178711038,0.0,0.0,0.0,0.0
1713,-1.0248308458577482,0.0,0.0,0.0,0.0
1714,-1.028554133424336,0.0,0.0,0.0,0.0
1715,-1.031191090086204,0.0,0.0,0.0,0.0
1716,-1.0352520165732544,0.0,0.0,0.0,0.0
1717,-1.0391689073036159,0.0,0.0,0.0,0.0
1718,-1.0435210081151287,0.0,0.0,0.0,0.0
1719,-1.0491732049164058,0.0,0.0,0.0,0.0
1720,-1.0546368943515618,0.0,0.0,0.0,0.0
1721,-0.8079245996104274,0.0,0.0,0.0,0.0
1722,-0.813437820921015,0.0,0.0,0.0,0.0
1723,-0.8194391704289032,0.0,0.0,0.0,0.0
1724,-0.8273518560319817,0.0,0.0,0.0,0.0
1725,-0.8361437289242911,0.0,0.0,0.0,0.0
1726,-0.8459124765824126,0.0,0.0,0.0,0.0
1727,-0.8548697964415316,0.0,0.0,0.0,0.0
1728,-0.8688268229409694,0.0,0.0,0.0,0.0
1729,0.0,0.0,0.0,0.0,0.0
1730,-0.9041071672145952,0.0,0.0,0.0,0.0
1731,-0.9248087999296065,0.0,0.0,0.0,0.0
1732,-1.098629590895822,0.0,0.0,0.0,0.0
1733,-1.1414927919981195,0.0,0.0,0.0,0.0
1734,-1.1652516957038652,0.0,0.0,0.0,0.0
1735,-1.1968042528064586,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0,0.0
1737,-1.3058542891546405,0.0,0.0,0.0,0.0
1738,-1.3519272013988397,0.0,0.0,0.0,0.0
1739,-1.3977463917421153,0.0,0.0,0.0,0.0
1740,-1.4344780264183208,0.0,0.0,0.0,0.0
1741,-1.4910449280766858,0.0,0.0,0.0,0.0
1742,-1.5548183260737203,0.0,0.0,0.0,0.0
1743,-1.6062283062675133,0.0,0.0,0.0,0.0
1744,-1.6622131175404982,0.0,0.0,0.0,0.0
1745,-1.7357923528227754,0.0,0.0,0.0,0.0
1746,-1.7894633811033172,0.0,0.0,0.0,0.0
1747,-1.845977448349624,0.0,0.0,0.0,0.0
1748,-1.974646149510268,0.0,0.0,0.0,0.0
1749,-2.063678384511645,0.0,0.0,0.0,0.0
1750,-2.1604628921119673,0.0,0.0,0.0,0.0
1751,-2.2894032134577413,0.0,0.0,0.0,0.0
1752,-2.5829282411548506,0.0,0.0,0.0,0.0
1753,-2.7588091568387227,0.0,0.0,0.0,0.0
1754,-2.992384438935164,0.0,0.0,0.0,0.0
1755,-2.9290096573088933,0.0,0.0,0.0,0.0
1756,-3.412632588256135,0.0,0.0,0.0,0.0
1757,-3.6807028758401494,0.0,0.0,0.0,0.0
1758,-3.6461037823167253,0.0,0.0,0.0,0.0
1759,-3.995357563838,0.0,0.0,0.0,0.0
1760,-4.3281750709311115,0.0,0.0,0.0,0.0
1761,-4.697972301034568,0.0,0.0,0.0,0.0
1762,-5.18463623318347,0.0,0.0,0.0,0.0
1763,-5.733793726784788,0.0,0.0,0.0,0.0
1764,-6.259770807538654,0.0,0.0,0.0,0.0
1765,-6.948137825828737,0.0,0.0,0.0,0.0
1766,-7.724539850559348,0.0,0.0,0.0,0.0
1767,-8.471710945065944,0.0,0.0,0.0,0.0
1768,-9.301901050073269,0.0,0.0,0.0,0.0
1769,-10.065901273934973,0.0,0.0,0.0,0.0
1770,-11.073223637705524,0.0,0.0,0.0,0.0
1771,-12.192470708561693,0.0,0.0,0.0,0.0
1772,-13.21874903674696,0.0,0.0,0.0,0.0
1773,-14.576387818607733,0.0,0.0,0.0,0.0
1774,-16.084875354008595,0.0,0.0,0.0,0.0
1775,-17.46285254928035,0.0,0.0,0.0,0.0
1776,-19.292058388089274,0.0,0.0,0.0,0.0
1777,-20.956459855550115,0.0,0.0,0.0,0.0
1778,-22.764900434445593,0.0,0.0,0.0,0.0
1779,-25.183222704939546,0.0,0.0,0.0,0.0
1780,-31.836700000000004,0.0,0.0,0.0,0.0
1781,-35.263000000000005,0.0,-7.64313706526805,0.0,0.0
1782,-39.07000000000001,0.0,-7.64313706526805,0.0,0.0
1783,-43.30000000000001,0.0,0.0,0.0,0.0
1784,-48.0,0.0,0.0,0.0,0.0
1785,-7.147050741255588,0.0,0.0,0.0,0.0
1786,-7.958387292351488,0.0,0.0,0.0,0.0
1787,-8.87413133947789,0.0,0.0,0.0,0.0
1788,-9.907468047788536,0.0,0.0,0.0,0.0
1789,-10.897186719765038,0.0,0.0,0.0,0.0
1790,-11.996874133072264,0.0,0.0,0.0,0.0
1791,-13.436078565068549,0.0,0.0,0.0,0.0
1792,-14.576387818607733,0.0,0.0,0.0,0.0
1793,-16.084875354008595,0.0,0.0,0.0,0.0
1794,-17.211077549281548,0.0,0.0,0.0,0.0
1795,-17.62956935190093,0.0,0.0,0.0,0.0
1796,-18.484261997353794,0.0,0.0,0.0,0.0
1797,-20.538068885948658,0.0,0.0,0.0,0.0
1798,-22.820076539942953,0.0,0.0,0.0,0.0
1799,-30.246210000000005,0.0,0.0,0.0,0.0
1800,-34.3551250000012,0.0,0.0,0.0,0.0
1801,-44.4,0.0,0.0,0.0,0.0
1802,-44.4,0.0,0.0,0.0,0.0
1803,-44.4,0.0,0.0,0.0,0.0
1804,-44.4,0.0,0.0,0.0,0.0
1805,-45.3,0.0,0.0,0.0,0.0
1806,-45.3,0.0,0.0,0.0,0.0
1807,-42.6,0.0,0.0,0.0,0.0
1808,-35.78139999991305,0.0,0.0,0.0,0.0
1809,-48.0,0.0,0.0,0.0,0.0
1810,-14.334910564917083,0.0,0.0,0.0,0.0
1811,-16.353183413664873,0.0,0.0,0.0,0.0
1812,-18.05909268184986,0.0,0.0,0.0,0.0
1813,-19.371527906184646,0.0,0.0,0.0,0.0
1814,-20.692558784648273,0.0,0.0,0.0,0.0
1815,-22.991731982942525,0.0,0.0,0.0,0.0
1816,-24.63760475993841,0.0,0.0,0.0,0.0
1817,-26.87024744993283,0.0,0.0,0.0,0.0
1818,-34.263000000000005,0.0,0.0,0.0,0.0
1819,-26.08156340467835,0.0,0.0,0.0,0.0
1820,-20.95193111405135,0.0,0.0,0.0,0.0
1821,-25.561931114051344,0.0,0.0,0.0,0.0
1822,-25.561931114051344,0.0,0.0,0.0,0.0
1823,-25.561931114051344,0.0,0.0,0.0,0.0
1824,0.0,0.0,0.0,0.0,0.0
1825,-22.820076539942953,0.0,0.0,0.0,0.0
1826,-25.355640599936613,0.0,0.0,0.0,0.0
1827,-28.17293399992957,0.0,0.0,0.0,0.0
1828,-37.34100000000001,0.0,0.0,0.0,0.0
1829,-41.49000000000001,0.0,0.0,0.0,0.0
1830,-46.1,0.0,0.0,0.0,0.0
1831,-0.7724397623047616,0.0,0.0,0.0,0.0
1832,-0.7772731907685017,0.0,0.0,0.0,0.0
1833,-0.7810960173312298,0.0,0.0,0.0,0.0
1834,-0.785409741268795,0.0,0.0,0.0,0.0
1835,-1.042051255495856,0.0,0.0,0.0,0.0
1836,-1.046723617217618,0.0,0.0,0.0,0.0
1837,-1.0537296396483071,0.0,0.0,0.0,0.0
1838,-1.0596995996092302,0.0,0.0,0.0,0.0
1839,-1.0663328884547,0.0,0.0,0.0,0.0
1840,-1.074947728877314,0.0,0.0,0.0,0.0
1841,-1.0818924548823459,0.0,0.0,0.0,0.0
1842,-1.0879187289230938,0.0,0.0,0.0,0.0
1843,-1.095980316796301,0.0,0.0,0.0,0.0
1844,-1.1085416406457949,0.0,0.0,0.0,0.0
1845,-1.1184942182670383,0.0,0.0,0.0,0.0
1846,-0.8845688084595372,0.0,0.0,0.0,0.0
1847,-0.143687177276919,0.0,0.0,0.0,0.0
1848,-0.15965241919657666,0.0,0.0,0.0,0.0
1849,-0.17417925456724662,0.0,0.0,0.0,0.0
1850,0.0,0.0,0.0,0.0,0.0
1851,0.0,0.0,0.0,0.0,0.0
1852,0.0,0.0,0.0,-0.0015924831933986638,0.0
1853,-1.2990462157333897,0.0,0.0,0.0,0.0
1854,-1.3322735730370998,0.0,0.0,0.0,0.0
1855,-1.3035707920463273,0.0,0.0,0.0,0.0
1856,-1.337300880051475,0.0,0.0,0.0,0.0
1857,-1.419553208716928,0.0,0.0,0.0,0.0
1858,-1.482753362687023,0.0,0.0,0.0,0.0
1859,-1.5640311765066788,0.0,0.0,0.0,0.0
1860,-1.4128721860696196,0.0,0.0,0.0,0.0
1861,-1.4966598381553735,0.0,0.0,0.0,0.0
1862,-1.7484300077376704,0.0,0.0,0.0,0.0
1863,-1.6131602940189795,0.0,0.0,0.0,0.0
1864,-1.6292824052272818,0.0,0.0,0.0,0.0
1865,-1.851573502798702,0.0,0.0,0.0,0.0
1866,-2.1792490741768944,0.0,0.0,0.0,0.0
1867,-2.2460708103825224,0.0,0.0,0.0,0.0
1868,-2.2894032134577413,0.0,0.0,0.0,0.0
1869,-2.459092434172353,0.0,0.0,0.0,0.0
1870,-2.6212138157470584,0.0,0.0,0.0,0.0
1871,-2.866588676748793,0.0,0.0,0.0,0.0
1872,-2.9290096573088933,0.0,0.0,0.0,0.0
1873,-3.459733875228597,0.0,0.0,0.0,0.0
1874,-3.4262396267087802,0.0,0.0,0.0,0.0
1875,-3.745539832591675,0.0,0.0,0.0,0.0
1876,-3.9401153136852503,0.0,0.0,0.0,0.0
1877,-4.749022824613012,0.0,0.0,0.0,0.0
1878,-44.4,0.0,0.0,0.0,0.0
1879,-44.4,0.0,0.0,0.0,0.0
1880,-5.481199990375324,0.0,0.0,0.0,0.0
1881,-6.259770807538654,0.0,0.0,0.0,0.0
1882,-6.948137825828737,0.0,0.0,0.0,0.0
1883,-7.724539850559348,0.0,0.0,0.0,0.0
1884,-8.600041858244555,0.0,0.0,0.0,0.0
1885,-9.587080857136854,0.0,0.0,0.0,0.0
1886,-10.541200952374282,0.0,0.0,-1.1387428836104974,0.0
1887,-11.60133439152698,0.0,0.0,0.0,0.0
1888,-12.583663859540549,0.0,0.0,0.0,0.0
1889,-13.653408093390134,0.0,0.0,0.0,0.0
1890,-14.817865072298387,0.0,0.0,0.0,0.0
1891,-15.816567294352314,0.0,0.0,0.0,0.0
1892,-17.46285254928035,0.0,0.0,0.0,0.0
1893,-18.960813869995103,0.0,0.0,0.0,0.0
1894,-20.956459855550115,0.0,0.0,0.0,0.0
1895,-25.97772700000001,0.0,0.0,0.0,0.0
1896,-27.158707000000003,0.0,0.0,0.0,0.0
1897,-24.8410337499404,0.0,0.0,0.0,0.0
1898,-27.490037499933777,-0.0013234066322220588,0.0,0.0,0.0
1899,-42.6,0.0,0.0,0.0,0.0
1900,-41.7,0.0,0.0,0.0,0.0
1901,-41.7,0.0,0.0,0.0,0.0
1902,-40.8,0.0,0.0,0.0,0.0
1903,-40.8,0.0,0.0,0.0,0.0
1904,-1.3915461434007343,0.0,0.0,0.0,0.0
1905,-1.4626898217441358,0.0,0.0,0.0,0.0
1906,0.0,0.0,0.0,0.0,0.0
1907,-1.6280914492702814,0.0,0.0,0.0,0.0
1908,-1.6978793880780905,0.0,0.0,0.0,0.0
